0.00-24.08 press up
43.03 steer 28952
43.04 steer 26062
43.05 steer 23337
43.06 steer 7059
43.07 steer 5073
43.08 steer 3031
43.09 steer 1100
43.10 steer 0
43.43 steer -919
43.44 steer -3144
43.45 steer -5151
43.46 steer -8832
43.47 steer -10490
43.48 steer -11878
43.49 steer -12986
43.50 steer -14525
43.51 steer -15078
43.52 steer -15456
43.53 steer -15697
43.54 steer -15876
43.55 steer -14559
43.56 steer -12529
43.57 steer 0
43.84 steer -13873
43.85 steer -16720
43.86 steer -19082
43.87 steer -21472
43.88 steer -23975
43.89 steer -27963
43.90 steer -29516
43.91 steer -30757
43.92 steer -31789
43.93 steer -33236
43.94 steer -33732
43.95 steer -34117
43.96 steer -34424
43.97 steer -34780
43.98 steer -34904
44.00 steer -33571
44.01 steer -32548
44.02 steer -30810
44.03 steer -28261
44.04 steer -12394
44.05 steer -7559
44.06 steer -4869
44.07 steer -1937
44.08 steer 0
44.80 steer -15461
44.81 steer -16752
44.82 steer -19250
44.83 steer -36828
44.84 steer -61084
44.85 steer -65536
45.06 steer -63802
45.07 steer -43783
45.08 steer -5102
45.09 steer 0
45.11 steer 22043
45.12 steer 64097
45.20 steer 49102
45.21 steer 13275
45.22 steer -12885
45.23 steer 0
45.24 steer 6300
45.25 steer 0
45.82 steer 1527
45.83 steer 4013
45.85 steer 5320
45.86 steer 8362
45.87 steer 10878
45.88 steer 13233
45.89 steer 34383
45.90 steer 56457
45.91 steer 65536
46.83-1:16.85 press up
49.05 steer 65047
49.06 steer 63295
49.07 steer 47597
49.08 steer 43244
49.09 steer 21708
49.10 steer 19559
49.11 steer 0
49.16 steer 17408
49.17 steer 45051
49.18 steer 60200
49.19 steer 65536
50.01 steer 65221
50.02 steer 64937
50.03 steer 64818
50.04 steer 64696
50.05 steer 62866
50.06 steer 34789
50.07 steer 5823
50.08 steer -39945
50.09 steer -65536
50.18 steer -22408
50.19 steer 9926
50.20 steer 27553
50.21 steer 7279
50.22 steer -5128
50.23 steer 0
50.90 steer -2552
50.91 steer -7162
50.92 steer -9619
50.93 steer -12254
50.94 steer -17695
50.95 steer -20371
50.96 steer -23050
50.97 steer -25426
50.98 steer -27532
50.99 steer -29411
51.00 steer -31351
51.01 steer -33135
51.02 steer -36512
51.03 steer -37975
51.04 steer -39159
51.05 steer -40911
51.06 steer -41532
51.07 steer -42055
51.08 steer -42810
51.09 steer -43078
51.10 steer -43294
51.11 steer -43466
51.12 steer -43723
51.14 steer -43863
51.17 steer -43358
51.18 steer -42519
51.19 steer -41049
51.20 steer -39021
51.21 steer -36016
51.22 steer -12990
51.23 steer 0
51.36 steer 2277
51.37 steer 4440
51.38 steer 6531
51.39 steer 8800
51.40 steer 10960
51.41 steer 14130
