0.00-13.04 press up
19.43 steer 1065
19.44 steer 0
19.79 steer 3087
19.81 steer 10420
19.82 steer 11938
19.88 steer 10925
19.90 steer 7134
19.91 steer 4100
19.92 steer 2582
19.93 steer 811
19.95 steer 0
20.21 steer 1318
20.23 steer 5363
20.24 steer 10674
20.25 steer 12696
20.26 steer 13454
20.30 steer 13707
20.32 steer 15225
20.33 steer 16741
20.34 steer 18763
20.35 steer 21799
20.36 steer 22556
20.37 steer 23821
20.38 steer 25339
20.39 steer 26601
20.40 steer 28877
20.41 steer 30394
20.55 steer 32923
20.56 steer 33681
20.57 steer 35957
20.59 steer 37475
20.65 steer 37726
20.82 steer 38232
20.85 steer 39244
20.86 steer 40508
20.87 steer 41266
20.88 steer 45817
20.89 steer 50368
20.91 steer 54413
20.92 steer 57449
20.93 steer 58206
20.95 steer 58460
20.97 steer 56942
20.98 steer 55173
20.99 steer 49104
21.00 steer 48093
21.01 steer 47839
21.02 steer 47335
21.04 steer 47588
21.08 steer 50368
21.09 steer 51380
21.10 steer 54162
21.11 steer 56942
21.12 steer 63011
21.13 steer 65536
21.53 steer 64780
21.54 steer 57953
21.55 steer 39244
21.56 steer 33935
21.57 steer 27612
21.58 steer 17247
21.59 steer 11685
21.60 steer 6627
21.62 steer 3087
21.63 steer 1571
21.66 steer 1318
21.69 steer 811
21.70 steer 0
21.94 steer 1825
21.96 steer 4605
21.97 steer 12443
21.98 steer 15730
21.99 steer 20534
22.00 steer 29383
22.01 steer 30648
22.04 steer 25085
22.05 steer 10420
22.06 steer 5616
22.07 steer 1825
22.08 steer 0
22.60 steer -1562
22.61 steer -3587
22.62 steer -4345
22.63 steer -4849
22.64 steer -5609
22.65 steer -6874
22.71 steer -6620
22.73 steer -6874
22.75 steer -6620
22.78 steer -6874
22.79 steer -6620
22.80 steer -6367
22.82 steer -5356
22.83 steer -3080
22.85 steer -2574
22.87 steer -2827
22.89 steer -4598
22.91 steer -10665
22.92 steer -12687
22.93 steer -14205
22.94 steer -19767
22.95 steer -21285
22.96 steer -22801
22.97 steer -24572
23.00 steer -24823
23.11 steer -17998
23.12 steer -13952
23.13 steer -10918
23.14 steer -10665
23.16 steer -10918
23.17 steer -11676
23.18 steer -19514
23.19 steer -25076
23.20 steer -27605
23.21 steer -28617
23.22 steer -29123
23.23 steer -29374
23.24 steer -29628
23.25 steer -31146
23.26 steer -32410
23.27 steer -33168
23.28 steer -33926
23.33 steer -34179
23.41 steer -34432
23.44 steer -32661
23.45 steer -19010
23.46 steer -10665
23.47 steer -7885
23.48 steer -7378
23.51 steer -9400
23.52 steer -13952
23.53 steer -28112
23.54 steer -31146
23.55 steer -34179
23.56 steer -36708
23.57 steer -43788
23.58 steer -47579
23.59 steer -53395
23.60 steer -55417
23.61 steer -56175
23.62 steer -56935
23.65 steer -57440
23.71 steer -57186
23.76 steer -54153
23.77 steer -48844
23.78 steer -38477
23.79 steer -30892
23.80 steer -24823
23.81 steer -10918
23.82 steer -9149
23.83 steer -7885
23.85 steer -7125
23.87 steer -6620
23.97 steer -6367
24.02 steer -9149
24.03 steer -11172
24.04 steer -12436
24.05 steer -16481
24.06 steer -17745
24.07 steer -18503
24.09 steer -18756
24.10 steer -18503
24.11 steer -13447
24.12 steer -9149
24.13 steer -7125
24.14 steer 0
24.23 steer 5363
24.24 steer 10167
24.25 steer 13961
24.26 steer 14212
24.28 steer 12696
24.29 steer 4351
24.30 steer 0
24.35 steer -1311
24.36 steer -1562
24.38 steer -2827
24.39 steer -3080
24.41 steer -4091
24.42 steer -4345
24.44 steer -6367
24.45 steer -6620
24.46 steer -7125
24.47 steer -7378
24.48 steer -8389
24.56 steer -6874
24.57 steer -7125
24.58 steer -5103
24.59 steer 0
