0.00-6.34 press up
2.98 steer -31402
2.99 steer -33138
3.00 steer -33716
3.05 steer -31981
3.06 steer -31402
3.07 steer -31981
3.08 steer -31402
3.10 steer -30245
3.11 steer -27353
3.12 steer -23303
3.13 steer -19832
3.14 steer -16361
3.15 steer -11733
3.16 steer -10576
3.17 steer -9996
3.18 steer -8260
3.19 steer -7682
3.20 steer -6525
3.22 steer -5946
3.24 steer -7682
3.25 steer -8260
3.29 steer -8839
3.30 steer -10576
3.33 steer -14047
3.34 steer -16361
3.35 steer -17518
3.36 steer -21568
3.38 steer -22146
3.41 steer -23882
3.56 steer -26196
3.57 steer -29667
3.59 steer -33138
3.61 steer -35452
3.67 steer -37187
3.68 steer -37766
3.69 steer -38923
3.70 steer -39501
3.71 steer -41237
3.73 steer -43551
3.74 steer -44708
3.76 steer -45286
3.78 steer -48759
3.79 steer -49916
3.80 steer -55701
3.81 steer -65536
4.64 steer -56858
4.65 steer -44708
4.66 steer -37187
4.67 steer -31402
4.68 steer -16361
4.69 steer -7682
4.70 steer 0
4.83 steer -740
4.84 steer -9996
4.85 steer -7682
4.86 steer -10576
4.88 steer -17518
4.89 steer -22146
4.90 steer -23882
4.92 steer -25617
4.96 steer -28510
4.98 steer -22146
4.99 steer -26196
5.00 steer -30245
5.01 steer -28510
5.08 steer -22146
5.09 steer -18675
5.10 steer -16361
5.11 steer -14047
5.12 steer -12312
5.15 steer -14047
5.20 steer -15783
5.21 steer -17518
5.22 steer -18097
5.23 steer -20411
5.24 steer -23303
5.26 steer -23882
5.29 steer -24460
5.30 steer -25617
5.31 steer -27353
5.32 steer -28510
5.33 steer -27931
5.35 steer -30245
5.37 steer -29667
5.39 steer -31402
5.41 steer -27931
5.43 steer -30245
5.44 steer -31402
5.47 steer -29667
5.48 steer -33716
5.50 steer -34295
5.53 steer -33716
5.60 steer -31981
5.66 steer -33716
5.67 steer -31981
5.68 steer -35452
5.69 steer -38923
5.70 steer -41815
5.71 steer -44708
5.72 steer -48759
5.73 steer -51073
5.74 steer -62643
5.75 steer -65536
5.84 steer -54544
5.85 steer -47602
5.86 steer -37187
5.87 steer -27353
5.88 steer -19832
5.89 steer 0
5.99 steer 747
6.00 steer 4217
6.01 steer 12895
6.02 steer 18680
6.03 steer 31407
6.04 steer 65536
6.21 steer 56860
6.22 steer 50497
6.23 steer 36035
6.24 steer 15209
6.25 steer 5953
6.26 steer 0
6.29 steer -8260
6.30 steer -15783
6.31 steer -25617
6.32 steer -47021
6.33 steer -65536
6.47-6.56 press down
6.63-9.48 press up
6.89 steer -48759
6.90 steer -41237
6.91 steer -34295
6.92 steer -24460
6.93 steer -23303
6.94 steer -21568
6.95 steer -20411
6.98 steer -22146
6.99 steer -23303
7.00 steer -27353
7.01 steer -29667
7.02 steer -36030
7.03 steer -41815
7.04 steer -47602
7.05 steer -48759
7.06 steer -52809
7.07 steer -55701
7.08 steer -64379
7.09 steer -63222
7.13 steer -62643
7.14 steer -56858
7.15 steer -49916
7.16 steer -47602
7.17 steer -47021
7.18 steer -43551
7.19 steer -45286
7.20 steer -45864
7.21 steer -45286
7.22 steer -43551
7.23 steer -47021
7.24 steer -52809
7.25 steer -65536
7.41 steer -57437
7.42 steer -52809
7.43 steer -49916
7.44 steer -51073
7.45 steer -51652
7.46 steer -49916
7.47 steer -47021
7.48 steer -63222
7.49 steer -65536
7.68 steer -51073
7.69 steer -43551
7.70 steer -33716
7.71 steer -26196
7.72 steer -2475
7.73 steer 0
7.92 steer 1325
7.93 steer 0
7.94 steer 3060
7.95 steer 5953
7.96 steer 12895
7.97 steer 19837
7.98 steer 24465
7.99 steer 32564
8.00 steer 48183
8.01 steer 65536
8.17 steer 63802
8.18 steer 55703
8.19 steer 53389
8.20 steer 42977
8.21 steer 33721
8.22 steer 32564
8.23 steer 29671
8.25 steer 30250
8.26 steer 34878
8.27 steer 44134
8.28 steer 65536
9.28 steer 54546
9.29 steer 36613
9.30 steer 17523
9.31 steer 0
9.32 steer -23303
9.33 steer -36030
9.34 steer -49916
9.35 steer -65536
10.25-14.37 press up
11.21-11.59 press down
13.59 steer -59172
13.60 steer -35452
13.61 steer 0
13.62 steer 13473
13.63 steer -5946
13.64 steer 0
13.84 steer 17523
13.85 steer 31985
13.86 steer 50497
13.87 steer 65536
14.10 steer 55125
14.11 steer 37192
14.12 steer 1904
14.13 steer 0
14.17 steer -7682
14.18 steer -12890
14.19 steer -24460
14.20 steer -33138
14.21 steer -49338
14.22 steer -65536
14.26-14.68 press down
14.68-26.75 press up
15.01 steer -47021
15.02 steer -36030
15.03 steer -23303
15.04 steer 0
15.07 steer 12316
15.08 steer 22729
15.08-15.17 press down
15.09 steer 65536
15.59 steer 59753
15.60 steer 38927
15.61 steer 20994
15.62 steer 747
15.63 steer 0
15.64 steer -36030
15.65 steer -65536
16.61 steer -51073
16.62 steer -18097
16.63 steer 19837
16.64 steer 5374
16.65 steer 1325
16.66 steer 0
17.16 steer -9996
17.17 steer -12312
17.18 steer -18097
17.19 steer -22146
17.21 steer -27931
17.22 steer -28510
17.24 steer -26196
17.25 steer 0
17.26 steer 1325
17.27 steer 0
17.43 steer -8260
17.44 steer -23882
17.45 steer -30245
17.46 steer -35452
17.47 steer -33716
17.48 steer -14626
17.49 steer 10581
17.50 steer 0
17.60 steer 20994
17.61 steer 34878
17.62 steer 50497
17.63 steer 55703
17.64 steer 58017
17.65 steer 42977
17.66 steer 27936
17.67 steer 5953
17.68 steer 0
18.09-18.17 press down
18.20 steer -1897
18.21 steer -19832
18.22 steer -28510
18.23 steer -33138
18.24 steer -37187
18.25 steer -35452
18.26 steer -37187
18.29 steer -33716
18.30 steer -30245
18.31 steer -23303
18.32 steer -8839
18.33 steer -740
18.34 steer 0
18.59 steer 747
18.60 steer 1904
18.61 steer 5374
18.62 steer 7688
18.63 steer 11159
18.64 steer 18101
18.65 steer 22151
18.66 steer 25043
18.67 steer 26779
18.68 steer 25622
18.69 steer 27936
18.70 steer 31407
18.71 steer 31985
18.72 steer 32564
18.73 steer 33721
18.74 steer 31985
18.76 steer 31407
18.77 steer 30250
18.78 steer 29671
18.80 steer 31407
18.81 steer 22151
18.82 steer 18101
18.83 steer 14630
18.84 steer 8267
18.85 steer 4217
18.86 steer 0
18.88 steer 747
18.90 steer 0
19.00 steer 747
19.01 steer 3060
19.02 steer 5953
19.03 steer 10002
19.04 steer 20415
19.05 steer 23308
19.07 steer 20994
19.08 steer 8845
19.09 steer 0
19.47 steer -7682
19.48 steer -26196
19.49 steer -36030
19.50 steer -42972
19.51 steer -49916
19.52 steer -64957
19.53 steer -65536
19.74 steer -51073
19.75 steer -41815
19.76 steer -18675
19.77 steer -4789
19.78 steer 0
19.91 steer 5374
19.92 steer 10581
19.93 steer 24465
19.94 steer 29671
19.95 steer 30250
19.96 steer 29671
19.97 steer 30250
19.98 steer 22729
19.99 steer 18680
20.00 steer 15787
20.01 steer 10581
20.03 steer 10002
20.04 steer 8845
20.06 steer 10581
20.09 steer 11159
20.10 steer 12895
20.11 steer 14630
20.12 steer 20415
20.13 steer 23308
20.14 steer 22151
20.15 steer 24465
20.16 steer 25043
20.17 steer 25622
20.19 steer 23308
20.20 steer 13473
20.21 steer 7688
20.22 steer 0
20.25 steer -5946
20.26 steer -7682
20.27 steer -12312
20.28 steer -24460
20.29 steer -27931
20.30 steer -34295
20.31 steer -39501
20.32 steer -45864
20.33 steer -51073
20.34 steer -49338
20.35 steer -48759
20.36 steer -47602
20.37 steer -47021
20.38 steer -41815
20.39 steer -34295
20.40 steer -21568
20.41 steer -12890
20.42 steer -8839
20.43 steer -5946
20.44 steer -2475
20.45 steer -4211
20.46 steer -2475
20.49 steer 0
20.92 steer -8260
20.93 steer -12312
20.94 steer -15783
20.95 steer -18097
20.96 steer -20411
20.97 steer -23882
21.03 steer -25617
21.09 steer -23882
21.10 steer -23303
21.16 steer -22146
21.23 steer -21568
21.24 steer -19832
21.25 steer -18675
21.26 steer -18097
21.27 steer -17518
21.28 steer -16361
21.31 steer -15783
21.33 steer -14626
21.34 steer -16361
21.47 steer -17518
21.48 steer -18675
21.63 steer -19832
21.65 steer -18675
21.66 steer -18097
21.67 steer -19832
21.68 steer -17518
21.70 steer -19832
21.72 steer -20411
21.73 steer -18675
21.78 steer -20411
21.79 steer -18675
21.80 steer -19832
21.83 steer -18097
21.87 steer -16361
21.88 steer -12890
21.89 steer -11733
21.90 steer -9996
21.91 steer -8839
21.92 steer -1897
21.93 steer 0
22.12 steer 1325
22.13 steer 5374
22.14 steer 5953
22.15 steer 8267
22.16 steer 14630
22.17 steer 19837
22.18 steer 23308
22.19 steer 24465
22.20 steer 27357
22.21 steer 27936
22.22 steer 29093
22.23 steer 27936
22.25 steer 27357
22.26 steer 26779
22.28 steer 27357
22.29 steer 29093
22.30 steer 31407
22.31 steer 32564
22.32 steer 34878
22.33 steer 36035
22.34 steer 36613
22.36 steer 38927
22.37 steer 40663
22.38 steer 39506
22.39 steer 41241
22.40 steer 41820
22.41 steer 39506
22.42 steer 38927
22.43 steer 37192
22.44 steer 36035
22.45 steer 33721
22.46 steer 29671
22.47 steer 27357
22.48 steer 25043
22.49 steer 22729
22.50 steer 22151
22.51 steer 26779
22.52 steer 27357
22.53 steer 29093
22.57 steer 31407
22.58 steer 31985
22.59 steer 32564
22.61 steer 30250
22.63 steer 31985
22.64 steer 33721
22.65 steer 34299
22.66 steer 36035
22.67 steer 38927
22.68 steer 37192
22.69 steer 36613
22.70 steer 36035
22.72 steer 34878
22.79 steer 34299
22.81 steer 26779
22.82 steer 25622
22.83 steer 25043
22.84 steer 22151
22.85 steer 20415
22.86 steer 19837
22.87 steer 16366
22.88 steer 15209
22.89 steer 13473
22.91 steer 12895
22.92 steer 11159
22.94 steer 12316
22.95 steer 12895
22.96 steer 14630
22.97 steer 15209
22.98 steer 22729
22.99 steer 23308
23.00 steer 24465
23.01 steer 25622
23.02 steer 23308
23.04 steer 22729
23.08 steer 24465
23.09 steer 25043
23.10 steer 19837
23.11 steer 18680
23.12 steer 16366
23.13 steer 15209
23.14 steer 12895
23.15 steer 11159
23.16 steer 8267
23.17 steer 10002
23.18 steer 10581
23.19 steer 8845
23.20 steer 5374
23.21 steer 3639
23.22 steer 3060
23.23 steer 1904
23.24 steer 3060
23.26 steer 1904
23.27 steer 1325
23.28 steer 3060
23.29 steer 1325
23.31 steer 747
23.43 steer 3060
23.44 steer 8845
23.45 steer 11159
23.46 steer 15787
23.47 steer 20994
23.48 steer 25622
23.49 steer 26779
23.50 steer 31407
23.51 steer 31985
23.52 steer 33721
23.53 steer 32564
23.54 steer 31985
23.55 steer 31407
23.57 steer 30250
23.58 steer 29671
23.60 steer 31407
23.61 steer 29671
23.68 steer 29093
23.72 steer 27357
23.73 steer 22151
23.74 steer 20415
23.75 steer 19837
23.76 steer 20415
23.77 steer 20994
23.78 steer 22151
23.79 steer 22729
23.81 steer 20994
23.82 steer 22729
23.83 steer 24465
23.84 steer 31407
23.85 steer 32564
23.87 steer 34878
23.89 steer 36035
23.91 steer 34878
23.93 steer 34299
23.94 steer 36035
23.95 steer 34878
23.96 steer 34299
23.98 steer 33721
24.03 steer 32564
24.07 steer 31985
24.09 steer 30250
24.10 steer 23308
24.11 steer 22729
24.12 steer 17523
24.13 steer 11159
24.14 steer 8845
24.15 steer 5953
24.16 steer 0
24.24 steer 4217
24.25 steer 7688
24.26 steer 11159
24.28 steer 22151
24.29 steer 23308
24.30 steer 25043
24.31 steer 25622
24.33 steer 27357
24.34 steer 25622
24.37 steer 29093
24.38 steer 27357
24.39 steer 25622
24.40 steer 24465
24.52 steer 22151
24.53 steer 20994
24.54 steer 20415
24.56 steer 19837
24.57 steer 18101
24.58 steer 15787
24.59 steer 12895
24.60 steer 10581
24.61 steer 7688
24.62 steer 10581
24.63 steer 3639
24.64 steer 0
24.66 steer 747
24.67 steer 0
24.86 steer -1897
24.87 steer -740
24.88 steer -4211
24.89 steer -2475
24.92 steer -4211
24.99 steer -3054
25.00 steer 0
25.20 steer -1897
25.21 steer -2475
25.22 steer -7682
25.24 steer -12312
25.26 steer -10576
25.27 steer -12312
25.28 steer -14047
25.29 steer -12312
25.30 steer -14626
25.32 steer -18675
25.34 steer -23882
25.37 steer -23303
25.46 steer -26196
25.47 steer -27931
25.48 steer -29667
25.49 steer -30245
25.50 steer -28510
25.52 steer -30245
25.54 steer -28510
25.55 steer -30245
25.57 steer -33716
25.60 steer -31981
25.61 steer -33716
25.76 steer -25617
25.77 steer -24460
25.78 steer -18675
25.79 steer -14047
25.80 steer -4211
25.81 steer -740
25.82 steer -1897
25.83 steer 0
25.93 steer 10581
25.94 steer 20994
25.95 steer 27357
25.96 steer 49918
25.97 steer 65536
26.42 steer 61488
26.43 steer 59753
26.44 steer 61488
26.45 steer 59753
26.47 steer 62067
26.48 steer 65536
26.54 steer 62645
26.55 steer 52232
26.56 steer 31985
26.57 steer 25043
26.58 steer 22151
26.59 steer 25043
26.60 steer 32564
26.61 steer 48761
26.62 steer 65536
26.96-30.56 press up
28.45 steer 54546
28.46 steer 50497
28.47 steer 41241
28.48 steer 27357
28.49 steer 19837
28.50 steer 12895
28.51 steer 6531
28.52 steer 0
28.76 steer -4789
28.77 steer -8260
28.79 steer -14626
28.81 steer -23303
28.83 steer -23882
28.92 steer -22146
28.95 steer -21568
29.01 steer -23303
29.02 steer -23882
29.04 steer -24460
29.05 steer -22146
29.06 steer -26196
29.07 steer -29667
29.09 steer -33716
29.10 steer -33138
29.11 steer -35452
29.12 steer -36030
29.13 steer -37766
29.14 steer -37187
29.15 steer -36030
29.17 steer -37187
29.18 steer -37766
29.19 steer -40080
29.20 steer -41815
29.21 steer -44708
29.23 steer -45864
29.24 steer -49338
29.26 steer -54544
29.27 steer -62643
29.28 steer -64957
29.29 steer -65536
29.81 steer -49338
29.82 steer -36030
29.83 steer -21568
29.84 steer 0
29.85 steer -3054
29.86 steer 0
30.22 steer -740
30.23 steer -9996
30.24 steer -14626
30.25 steer -9996
30.26 steer -8839
30.27 steer -4211
30.28 steer 0
30.77 steer 5374
30.78 steer 11159
30.79 steer 15787
30.80 steer 13473
30.81 steer 8267
30.82 steer 0
31.24-33.67 press up
32.44-32.50 press down
32.78 steer 747
32.79 steer 11159
32.81 steer 27357
32.82 steer 34299
32.83 steer 52232
32.84 steer 65536
33.40 steer 61488
33.41 steer 50497
33.42 steer 41820
33.43 steer 38349
33.44 steer 36613
33.45 steer 39506
33.46 steer 44134
33.47 steer 54546
33.48 steer 65536
33.75-37.57 press up
34.51 steer 58017
34.52 steer 34299
34.53 steer 22151
34.54 steer 14630
34.55 steer 6531
34.56 steer 0
34.57 steer -7682
34.58 steer -23882
34.59 steer -44708
34.60 steer -65536
34.81 steer -49916
34.82 steer -39501
34.83 steer -31402
34.84 steer 0
34.86 steer 5953
34.87 steer 18101
34.88 steer 53389
34.89 steer 65536
35.00 steer 48761
35.01 steer 34299
35.02 steer 19837
35.03 steer 7688
35.04 steer -6525
35.05 steer -24460
35.06 steer -37766
35.07 steer -52809
35.08 steer -65536
35.62 steer -54544
35.63 steer -45286
35.64 steer -33138
35.65 steer -740
35.66 steer 0
35.80-35.88 press down
36.09 steer 3060
36.10 steer 10581
36.11 steer 19837
36.12 steer 46447
36.13 steer 65536
36.32 steer 52232
36.33 steer 36035
36.34 steer 23308
36.35 steer 8845
36.37 steer 1904
36.38 steer 0
36.39-36.99 press down
36.40 steer 6531
36.41 steer 12895
36.42 steer 20994
36.43 steer 38349
36.44 steer 53389
36.45 steer 65536
36.69 steer 55703
36.70 steer 41241
36.71 steer 29671
36.72 steer 20994
36.73 steer 22729
36.74 steer 20994
36.75 steer 22729
36.76 steer 34878
36.77 steer 40663
36.78 steer 45869
36.79 steer 55125
36.80 steer 65536
37.65-40.68 press up
38.60 steer 61488
38.61 steer 52811
38.62 steer 41241
38.63 steer 32564
38.64 steer 10581
38.65 steer 0
38.96 steer 5374
38.97 steer 11159
38.98 steer 19837
38.99 steer 23308
39.00 steer 25622
39.02 steer 23308
39.03 steer 15787
39.04 steer 10581
39.05 steer 8845
39.07 steer 8267
39.08 steer 10002
39.09 steer 8845
39.10 steer 8267
39.11 steer 3639
39.12 steer 1904
39.13 steer 0
39.14 steer 1325
39.15 steer 1904
39.16 steer 0
39.30 steer 747
39.31 steer 1904
39.32 steer 10002
39.33 steer 13473
39.34 steer 18680
39.35 steer 22151
39.36 steer 23308
39.37 steer 20994
39.38 steer 19837
39.39 steer 12895
39.40 steer 747
39.41 steer 0
39.80 steer -3054
39.81 steer -8839
39.83 steer -4789
39.84 steer -8839
39.85 steer -11733
39.86 steer -12890
39.87 steer -10576
39.88 steer -15783
39.89 steer -18097
39.90 steer -16361
39.92 steer -17518
39.93 steer -18675
39.95 steer -22146
39.96 steer -21568
39.98 steer -20411
39.99 steer -22146
40.00 steer -23303
40.01 steer -23882
40.04 steer -23303
40.05 steer -25617
40.08 steer -18097
40.09 steer -12890
40.10 steer -8839
40.11 steer -3054
40.12 steer 0
40.20 steer 1325
40.21 steer 18101
40.22 steer 27936
40.23 steer 47604
40.24 steer 65536
40.81 press up
41.30 steer 58017
41.31 steer 42977
41.32 steer 8845
41.32-41.65 press down
41.33 steer 0
41.34 steer -19832
41.35 steer -35452
41.36 steer -65536
42.59 steer -39501
42.60 steer 22729
42.61 steer 0
42.62 steer -8839
42.63 steer 4217
42.64 steer 0
42.68 steer 10002
42.69 steer 18680
42.70 steer 26779
42.71 steer 48761
42.72 steer 65536
42.89 steer 55125
42.90 steer 41820
42.91 steer 29671
42.92 steer 10002
42.93 steer 1325
42.94 steer 1904
42.95 steer 0
43.06 steer 3060
43.07 steer 7688
43.08 steer 18680
43.09 steer 24465
43.11 steer 23308
43.12 steer 22729
43.16 steer 22151
43.17 steer 11159
43.18 steer 8845
43.20 steer 0
43.35 steer 1325
43.36 steer 5374
43.37 steer 6531
43.38 steer 8267
43.39 steer 12316
43.40 steer 18680
43.41 steer 20415
43.44 steer 18101
43.45 steer 17523
43.46 steer 16366
43.47 steer 11159
43.48 steer 0
43.65 steer -2475
43.67 steer 0
43.68 steer -1897
43.69 steer 0
