0.00-20.31 press up
5.09 steer -24414
5.10 steer -20086
5.11 steer -12511
5.12 steer 0
5.26 steer -1689
5.27 steer -4936
5.28 steer -10346
5.29 steer -11429
5.30 steer -13052
5.31 steer -17380
5.32 steer -19004
5.33 steer -21168
5.34 steer -22791
5.35 steer -24955
5.36 steer -30366
5.37 steer -30907
5.38 steer -32530
5.39 steer -33612
5.41 steer -34153
5.44 steer -34695
5.45 steer -35777
5.46 steer -36318
5.47 steer -38482
5.48 steer -39564
5.49 steer -40105
5.50 steer -41187
5.51 steer -41728
5.53 steer -42270
5.58 steer -43352
5.60 steer -43893
5.61 steer -44975
5.63 steer -45516
5.67 steer -43893
5.69 steer -41728
5.70 steer -37941
5.71 steer -27661
5.72 steer -8723
5.74 steer 0
5.77 steer 3315
5.78 steer 8725
5.79 steer 12513
5.80 steer 17382
5.81 steer 20088
5.82 steer 22252
5.83 steer 22793
5.85 steer 21170
5.91 steer 19006
5.92 steer 14677
5.93 steer 10890
5.94 steer 5479
5.95 steer 1150
5.96 steer 0
6.04-6.14 press down
6.54 steer -1689
6.55 steer -4936
6.56 steer -6559
6.57 steer -8723
6.58 steer -10346
6.59 steer -11429
6.60 steer -14675
6.61 steer -16298
6.62 steer -17380
6.63 steer -20086
6.64 steer -24955
6.65 steer -27661
6.66 steer -30366
6.67 steer -34153
6.68 steer -35777
6.69 steer -37400
6.71 steer -37941
6.73 steer -38482
6.74 steer -39564
6.75 steer -41187
6.76 steer -41728
6.77 steer -42270
6.78 steer -43352
6.83 steer -41728
6.84 steer -36318
6.85 steer -28202
6.86 steer -18462
6.87 steer 0
7.16 steer 3856
7.17 steer 7643
7.18 steer 10349
7.19 steer 11431
7.20 steer 16300
7.21 steer 18465
7.22 steer 20629
7.23 steer 26581
7.24 steer 28745
7.25 steer 30368
7.26 steer 32532
7.27 steer 36320
7.28 steer 37402
7.29 steer 37943
7.32 steer 36320
7.33 steer 34697
7.34 steer 31991
7.35 steer 27663
7.36 steer 14677
7.37 steer 7643
7.38 steer 2774
7.39 steer 0
7.57 steer -3313
7.58 steer -11429
7.59 steer -22791
7.60 steer -41187
7.61 steer -47139
7.62 steer -52009
7.63 steer -59043
7.64 steer -65536
9.43-10.28 press down
10.23 steer -45516
10.24 steer -30907
10.25 steer -15216
10.26 steer 0
10.28 steer 6561
10.29 steer 14136
10.30 steer 20629
10.31 steer 41189
10.32 steer 50929
10.33 steer 60668
10.34 steer 65536
10.66 steer 59045
10.67 steer 47682
10.68 steer 20088
10.69 steer 3315
10.70 steer 0
10.85 steer -4936
10.86 steer -13052
10.87 steer -22250
10.88 steer -40105
10.89 steer -45516
10.90 steer -49303
10.91 steer -51468
10.93 steer -48221
10.94 steer -42270
10.95 steer -29825
10.96 steer 0
11.12 steer 1150
11.17 steer 0
11.26 steer 1150
11.27 steer 4938
11.28 steer 7643
11.29 steer 10349
11.30 steer 11431
11.31 steer 14136
11.32 steer 16300
11.33 steer 18465
11.34 steer 20088
11.35 steer 21170
11.36 steer 24416
11.37 steer 24957
11.38 steer 26040
11.39 steer 26581
11.40 steer 27663
11.41 steer 28204
11.43 steer 29827
11.46 steer 30368
11.48 steer 28745
11.59 steer 31450
11.60 steer 31991
11.61 steer 32532
11.62 steer 33615
11.65 steer 34156
11.66 steer 35779
11.67 steer 37943
11.68 steer 38484
11.69 steer 39566
11.71 steer 40107
11.72 steer 42272
11.73 steer 45518
11.74 steer 47682
11.75 steer 48764
11.78 steer 47141
11.80 steer 44977
11.81 steer 43895
11.82 steer 41731
11.83 steer 36320
11.84 steer 33615
11.85 steer 30368
11.86 steer 28204
11.91 steer 29827
11.92 steer 33615
11.93 steer 34697
11.94 steer 35779
11.95 steer 37402
11.99 steer 35779
12.00 steer 31991
12.01 steer 30368
12.02 steer 24957
12.03 steer 21170
12.04 steer 16300
12.05 steer 11431
12.06 steer 7102
12.07 steer 2774
12.08 steer 1691
12.09 steer 0
12.15 steer -3854
12.16 steer -22250
12.17 steer -30907
12.18 steer -37400
12.19 steer -41728
12.20 steer -51468
12.21 steer -57419
12.22 steer -63371
12.23 steer -65536
12.30 steer -61207
12.31 steer -51468
12.32 steer -40105
12.33 steer -13052
12.34 steer -3854
12.35 steer 0
12.40 steer 1150
12.42 steer 1691
12.43 steer 3315
12.44 steer 10890
12.45 steer 16841
12.46 steer 22793
12.47 steer 26040
12.48 steer 26581
12.49 steer 24957
12.55 steer 18465
12.56 steer 14136
12.57 steer 9266
12.58 steer 7102
12.59 steer 6561
12.60 steer 4938
12.61 steer 2774
12.62 steer 0
12.67 steer -1689
12.68 steer -18462
12.69 steer -28743
12.70 steer -38482
12.71 steer -54714
12.72 steer -62830
12.73 steer -65536
13.03 steer -55796
13.04 steer -28202
13.05 steer -14675
13.06 steer -2771
13.07 steer 0
13.17 steer -1689
13.18 steer -5477
13.19 steer -14675
13.20 steer -17380
13.21 steer -20627
13.22 steer -22791
13.23 steer -24955
13.24 steer -28202
13.25 steer -30366
13.26 steer -32530
13.27 steer -34695
13.28 steer -41187
13.29 steer -43352
13.30 steer -46057
13.32 steer -47139
13.35 steer -47680
13.36 steer -49303
13.37 steer -51468
13.38 steer -53632
13.39 steer -55255
13.43 steer -55796
13.44 steer -56878
13.45 steer -57419
13.46 steer -59584
13.47 steer -62830
13.48 steer -65536
13.64 steer -44975
13.65 steer -30366
13.66 steer -19004
13.67 steer -3854
13.68 steer 0
13.85 steer 1691
13.98 steer 2774
13.99 steer 3856
14.00 steer 5479
14.01 steer 7643
14.02 steer 10890
14.03 steer 14136
14.04 steer 20088
14.05 steer 22793
14.06 steer 26040
14.07 steer 28204
14.08 steer 35779
14.09 steer 38484
14.10 steer 41189
14.11 steer 41731
14.12 steer 40107
14.17 steer 39566
14.18 steer 37402
14.19 steer 33615
14.20 steer 20088
14.21 steer 10890
14.22 steer 3856
14.23 steer 0
14.63 steer 2774
14.64 steer 3856
14.65 steer 7102
14.66 steer 7643
14.67 steer 9266
14.68 steer 12513
14.69 steer 14136
14.70 steer 16300
14.71 steer 23875
14.72 steer 27663
14.73 steer 31991
14.74 steer 37402
14.75 steer 41189
14.76 steer 48764
14.77 steer 51470
14.78 steer 56881
14.79 steer 61209
14.80 steer 65536
14.99 steer 56881
15.00 steer 47141
15.01 steer 37943
15.02 steer 26581
15.03 steer 12513
15.04 steer 0
15.29 steer 1691
15.30 steer 3315
15.31 steer 8725
15.32 steer 12513
15.33 steer 16300
15.34 steer 20088
15.35 steer 23875
15.36 steer 31991
15.37 steer 35779
15.38 steer 38484
15.39 steer 43895
15.40 steer 45518
15.41 steer 47141
15.42 steer 47682
15.43 steer 48764
15.44 steer 49306
15.47 steer 43895
15.48 steer 40107
15.49 steer 34156
15.50 steer 26581
15.51 steer 14136
15.52 steer 11431
15.53 steer 10890
15.54 steer 10349
15.55 steer 8725
15.56 steer 6561
15.58 steer 4938
15.59 steer 3856
15.60 steer 3315
15.61 steer 1691
15.62 steer 1150
15.63 steer 0
15.88 steer -10346
15.89 steer -21168
15.90 steer -34153
15.91 steer -50927
15.92 steer -59043
15.93 steer -64453
15.94 steer -65536
16.60-17.00 press down
18.56 steer -53091
18.57 steer -41728
18.58 steer -26579
18.59 steer -3313
18.60 steer 0
18.82 steer -6559
18.83 steer -20627
18.84 steer -26037
18.85 steer -31989
18.86 steer -37400
18.87 steer -47680
18.88 steer -57419
18.89 steer -65536
20.40-21.91 press up
21.24-21.64 press down
22.09 steer -53091
22.10 steer -40105
22.11 steer -23873
22.12 steer 0
22.14 steer 8725
22.15 steer 14677
22.16 steer 22252
22.17 steer 24957
22.18 steer 28204
22.19 steer 31991
22.20 steer 40107
22.21 steer 41189
22.23 steer 39566
22.24 steer 38484
22.25 steer 37402
22.26 steer 34156
22.27 steer 31991
22.28 steer 23875
22.29 steer 19006
22.30 steer 14677
22.31 steer 10890
22.32 steer 7102
22.33 steer 4938
22.34 steer 1150
22.35 steer 0
22.36 press up
22.39 steer -1148
22.40 steer -4936
22.41 steer -10888
22.42 steer -17380
22.43 steer -22791
22.44 steer -30907
22.45 steer -31989
22.48 steer -33612
22.49 steer -34153
22.50 steer -37400
22.51 steer -44975
22.52 steer -47139
22.53 steer -48221
22.59 steer -49844
22.68 steer -46057
22.70 steer -45516
22.71 steer -43893
22.72 steer -41187
22.73 steer -37941
22.74 steer -34153
22.75 steer -28202
22.76 steer -12511
22.77 steer -5477
22.78 steer -2771
22.79 steer 0
22.92 steer 1691
22.93 steer 2774
22.94 steer 3856
22.95 steer 5479
22.98 steer 6561
22.99 steer 7643
23.00 steer 8725
23.03 steer 7102
23.05 steer 6561
23.06 steer 5479
23.07 steer 1691
23.08 steer 0
