0.00-29.35 press up
15.33 steer 27414
15.34 steer 21141
15.35 steer 6316
15.36 steer 1753
15.37 steer 0
15.59 steer -4466
15.60 steer -25796
15.61 steer -35900
15.62 steer -44881
15.63 steer -54423
15.64 steer -65536
18.50 steer -56668
18.51 steer -39267
18.52 steer -31970
18.53 steer -21866
18.54 steer -3904
18.56 steer 0
19.27 steer -1098
19.28 steer -1659
19.38 steer 0
19.61 steer -1659
19.62 steer -2220
19.63 steer -3904
19.64 steer -5027
19.66 steer -6150
19.67 steer -6711
19.73 steer -7272
19.75 steer -8395
19.76 steer -10079
19.78 steer -10640
19.79 steer -12324
19.84 steer -12885
19.85 steer -13447
19.89 steer -14008
19.92 steer -14569
19.97 steer -15692
20.01 steer -14008
20.04 steer -15692
20.07 steer -16253
20.08 steer -14569
20.11 steer -14008
20.14 steer -13447
20.15 steer -12885
20.17 steer -11201
20.18 steer -9517
20.19 steer -7833
20.20 steer -6150
20.21 steer -5027
20.22 steer -4466
20.25 steer -6711
20.29 steer -7272
20.30 steer -7833
20.31 steer -9517
20.32 steer -10079
20.33 steer -10640
20.35 steer -11201
20.38 steer -12324
20.39 steer -12885
20.40 steer -14008
20.41 steer -14569
20.43 steer -16815
20.46 steer -17376
20.48 steer -18499
20.50 steer -19060
20.51 steer -19621
20.53 steer -22428
20.55 steer -22989
20.56 steer -24112
20.57 steer -25796
20.58 steer -26918
20.59 steer -30286
20.60 steer -31970
20.61 steer -34777
20.62 steer -38706
20.64 steer -42074
20.65 steer -43758
20.66 steer -45442
20.67 steer -47126
20.68 steer -47687
20.69 steer -48249
20.84 steer -44881
20.85 steer -43758
20.86 steer -42074
20.87 steer -38706
20.88 steer -36461
20.89 steer -34216
20.90 steer -31970
20.91 steer -29164
20.92 steer -26918
20.94 steer -28602
20.97 steer -29164
20.99 steer -29725
21.00 steer -30286
21.01 steer -31409
21.02 steer -31970
21.04 steer -32532
21.11 steer -33093
21.12 steer -34216
21.17 steer -32532
21.31 steer -34216
21.33 steer -34777
21.48 steer -33093
21.49 steer -32532
21.50 steer -31409
21.51 steer -24112
21.53 steer -13447
21.54 steer -10079
21.55 steer -6711
21.56 steer 0
21.63 steer 1753
21.64 steer 0
21.92 steer -3343
21.93 steer -5027
21.94 steer -8395
21.95 steer -17376
21.96 steer -24112
21.97 steer -32532
21.98 steer -37583
21.99 steer -43758
22.00 steer -53862
22.01 steer -60598
22.02 steer -65536
22.17 steer -63966
22.18 steer -53300
22.20 steer -44881
22.21 steer -43758
22.24 steer -45442
22.25 steer -53862
22.26 steer -65536
22.38 steer -63404
22.39 steer -48249
22.40 steer -41513
22.41 steer -38145
22.42 steer -36461
22.43 steer -40951
22.44 steer -48249
22.45 steer -57230
22.46 steer -65536
23.70 steer -63966
23.71 steer -56107
23.72 steer -48249
23.73 steer -39267
23.74 steer -31409
23.75 steer -10640
23.76 steer -3343
23.77 steer 0
23.92 steer -3904
23.93 steer -6150
23.94 steer -7833
23.95 steer -10640
23.96 steer -16815
23.97 steer -19621
23.98 steer -28041
24.00 steer -33093
24.01 steer -34777
24.02 steer -36461
24.03 steer -38145
24.04 steer -40951
24.05 steer -42074
24.06 steer -44319
24.07 steer -46003
24.08 steer -48810
24.09 steer -49933
24.10 steer -51055
24.11 steer -53862
24.12 steer -54423
24.13 steer -54984
24.15 steer -56107
24.17 steer -56668
24.18 steer -57230
24.19 steer -57791
24.20 steer -59475
24.22 steer -60036
24.23 steer -61159
24.25 steer -62843
24.27 steer -63404
24.28 steer -63966
24.29 steer -64527
24.30 steer -65536
24.73 steer -63966
24.74 steer -62843
24.75 steer -61159
24.76 steer -60036
24.77 steer -59475
24.78 steer -57791
24.79 steer -56107
24.80 steer -54984
24.81 steer -54423
24.83 steer -56107
24.84 steer -57230
24.85 steer -61159
24.87 steer -63966
24.88 steer -64527
24.89 steer -65536
25.10 steer -61159
25.12 steer -53862
25.14 steer -47126
25.15 steer -40390
25.16 steer -38145
25.17 steer -36461
25.20 steer -38706
25.32 steer -39267
25.33 steer -40390
25.34 steer -42074
25.35 steer -45442
25.36 steer -48249
25.37 steer -48810
25.39 steer -49933
25.41 steer -50494
25.42 steer -51616
25.46 steer -52178
25.67 steer -50494
25.69 steer -49933
25.70 steer -48249
25.71 steer -45442
25.72 steer -43758
25.73 steer -42074
25.75 steer -41513
25.78 steer -43758
25.79 steer -44319
25.87 steer -44881
25.88 steer -45442
25.89 steer -48249
25.90 steer -48810
25.92 steer -50494
25.96 steer -51055
26.06 steer -48810
26.35 steer -47687
26.36 steer -45442
26.38 steer -44881
26.40 steer -44319
26.43 steer -43758
26.47 steer -42635
26.48 steer -44319
26.50 steer -42635
26.51 steer -42074
26.56 steer -40951
26.57 steer -40390
26.58 steer -39267
26.59 steer -38706
26.60 steer -35338
26.61 steer -31970
26.62 steer -28602
26.63 steer -19060
26.64 steer -4466
26.65 steer 0
26.67 steer 8026
26.68 steer 13157
26.69 steer 17720
26.70 steer 23421
26.71 steer 26274
26.72 steer 29124
26.73 steer 33115
26.75 steer 36535
26.76 steer 37105
26.81 steer 34825
26.84 steer 30264
26.85 steer 26844
26.86 steer 24561
26.87 steer 16010
26.89 steer 5176
26.90 steer 0
27.15 steer -1098
27.17 steer -6150
27.18 steer -7833
27.19 steer -10640
27.20 steer -13447
27.21 steer -14008
27.22 steer -16253
27.23 steer -17376
27.25 steer -20744
27.26 steer -22428
27.27 steer -24112
27.28 steer -28041
27.29 steer -29164
27.30 steer -29725
27.31 steer -30286
27.32 steer -31409
27.34 steer -29725
27.35 steer -30286
27.36 steer -31409
27.37 steer -31970
27.38 steer -32532
27.39 steer -33093
27.40 steer -34216
27.41 steer -34777
27.42 steer -35338
27.45 steer -35900
27.48 steer -36461
27.51 steer -37583
27.53 steer -36461
27.56 steer -35900
27.59 steer -35338
27.62 steer -34777
27.64 steer -28602
27.65 steer -22989
27.66 steer -16253
27.67 steer -11201
27.68 steer -1098
27.69 steer 0
27.81 steer -6150
27.82 steer -8395
27.83 steer -11201
27.84 steer -16253
27.85 steer -16815
27.86 steer -17376
27.89 steer -15692
27.92 steer -11201
27.93 steer -8395
27.94 steer -5027
27.95 steer -1098
27.96 steer 0
28.17 steer 9737
28.18 steer 16010
28.20 steer 18860
28.23 steer 16010
28.25 steer 13157
28.26 steer 8026
28.27 steer 3466
28.28 steer 0
28.60 steer -2220
28.61 steer -3904
28.62 steer -5027
28.63 steer -6150
28.66 steer -6711
28.67 steer -5027
28.69 steer -4466
28.81 steer -3904
28.82 steer 0
29.20 steer -18499
29.21 steer -35338
29.22 steer -49933
29.23 steer -65536
29.81-31.23 press up
31.12 steer -62282
31.13 steer -53862
31.14 steer -45442
31.15 steer -29725
31.17 steer -12324
31.18 steer -6150
31.19 steer 0
31.31 steer -4466
31.32 steer -7272
31.33 steer -8395
31.34 steer -11201
31.37 steer -12324
31.39 steer -9517
31.41 steer -8395
31.42 steer -6711
31.43 steer -2220
31.45 steer 0
31.74 steer 1753
31.75 steer 4036
31.76 steer 9737
31.77 steer 12017
31.78 steer 14870
31.79 steer 17720
31.79-39.26 press up
31.81 steer 19430
31.82 steer 21141
31.84 steer 19430
31.86 steer 21141
31.87 steer 22851
31.89 steer 26274
31.90 steer 28554
31.92 steer 29124
31.92-32.05 press down
31.95 steer 27414
31.96 steer 26844
32.00 steer 26274
32.01 steer 25131
32.02 steer 23421
32.03 steer 20571
32.04 steer 18860
32.06 steer 17150
32.07 steer 16010
32.08 steer 15440
32.10 steer 14870
32.11 steer 13727
32.12 steer 13157
32.14 steer 12017
32.17 steer 11447
32.21 steer 10877
32.22 steer 9737
32.23 steer 9167
32.25 steer 6316
32.26 steer 5176
32.28 steer 4036
32.29 steer 3466
32.31 steer 1753
32.32 steer 0
32.52 steer -19060
32.53 steer -32532
32.54 steer -56668
32.56 steer -65536
32.83 steer -64527
32.84 steer -50494
32.85 steer -45442
32.86 steer -44319
32.87 steer -46003
32.88 steer -52178
32.89 steer -63404
32.90 steer -65536
33.34 steer -62282
33.36 steer -60036
33.38 steer -65536
34.98 steer -56107
35.00 steer -38706
35.01 steer -30286
35.02 steer -19060
35.03 steer -1659
35.04 steer 0
35.28 steer -6711
35.29 steer -10079
35.30 steer -14008
35.31 steer -17376
35.32 steer -26918
35.33 steer -30286
35.34 steer -35338
35.35 steer -36461
35.36 steer -38145
35.37 steer -39267
35.39 steer -40390
35.41 steer -38706
35.44 steer -40390
35.46 steer -41513
35.48 steer -42074
35.50 steer -42635
35.51 steer -43758
35.52 steer -44319
35.53 steer -45442
35.54 steer -46003
35.56 steer -47687
35.57 steer -48249
35.60 steer -48810
35.62 steer -49933
35.65 steer -50494
35.70 steer -51055
35.73 steer -51616
35.75 steer -52178
36.15 steer -49933
36.16 steer -47687
36.17 steer -46003
36.18 steer -44319
36.20 steer -43758
36.29 steer -42635
36.30 steer -42074
36.31 steer -39267
36.32 steer -37583
36.33 steer -34777
36.34 steer -31409
36.35 steer -16253
36.36 steer -10640
36.37 steer -4466
36.38 steer 0
36.50 steer -11201
36.51 steer -32532
36.52 steer -41513
36.53 steer -51616
36.54 steer -65536
37.75 steer -60036
37.76 steer -51616
37.77 steer -44881
37.78 steer -38706
37.79 steer -26357
37.81 steer -12885
37.82 steer -3904
37.84 steer 0
37.97 steer 1753
37.98 steer 2326
38.00 steer 3466
38.01 steer 4036
38.02 steer 5746
38.03 steer 8026
38.04 steer 11447
38.05 steer 13727
38.06 steer 16010
38.07 steer 20571
38.08 steer 23421
38.09 steer 26844
38.10 steer 29124
38.11 steer 34825
38.12 steer 37105
38.13 steer 38818
38.14 steer 39958
38.15 steer 42238
38.16 steer 42809
38.17 steer 44519
38.18 steer 46229
38.20 steer 48509
38.21 steer 50222
38.22 steer 52502
38.23 steer 59343
38.24 steer 61624
38.25 steer 63336
38.26 steer 65536
38.44 steer 61624
38.45 steer 55923
38.46 steer 47939
38.48 steer 44519
38.53 steer 48509
38.54 steer 52502
38.56 steer 58203
38.57 steer 59914
38.58 steer 61624
38.59 steer 63906
38.60 steer 65047
38.63 steer 65536
38.64 steer 63336
38.65 steer 61624
38.67 steer 61054
38.68 steer 59914
38.69 steer 57633
38.70 steer 55353
38.71 steer 52502
38.72 steer 47369
38.73 steer 42238
38.74 steer 36535
38.75 steer 21711
38.76 steer 11447
38.77 steer 0
38.81 steer -15692
38.82 steer -43758
38.84 steer -65536
39.81 steer -62282
39.82 steer -39267
39.82-55.39 press up
39.84 steer -10640
39.85 steer 0
39.88 steer 1753
39.90 steer 0
39.94 steer -12885
39.95 steer -44881
39.96 steer -63966
39.97 steer -65536
41.15 steer -48249
41.16 steer -32532
41.17 steer -12324
41.18 steer 0
41.19 steer 9167
41.20 steer 35965
41.21 steer 45659
41.22 steer 51362
41.23 steer 65536
41.28 steer 55923
41.29 steer 49650
41.30 steer 41668
41.31 steer 30834
41.32 steer 12017
41.33 steer 1753
41.34 steer 0
41.61 steer -1659
41.62 steer -12324
41.63 steer -23550
41.64 steer -53862
41.65 steer -65536
44.56 steer -60036
44.57 steer -51055
44.58 steer -44319
44.59 steer -31970
44.60 steer -24112
44.61 steer -14569
44.62 steer -3343
44.64 steer 0
45.17 steer -2220
45.18 steer -3343
45.19 steer -3904
45.21 steer -4466
45.23 steer -2220
45.24 steer -1659
45.26 steer 0
45.49 steer -3343
45.50 steer -5027
45.51 steer -7272
45.53 steer -8395
45.54 steer -9517
45.56 steer -10079
45.64 steer -8395
45.67 steer -10079
45.70 steer -10640
45.73 steer -9517
45.90 steer -11201
45.92 steer -12885
45.93 steer -13447
45.95 steer -14569
46.04 steer -12885
46.08 steer -12324
46.20 steer -10640
46.21 steer -8395
46.22 steer -7272
46.23 steer -2220
46.25 steer 0
46.39 steer -1659
46.40 steer -3343
46.41 steer -4466
46.42 steer -7272
46.44 steer -7833
46.45 steer -10079
46.46 steer -10640
46.51 steer -12324
46.53 steer -13447
46.54 steer -15692
46.55 steer -16253
46.56 steer -17376
46.59 steer -18499
46.60 steer -19060
46.62 steer -20183
46.64 steer -21866
46.65 steer -22428
46.66 steer -22989
46.67 steer -24112
46.68 steer -25234
46.69 steer -25796
46.70 steer -26918
46.71 steer -28602
46.72 steer -29725
46.73 steer -31409
46.74 steer -31970
46.75 steer -33093
46.76 steer -34216
46.77 steer -34777
46.78 steer -35900
46.80 steer -37583
46.81 steer -39267
46.82 steer -40390
46.83 steer -40951
46.84 steer -42635
46.85 steer -44319
46.87 steer -44881
46.92 steer -42635
46.94 steer -42074
46.95 steer -38145
46.96 steer -37583
46.97 steer -36461
47.01 steer -38145
47.09 steer -38706
47.10 steer -40951
47.14 steer -41513
47.25 steer -39267
47.32 steer -38706
47.33 steer -38145
47.34 steer -37583
47.35 steer -36461
47.41 steer -35900
47.42 steer -35338
47.43 steer -34777
47.44 steer -34216
47.45 steer -33093
47.46 steer -34777
47.47 steer -32532
47.51 steer -31970
47.55 steer -31409
47.57 steer -30286
47.59 steer -29725
47.60 steer -29164
47.61 steer -28602
47.62 steer -26918
47.63 steer -24112
47.64 steer -12885
47.65 steer -7833
47.66 steer -1659
47.67 steer 0
47.96 steer -3343
47.98 steer -5027
48.00 steer -7833
48.01 steer -10079
48.02 steer -11201
48.03 steer -13447
48.04 steer -14008
48.05 steer -16253
48.06 steer -16815
48.07 steer -18499
48.08 steer -19060
48.09 steer -19621
48.10 steer -20183
48.11 steer -22428
48.12 steer -24112
48.13 steer -25234
48.14 steer -26918
48.15 steer -31409
48.16 steer -31970
48.17 steer -34216
48.18 steer -40390
48.20 steer -51055
48.21 steer -58352
48.22 steer -65536
48.38 steer -57230
48.39 steer -46003
48.40 steer -44881
48.42 steer -47126
48.43 steer -54423
48.45 steer -65536
48.56 steer -64527
48.57 steer -59475
48.58 steer -53862
48.59 steer -44319
48.60 steer -43758
48.61 steer -45442
48.62 steer -47687
48.63 steer -52178
48.64 steer -65536
49.96 steer -60598
49.97 steer -53862
49.98 steer -42074
50.00 steer -30286
50.01 steer -21866
50.02 steer -14008
50.03 steer -10079
50.04 steer -4466
50.06 steer -6150
50.07 steer -6711
50.10 steer -7272
50.11 steer -8395
50.12 steer -10079
50.13 steer -10640
50.14 steer -14008
50.15 steer -22428
50.17 steer -31409
50.18 steer -34777
50.20 steer -38145
50.21 steer -39267
50.22 steer -40390
50.23 steer -42635
50.25 steer -47687
50.26 steer -48810
50.27 steer -49933
50.28 steer -51616
50.29 steer -52178
50.32 steer -53300
50.33 steer -53862
50.34 steer -54984
50.35 steer -60036
50.36 steer -63966
50.37 steer -65536
50.82 steer -62282
50.83 steer -58352
50.84 steer -51616
50.85 steer -49933
50.86 steer -47126
50.87 steer -44881
50.89 steer -47126
50.90 steer -47687
50.91 steer -50494
50.92 steer -54984
50.93 steer -57230
50.94 steer -58352
50.95 steer -59475
50.99 steer -57791
51.01 steer -53862
51.03 steer -49933
51.04 steer -46003
51.05 steer -43758
51.06 steer -40390
51.08 steer -39267
51.10 steer -40951
51.12 steer -41513
51.17 steer -42074
51.18 steer -43758
51.19 steer -44881
51.20 steer -47126
51.21 steer -47687
51.22 steer -48810
51.23 steer -50494
51.24 steer -51055
51.25 steer -52178
51.26 steer -53300
51.27 steer -53862
51.30 steer -54423
51.34 steer -54984
51.40 steer -53300
51.42 steer -52178
51.51 steer -51055
51.52 steer -50494
51.53 steer -49933
51.54 steer -48249
51.56 steer -47687
51.57 steer -47126
51.58 steer -46003
51.59 steer -44881
51.64 steer -47687
51.85 steer -48249
51.86 steer -48810
51.87 steer -50494
51.91 steer -51055
52.17 steer -51616
52.36 steer -49933
52.37 steer -48810
52.38 steer -47687
52.39 steer -46003
52.40 steer -44881
52.81 steer -44319
52.82 steer -41513
52.84 steer -34216
52.85 steer -19060
52.87 steer -4466
52.88 steer 0
52.92 steer 10877
52.93 steer 17150
52.94 steer 21141
52.95 steer 27414
52.96 steer 29124
52.97 steer 30834
52.98 steer 32545
53.00 steer 30834
53.01 steer 29124
53.03 steer 23421
53.04 steer 20571
53.05 steer 17720
53.06 steer 9167
53.08 steer 0
53.67 steer 2326
53.68 steer 3466
53.69 steer 4036
53.70 steer 5176
53.72 steer 2326
53.74 steer 1753
53.76 steer 0
53.92 steer -3904
53.93 steer -6711
53.94 steer -8395
53.95 steer -14008
53.96 steer -16253
53.97 steer -17376
53.99 steer -19621
54.00 steer -22428
54.01 steer -22989
54.10 steer -20744
54.11 steer -20183
54.12 steer -19621
54.14 steer -19060
54.15 steer -13447
54.16 steer -11201
54.17 steer -8395
54.18 steer -6150
54.19 steer -1659
54.20 steer 0
54.40 steer 2326
54.41 steer 9737
54.42 steer 17720
54.44 steer 21711
54.45 steer 22851
54.47 steer 21141
54.48 steer 19430
54.50 steer 16010
54.51 steer 7456
54.53 steer 0
54.73 steer -3904
54.74 steer -6711
54.75 steer -12885
54.76 steer -14008
54.77 steer -16253
54.78 steer -16815
54.82 steer -13447
54.84 steer -5027
54.85 steer 0
55.22 steer -4466
55.23 steer -10079
55.24 steer -18499
55.25 steer -47126
55.26 steer -65536
55.86-57.31 press up
57.23 steer -63404
57.24 steer -49933
57.25 steer -34777
57.26 steer -10079
57.27 steer 0
57.28 steer 20571
57.29 steer 28554
57.30 steer 38248
57.31 steer 46229
57.32 steer 47369
57.35 steer 45659
57.36 steer 8026
57.37 steer 0
57.81 steer -1659
57.82 steer -3343
57.83 steer -5027
57.84 steer -8395
57.85 steer -12885
57.86 steer -18499
57.87 steer -28602
57.88 steer -35900
57.89 steer -54984
57.90 steer -65536
57.90-1:05.17 press up
57.95-58.05 press down
1:01.06 steer -60598
1:01.07 steer -42074
1:01.08 steer -32532
1:01.09 steer -21866
1:01.10 steer -12324
1:01.11 steer -6150
1:01.12 steer 0
1:01.34 steer -1098
1:01.35 steer -7833
1:01.36 steer -11201
1:01.37 steer -14008
1:01.38 steer -17376
1:01.39 steer -23550
1:01.40 steer -26357
1:01.41 steer -29164
1:01.42 steer -30286
1:01.43 steer -31409
1:01.44 steer -31970
1:01.45 steer -32532
1:01.46 steer -34216
1:01.48 steer -37583
1:01.49 steer -39267
1:01.50 steer -40951
1:01.51 steer -42074
1:01.53 steer -44319
1:01.64 steer -47126
1:01.65 steer -48249
1:01.67 steer -48810
1:01.68 steer -49933
1:01.75 steer -50494
1:01.78 steer -51055
1:02.00 steer -48810
1:02.01 steer -48249
1:02.02 steer -46003
1:02.03 steer -44881
1:02.04 steer -44319
1:02.05 steer -43758
1:02.06 steer -42074
1:02.07 steer -41513
1:02.08 steer -40951
1:02.09 steer -40390
1:02.10 steer -39267
1:02.12 steer -37583
1:02.13 steer -35900
1:02.14 steer -34777
1:02.15 steer -29725
1:02.17 steer -20744
1:02.18 steer -16253
1:02.19 steer -12324
1:02.20 steer -3904
1:02.21 steer 0
1:02.35 steer -5027
1:02.36 steer -9517
1:02.37 steer -13447
1:02.38 steer -18499
1:02.39 steer -28602
1:02.40 steer -33093
1:02.41 steer -37583
1:02.42 steer -47687
1:02.43 steer -52178
1:02.44 steer -56668
1:02.45 steer -60036
1:02.46 steer -63966
1:02.47 steer -65536
1:02.53 steer -63966
1:02.54 steer -60598
1:02.55 steer -56107
1:02.56 steer -47126
1:02.57 steer -43758
1:02.58 steer -41513
1:02.59 steer -40951
1:02.60 steer -43758
1:02.61 steer -50494
1:02.62 steer -57230
1:02.63 steer -65536
1:02.80 steer -59475
1:02.81 steer -52178
1:02.82 steer -44319
1:02.84 steer -42635
1:02.85 steer -44319
1:02.86 steer -44881
1:02.87 steer -51616
1:02.89 steer -65536
1:03.76 steer -58352
1:03.78 steer -45442
1:03.79 steer -31970
1:03.81 steer -16815
1:03.82 steer -12885
1:03.83 steer -9517
1:03.84 steer -5027
1:03.85 steer -2220
1:03.86 steer -1098
1:03.87 steer 0
1:04.18 steer 1753
1:04.20 steer 2326
1:04.21 steer 5176
1:04.22 steer 7456
1:04.23 steer 11447
1:04.24 steer 14870
1:04.25 steer 22851
1:04.26 steer 31975
1:04.28 steer 41668
1:04.29 steer 45659
1:04.30 steer 49650
1:04.31 steer 65536
1:04.78 steer 65047
1:04.79 steer 54213
1:04.80 steer 49650
1:04.81 steer 41668
1:04.82 steer 30264
1:04.83 steer 17720
1:04.84 steer -3904
1:04.85 steer -22989
1:04.86 steer -45442
1:04.87 steer -65536
1:05.78-1:21.59 press up
1:05.87 steer -53862
1:05.89 steer -30286
1:05.90 steer -1098
1:05.92 steer 0
1:05.93 steer 4036
1:05.94 steer 9167
