0.00-23.00 press up
51.37 steer 0
51.65 steer 1460
51.66 steer 21970
51.67 steer 24000
51.68 steer 45863
51.69 steer 65536
52.17-1:06.67 press up
52.25 steer 47216
52.26 steer 44739
52.27 steer 21711
52.28 steer 3414
52.29 steer 0
52.36 steer -2419
52.37 steer -4944
52.38 steer -9976
52.39 steer -12607
52.40 steer -15064
52.41 steer -20447
52.42 steer -23011
52.43 steer -25431
52.44 steer -27378
52.45 steer -28950
52.46 steer -31167
52.47 steer -31954
52.48 steer -32585
52.49 steer -33101
52.50 steer -33514
52.51 steer -33858
52.52 steer -34145
52.53 steer -34642
52.54 steer -34826
52.55 steer -34959
52.56 steer -35186
52.57 steer -35340
52.58 steer -35461
52.59 steer -35560
52.60 steer -35686
52.62 steer -34500
52.63 steer -30018
52.64 steer -13949
52.65 steer -13309
52.66 steer -11963
52.67 steer -10327
52.68 steer -6710
52.69 steer -4669
52.70 steer -2946
52.71 steer 0
52.80 steer 13321
52.81 steer 32262
52.82 steer 34005
52.83 steer 36991
52.84 steer 58056
52.84-54.26 press down
52.85 steer 65536
53.03 steer 65283
53.04 steer 63588
53.05 steer 46345
53.06 steer 43918
53.07 steer 5412
53.08 steer 2992
53.09 steer 0
53.33 steer 1823
53.34 steer 21436
53.35 steer 21947
53.36 steer 24158
53.37 steer 40647
53.38 steer 42638
53.39 steer 65536
54.30 steer 63861
54.31 steer 23229
54.32 steer 0
54.33 steer -4277
54.34 steer -46278
54.35 steer -65536
54.58 steer -64469
54.59 steer -36957
54.60 steer -34048
54.61 steer -5568
54.62 steer -3238
54.63 steer 0
55.09 steer -16685
55.10 steer -18183
55.11 steer -21085
55.12 steer -40631
55.13 steer -42356
55.14 steer -65536
55.95 steer -64480
55.96 steer -63008
55.97 steer -58716
55.98 steer -55863
55.99 steer -36273
56.00 steer -33865
56.01 steer -15738
56.02 steer -14289
56.03 steer -11566
56.04 steer 0
56.20 steer -3148
56.22 steer -6917
56.23 steer -8703
56.24 steer -10275
56.25 steer -13080
56.26 steer -14298
56.27 steer -15259
56.28 steer -16068
56.29 steer -17330
56.30 steer -17958
56.31 steer -18867
56.32 steer -19894
56.33 steer -22321
56.34 steer -23929
56.35 steer -25452
56.36 steer -26933
56.37 steer -29835
56.39 steer -31840
56.40 steer -32688
56.41 steer -33367
56.42 steer -34246
56.43 steer -34613
56.44 steer -34920
56.45 steer -35177
56.46 steer -35548
56.47 steer -35679
56.48 steer -35785
56.51 steer -35913
56.54 steer -36012
56.72 steer -33904
56.73 steer -31986
56.74 steer -29209
56.75 steer -11688
56.76 steer -9548
56.77 steer -6942
56.78 steer -4699
56.79 steer -2777
56.80 steer -1047
56.81 steer 0
57.67-57.79 press down
58.42 steer 1653
58.43 steer 3290
58.44 steer 4832
58.45 steer 6660
58.46 steer 10428
58.47 steer 12571
58.48 steer 14419
58.49 steer 17229
58.51 steer 19025
58.52 steer 19663
58.53 steer 20174
58.54 steer 20945
58.55 steer 21213
58.56 steer 21413
58.57 steer 21601
58.58 steer 21736
58.59 steer 21958
58.62 steer 22103
58.64 steer 22190
58.70 steer 21273
58.71 steer 19488
58.72 steer 17167
58.73 steer 1696
58.74 steer 0
59.08 steer -3343
59.09 steer -4937
59.10 steer -6396
59.11 steer -7600
59.12 steer -9382
59.13 steer -10029
59.14 steer -10532
59.15 steer -10947
59.16 steer -11520
59.17 steer -11724
59.18 steer -11887
59.19 steer -12018
59.20 steer -12121
59.21 steer -12270
59.23 steer -12366
59.27 steer -12506
59.29 steer -11688
59.30 steer -10190
59.31 steer -8265
59.32 steer -5889
59.33 steer -1891
59.34 steer 0
59.50 steer 3928
59.51 steer 21819
59.52 steer 22557
59.53 steer 24610
59.54 steer 29583
59.55 steer 31984
59.56 steer 34319
59.57 steer 36360
59.58 steer 39482
59.59 steer 40624
59.60 steer 41645
59.61 steer 42755
59.62 steer 47416
59.63 steer 65536
59.93 steer 64132
59.94 steer 61421
59.95 steer 40895
59.96 steer 38521
59.97 steer 14873
59.98 steer 0
1:00.08 steer 1279
1:00.09 steer 22110
1:00.10 steer 24472
1:00.11 steer 42828
1:00.12 steer 44404
1:00.13 steer 65536
1:00.23 steer 64490
1:00.24 steer 61827
1:00.25 steer 24131
1:00.26 steer 21394
1:00.27 steer 0
1:00.33 steer 18071
1:00.34 steer 20518
1:00.35 steer 47746
1:00.36 steer 65536
1:00.66 steer 65024
1:00.67 steer 60439
1:00.68 steer 41241
1:00.69 steer 39420
1:00.70 steer 20284
1:00.71 steer 2527
1:00.72 steer 1318
1:00.73 steer 0
1:00.95 steer 22782
1:00.96 steer 40624
1:00.97 steer 42441
1:00.98 steer 57643
1:00.99 steer 65536
1:01.10 steer 63925
1:01.11 steer 44000
1:01.12 steer 19493
1:01.13 steer 1983
1:01.14 steer 0
1:01.32 steer -1903
1:01.33 steer -3485
1:01.34 steer -5153
1:01.35 steer -8125
1:01.36 steer -9281
1:01.37 steer -10362
1:01.38 steer -11265
1:01.39 steer -12591
1:01.41 steer -13449
1:01.42 steer -13736
1:01.43 steer -13979
1:01.44 steer -14291
1:01.46 steer -13697
1:01.47 steer -12197
1:01.48 steer -9896
1:01.49 steer -7153
1:01.50 steer -2843
1:01.51 steer -1061
1:01.52 steer 0
1:01.71 steer 2018
1:01.72 steer 3729
1:01.73 steer 5206
1:01.74 steer 8410
1:01.75 steer 10584
1:01.76 steer 12942
1:01.77 steer 15878
1:01.78 steer 35321
1:01.79 steer 37516
1:01.80 steer 40381
1:01.81 steer 55973
1:01.83 steer 57992
1:01.84 steer 59173
1:01.85 steer 61116
1:01.86 steer 61898
1:01.87 steer 62524
1:01.88 steer 63024
1:01.89 steer 63384
1:01.90 steer 63783
1:01.92 steer 62228
1:01.93 steer 60045
1:01.94 steer 43840
1:01.95 steer 22922
1:01.96 steer 21034
1:01.97 steer 3476
1:01.98 steer 2421
1:01.99 steer 1481
1:02.00 steer 726
1:02.01 steer 1183
1:02.02 steer 2641
1:02.03 steer 4823
1:02.04 steer 7768
1:02.05 steer 13672
1:02.06 steer 29773
1:02.07 steer 30778
1:02.08 steer 35569
1:02.09 steer 55111
1:02.10 steer 56508
1:02.11 steer 65536
1:02.29 steer 64905
1:02.30 steer 62680
1:02.31 steer 42448
1:02.32 steer 39445
1:02.33 steer 0
1:02.99 steer -3972
1:03.00 steer -6623
1:03.01 steer -9412
1:03.02 steer -12100
1:03.03 steer -16403
1:03.04 steer -17981
1:03.05 steer -19257
1:03.06 steer -20277
1:03.07 steer -21094
1:03.08 steer -21747
1:03.09 steer -22711
1:03.10 steer -22908
1:03.11 steer -22227
1:03.12 steer -20530
1:03.13 steer 0
1:03.49 steer -864
1:03.50 steer -3272
1:03.51 steer -5394
1:03.52 steer -8791
1:03.53 steer -10252
1:03.54 steer -11458
1:03.55 steer -12449
1:03.56 steer -13983
1:03.57 steer -14522
1:03.59 steer -15298
1:03.60 steer -15548
1:03.62 steer -14901
1:03.63 steer -9947
1:03.64 steer 0
1:03.95-1:04.08 press down
1:05.53 steer -3724
1:05.54 steer -5341
1:05.55 steer -6802
1:05.56 steer -8162
1:05.57 steer -10451
1:05.58 steer -11616
1:05.59 steer -13045
1:05.60 steer -14883
1:05.61 steer -18646
1:05.62 steer -20741
1:05.63 steer -22759
1:05.64 steer -24741
1:05.65 steer -26734
1:05.66 steer -29794
1:05.67 steer -30920
1:05.68 steer -31901
1:05.69 steer -32672
1:05.70 steer -33367
1:05.71 steer -34346
1:05.72 steer -34695
1:05.73 steer -34973
1:05.74 steer -35374
1:05.75 steer -35516
1:05.76 steer -35631
1:05.80 steer -33690
1:05.81 steer -28890
1:05.83 steer -10979
1:05.84 steer -8531
1:05.85 steer -5914
1:05.86 steer -3653
1:05.87 steer 0
1:06.17 steer 14408
1:06.18 steer 17871
1:06.20 steer 35060
1:06.21 steer 37693
1:06.22 steer 57838
1:06.23 steer 65536
1:06.73-1:13.36 press up
1:07.18 steer 64902
1:07.19 steer 60951
1:07.20 steer 45494
1:07.21 steer 44301
1:07.22 steer 41601
1:07.23 steer 22520
1:07.24 steer 4295
1:07.25 steer 2781
1:07.26 steer 1446
1:07.27 steer 0
1:07.36 steer 22314
1:07.37 steer 23821
1:07.38 steer 39523
1:07.39 steer 40835
1:07.40 steer 43420
1:07.41 steer 46315
1:07.42 steer 65536
1:07.54 steer 63964
1:07.55 steer 61645
1:07.56 steer 44097
1:07.57 steer 22534
1:07.58 steer 20218
1:07.59 steer 0
1:07.70 steer 905
1:07.71 steer 3591
1:07.72 steer 21773
1:07.73 steer 22594
1:07.74 steer 45416
1:07.75 steer 47379
1:07.76 steer 63496
1:07.77 steer 65536
1:07.87 steer 63368
1:07.88 steer 46695
1:07.89 steer 44728
1:07.90 steer 23397
1:07.91 steer 0
1:08.06 steer 17993
1:08.07 steer 20972
1:08.08 steer 23488
1:08.09 steer 26360
1:08.10 steer 31385
1:08.11 steer 33239
1:08.12 steer 34723
1:08.13 steer 35908
1:08.14 steer 36202
1:08.15 steer 33615
1:08.16 steer 10903
1:08.17 steer 0
1:08.34 steer -2215
1:08.35 steer -4495
1:08.36 steer -27718
1:08.37 steer -29567
1:08.38 steer -48092
1:08.39 steer -65536
1:08.60 steer -65256
1:08.61 steer -63921
1:08.62 steer -58432
1:08.63 steer -43143
1:08.64 steer -42404
1:08.65 steer -41654
1:08.66 steer -40526
1:08.67 steer -40113
1:08.68 steer -39808
1:08.69 steer -39592
1:08.70 steer -39349
1:08.71 steer -40094
1:08.72 steer -41851
1:08.73 steer -65536
1:08.85 steer -64045
1:08.86 steer -61565
1:08.88 steer -38539
1:08.89 steer -36778
1:08.90 steer -18550
1:08.91 steer 0
1:09.06 steer -16621
1:09.07 steer -36252
1:09.08 steer -38170
1:09.09 steer -40721
1:09.10 steer -58666
1:09.11 steer -65536
1:09.31 steer -62260
1:09.32 steer -46184
1:09.33 steer -44198
1:09.34 steer -26617
1:09.35 steer -4194
1:09.36 steer -2412
1:09.37 steer 0
1:09.42 steer 13399
1:09.43 steer 15167
1:09.44 steer 18052
1:09.45 steer 39425
1:09.46 steer 41211
1:09.47 steer 44069
1:09.48 steer 62366
1:09.49 steer 65536
1:09.55 steer 63655
1:09.56 steer 45698
1:09.57 steer 30218
1:09.58 steer 0
1:09.64-1:10.21 press down
1:09.98 steer -3151
1:10.00 steer -24135
1:10.01 steer -25337
1:10.02 steer -27296
1:10.03 steer -29429
1:10.04 steer -34367
1:10.05 steer -36835
1:10.06 steer -39099
1:10.07 steer -42744
1:10.08 steer -44209
1:10.09 steer -45764
1:10.10 steer -50145
1:10.11 steer -65336
1:10.12 steer -65536
1:11.34 steer -64623
1:11.35 steer -62983
1:11.36 steer -58441
1:11.37 steer -55813
1:11.38 steer -40186
1:11.39 steer -37872
1:11.40 steer -36094
1:11.41 steer -33927
1:11.42 steer -31775
1:11.43 steer -26631
1:11.44 steer -23821
1:11.45 steer -6699
1:11.46 steer -5563
1:11.47 steer -2341
1:11.48 steer -1141
1:11.49 steer 0
1:11.66 steer 2309
1:11.67 steer 19362
1:11.68 steer 20103
1:11.69 steer 39335
1:11.70 steer 40645
1:11.71 steer 43149
1:11.72 steer 45927
1:11.73 steer 48813
1:11.74 steer 54154
1:11.75 steer 56141
1:11.76 steer 57730
1:11.77 steer 59967
1:11.78 steer 60471
1:11.80 steer 40620
1:11.81 steer 38243
1:11.82 steer 15509
1:11.83 steer 12805
1:11.84 steer 0
1:12.01 steer 19497
1:12.02 steer 21452
1:12.03 steer 40606
1:12.04 steer 42624
1:12.05 steer 57765
1:12.06 steer 59081
1:12.07 steer 65536
1:12.11 steer 65260
1:12.12 steer 63721
1:12.13 steer 60730
1:12.14 steer 40482
1:12.15 steer 18550
1:12.16 steer 16314
1:12.17 steer 0
1:12.22 steer -17713
1:12.24 steer -42221
1:12.25 steer -45023
1:12.26 steer -47978
1:12.27 steer -50540
1:12.28 steer -54230
1:12.29 steer -55542
1:12.30 steer -56593
1:12.31 steer -57129
1:12.32 steer -55579
1:12.33 steer -53193
1:12.34 steer -35372
1:12.35 steer -33360
1:12.36 steer -14853
1:12.37 steer -12383
1:12.38 steer 0
1:12.62 steer 17809
1:12.63 steer 18997
1:12.64 steer 21938
1:12.65 steer 43661
1:12.66 steer 46443
1:12.67 steer 65536
1:12.83 steer 64478
1:12.84 steer 44177
1:12.85 steer 42046
1:12.86 steer 22415
1:12.87 steer 20057
1:12.88 steer 0
1:12.98 steer 1254
1:12.99 steer 3183
1:13.00 steer 5405
1:13.01 steer 8061
1:13.02 steer 13073
1:13.03 steer 16344
1:13.05 steer 17500
1:13.06 steer 19142
1:13.07 steer 19727
1:13.08 steer 20206
1:13.09 steer 20630
1:13.10 steer 20984
1:13.11 steer 22059
1:13.12 steer 23325
1:13.13 steer 24500
1:13.14 steer 25454
1:13.15 steer 26204
1:13.16 steer 26766
1:13.17 steer 23459
1:13.18 steer 0
1:13.19 steer -5804
1:13.20 steer -8031
1:13.21 steer -31803
1:13.22 steer -47677
1:13.23 steer -65536
1:13.46-1:31.03 press up
1:13.89 steer -63178
1:13.90 steer -60347
1:13.91 steer -41209
1:13.92 steer -39450
1:13.93 steer -20644
1:13.94 steer -1352
1:13.95 steer 0
1:14.15 steer 749
1:14.16 steer 3348
1:14.17 steer 20445
1:14.18 steer 20942
1:14.19 steer 25555
1:14.20 steer 45097
1:14.21 steer 47072
1:14.22 steer 64499
1:14.23 steer 65536
1:14.48 steer 64944
1:14.49 steer 63499
1:14.50 steer 61902
1:14.51 steer 60278
1:14.52 steer 57015
1:14.53 steer 55127
1:14.54 steer 53003
1:14.55 steer 33032
1:14.56 steer 3995
1:14.57 steer 0
1:14.59 steer -13261
1:14.60 steer -15133
1:14.61 steer -38023
1:14.62 steer -65536
1:14.74 steer -65308
1:14.75 steer -63717
1:14.76 steer -60795
1:14.77 steer -39893
1:14.78 steer -18585
1:14.79 steer -16690
1:14.80 steer 0
1:14.96 steer 14961
1:14.97 steer 19284
1:14.98 steer 35106
1:14.99 steer 36136
1:15.00 steer 38099
1:15.01 steer 65536
1:15.09 steer 64634
1:15.10 steer 48900
1:15.11 steer 46088
1:15.12 steer 17328
1:15.13 steer 0
1:15.20 steer -1683
1:15.21 steer -3011
1:15.22 steer -4073
1:15.23 steer -4924
1:15.24 steer -6183
1:15.25 steer -7013
1:15.26 steer -8286
1:15.27 steer -9876
1:15.28 steer -28298
1:15.29 steer -29555
1:15.30 steer -31388
1:15.31 steer -36603
1:15.32 steer -39156
1:15.33 steer -41461
1:15.34 steer -43925
1:15.35 steer -48179
1:15.36 steer -49748
1:15.37 steer -51017
1:15.38 steer -52019
1:15.39 steer -53439
1:15.40 steer -53943
1:15.41 steer -54347
1:15.42 steer -54930
1:15.44 steer -55276
1:15.45 steer -55414
1:15.46 steer -55535
1:15.47 steer -55634
1:15.48 steer -55762
1:15.51 steer -54258
1:15.52 steer -36193
1:15.53 steer -34574
1:15.54 steer -15770
1:15.55 steer -13330
1:15.56 steer 0
1:15.57 steer 6676
1:15.58 steer 8259
1:15.59 steer 28761
1:15.60 steer 55106
1:15.61 steer 65536
1:15.89-1:16.20 press down
1:17.15 steer 64659
1:17.16 steer 63081
1:17.17 steer 60767
1:17.18 steer 57833
1:17.19 steer 39388
1:17.20 steer 37136
1:17.21 steer 34133
1:17.22 steer 12710
1:17.23 steer 9720
1:17.24 steer 6960
1:17.25 steer 2804
1:17.26 steer 1015
1:17.27 steer 0
1:17.81 steer 3880
1:17.82 steer 21851
1:17.83 steer 22094
1:17.84 steer 24509
1:17.85 steer 26211
1:17.86 steer 27679
1:17.87 steer 28881
1:17.88 steer 29856
1:17.89 steer 30622
1:17.90 steer 31727
1:17.91 steer 32119
1:17.92 steer 32434
1:17.93 steer 32686
1:17.94 steer 33048
1:17.95 steer 33177
1:17.96 steer 33280
1:17.98 steer 33429
1:17.99 steer 33523
1:18.05 steer 33656
1:18.15 steer 33170
1:18.16 steer 32307
1:18.17 steer 29119
1:18.18 steer 26245
1:18.19 steer 7093
1:18.20 steer 4898
1:18.21 steer 2662
1:18.22 steer 0
1:18.64 steer -3818
1:18.65 steer -6249
1:18.66 steer -8520
1:18.67 steer -10793
1:18.68 steer -14360
1:18.69 steer -15621
1:18.70 steer -16642
1:18.71 steer -17484
1:18.72 steer -18711
1:18.73 steer -19137
1:18.74 steer -19477
1:18.75 steer -19952
1:18.76 steer -20128
1:18.77 steer -20254
1:18.78 steer -20355
1:18.79 steer -20502
1:18.81 steer -20596
1:18.96 steer -20142
1:18.97 steer -19585
1:18.98 steer -17757
1:18.99 steer -16582
1:19.00 steer -14795
1:19.01 steer -12561
1:19.02 steer -9986
1:19.03 steer -4953
1:19.04 steer -3139
1:19.05 steer -1715
1:19.06 steer 0
1:19.09 steer -1001
1:19.10 steer -5249
1:19.11 steer -7515
1:19.12 steer -9981
1:19.13 steer -14729
1:19.14 steer -16651
1:19.15 steer -18282
1:19.16 steer -19676
1:19.17 steer -20858
1:19.18 steer -22628
1:19.19 steer -23245
1:19.20 steer -23725
1:19.21 steer -24438
1:19.22 steer -24693
1:19.23 steer -24897
1:19.24 steer -25046
1:19.25 steer -25151
1:19.26 steer -25582
1:19.27 steer -26222
1:19.28 steer -26956
1:19.29 steer -27635
1:19.30 steer -28711
1:19.31 steer -29183
1:19.32 steer -29665
1:19.33 steer -30234
1:19.34 steer -31849
1:19.35 steer -32544
1:19.36 steer -33207
1:19.37 steer -33725
1:19.38 steer -34507
1:19.39 steer -34778
1:19.40 steer -34996
1:19.41 steer -35321
1:19.42 steer -35443
1:19.44 steer -35617
1:19.49 steer -35847
1:19.61 steer -35154
1:19.62 steer -33885
1:19.63 steer -31950
1:19.64 steer -13451
1:19.65 steer -12428
1:19.66 steer -10536
1:19.67 steer -5178
1:19.68 steer -2790
1:19.69 steer 0
1:19.82 steer 1421
1:19.83 steer 3382
1:19.84 steer 7268
1:19.85 steer 9630
1:19.86 steer 12183
1:19.87 steer 29463
1:19.88 steer 31624
1:19.89 steer 52508
1:19.90 steer 65536
1:20.22 steer 63928
1:20.23 steer 61616
1:20.24 steer 58645
1:20.25 steer 56189
1:20.26 steer 54248
1:20.27 steer 52455
1:20.28 steer 53115
1:20.29 steer 54790
1:20.30 steer 65536
1:20.71 steer 64547
1:20.72 steer 62551
1:20.73 steer 46241
1:20.74 steer 44755
1:20.75 steer 28617
1:20.76 steer 10559
1:20.77 steer 8871
1:20.78 steer 7125
1:20.79 steer 5742
1:20.80 steer 4976
1:20.81 steer 20777
1:20.82 steer 22543
1:20.83 steer 40551
1:20.84 steer 44581
1:20.85 steer 47205
1:20.86 steer 50129
1:20.87 steer 52854
1:20.88 steer 55180
1:20.89 steer 58772
1:20.90 steer 59980
1:20.91 steer 60882
1:20.92 steer 59526
1:20.93 steer 44370
1:20.94 steer 41675
1:20.95 steer 15779
1:20.96 steer 0
1:21.09 steer 22126
1:21.10 steer 23229
1:21.11 steer 25766
1:21.12 steer 45491
1:21.13 steer 47466
1:21.14 steer 65536
1:21.27 steer 64595
1:21.28 steer 62164
1:21.29 steer 39643
1:21.30 steer 16857
1:21.31 steer 14128
1:21.32 steer 0
1:21.41 steer 13674
1:21.42 steer 15417
1:21.43 steer 31482
1:21.44 steer 33064
1:21.45 steer 35388
1:21.46 steer 40583
1:21.47 steer 43168
1:21.48 steer 45287
1:21.49 steer 47010
1:21.50 steer 49503
1:21.51 steer 49877
1:21.52 steer 49147
1:21.53 steer 47400
1:21.54 steer 23761
1:21.55 steer 23353
1:21.56 steer 22608
1:21.57 steer 21945
1:21.58 steer 20988
1:21.60 steer 20649
1:21.61 steer 20133
1:21.62 steer 19949
1:21.63 steer 19763
1:21.64 steer 19160
1:21.65 steer 18376
1:21.66 steer 17532
1:21.67 steer 16259
1:21.68 steer 13160
1:21.69 steer 10970
1:21.70 steer 8846
1:21.71 steer 6969
1:21.72 steer 4320
1:21.73 steer 3389
1:21.74 steer 2646
1:21.75 steer 2050
1:21.76 steer 1573
1:21.77 steer 887
1:21.78 steer 0
1:21.81 steer 2001
1:21.82 steer 4375
1:21.83 steer 22128
1:21.84 steer 23085
1:21.85 steer 27064
1:21.86 steer 29571
1:21.87 steer 34505
1:21.88 steer 37317
1:21.89 steer 55638
1:21.90 steer 57196
1:21.91 steer 65536
1:22.28 steer 64836
1:22.29 steer 62558
1:22.30 steer 39601
1:22.31 steer 13449
1:22.32 steer 0
1:22.39 steer -13667
1:22.40 steer -14160
1:22.41 steer -15256
1:22.42 steer -18199
1:22.43 steer -19516
1:22.44 steer -20883
1:22.45 steer -22094
1:22.46 steer -24007
1:22.47 steer -24697
1:22.48 steer -25250
1:22.49 steer -25706
1:22.50 steer -26071
1:22.51 steer -25741
1:22.52 steer -24853
1:22.53 steer -23108
1:22.54 steer -21032
1:22.55 steer 0
1:22.80 steer 2598
1:22.81 steer 3930
1:22.82 steer 5281
1:22.83 steer 6648
1:22.84 steer 9729
1:22.85 steer 11747
1:22.86 steer 13834
1:22.87 steer 15571
1:22.88 steer 17245
1:22.89 steer 21316
1:22.90 steer 23053
1:22.91 steer 24871
1:22.92 steer 27761
1:22.93 steer 28826
1:22.94 steer 29679
1:22.95 steer 30360
1:22.96 steer 31342
1:22.97 steer 31677
1:22.98 steer 31945
1:22.99 steer 32161
1:23.00 steer 32496
1:23.01 steer 32615
1:23.03 steer 32785
1:23.09 steer 33012
1:23.27 steer 32319
1:23.28 steer 31585
1:23.29 steer 30326
1:23.30 steer 28819
1:23.31 steer 24683
1:23.32 steer 21858
1:23.33 steer 19052
1:23.34 steer 14396
1:23.35 steer 12731
1:23.36 steer 11467
1:23.37 steer 9892
1:23.39 steer 9575
1:23.40 steer 9876
1:23.41 steer 10376
1:23.42 steer 11926
1:23.43 steer 13275
1:23.44 steer 14733
1:23.45 steer 16075
1:23.46 steer 17176
1:23.47 steer 18800
1:23.48 steer 19424
1:23.49 steer 19977
1:23.50 steer 20837
1:23.51 steer 21309
1:23.52 steer 21942
1:23.53 steer 23030
1:23.54 steer 25222
1:23.55 steer 26110
1:23.56 steer 26832
1:23.57 steer 27438
1:23.58 steer 27936
1:23.59 steer 28642
1:23.60 steer 28899
1:23.61 steer 29284
1:23.62 steer 29427
1:23.63 steer 29541
1:23.73 steer 29032
1:23.74 steer 28459
1:23.75 steer 27596
1:23.76 steer 26621
1:23.77 steer 24147
1:23.78 steer 21793
1:23.79 steer 19002
1:23.80 steer 1784
1:23.81 steer 0
1:23.95 steer 2169
1:23.96 steer 4619
1:23.97 steer 10291
1:23.98 steer 12724
1:23.99 steer 15075
1:24.00 steer 17844
1:24.01 steer 23057
1:24.02 steer 25305
1:24.03 steer 27466
1:24.04 steer 29704
1:24.05 steer 33312
1:24.06 steer 34674
1:24.07 steer 35778
1:24.08 steer 36702
1:24.09 steer 38058
1:24.10 steer 38578
1:24.11 steer 39395
1:24.12 steer 39957
1:24.13 steer 40567
1:24.14 steer 41175
1:24.15 steer 41714
1:24.16 steer 42737
1:24.17 steer 43152
1:24.18 steer 43510
1:24.19 steer 43824
1:24.20 steer 44049
1:24.21 steer 44241
1:24.22 steer 44395
1:24.23 steer 44505
1:24.24 steer 44650
1:24.26 steer 44755
1:24.30 steer 44897
1:24.31 steer 45000
1:24.33 steer 45175
1:24.36 steer 45404
1:24.38 steer 45468
1:24.43 steer 45624
1:24.44 steer 45741
1:24.45 steer 45863
1:24.46 steer 45987
1:24.47 steer 46324
1:24.48 steer 46597
1:24.49 steer 46854
1:24.50 steer 47407
1:24.51 steer 47702
1:24.52 steer 48060
1:24.53 steer 48466
1:24.54 steer 48872
1:24.55 steer 49540
1:24.56 steer 49783
1:24.57 steer 49978
1:24.58 steer 50134
1:24.59 steer 50381
1:24.61 steer 50542
1:24.63 steer 50645
1:24.65 steer 50767
1:24.69 steer 50024
1:24.70 steer 49358
1:24.71 steer 47595
1:24.72 steer 46170
1:24.73 steer 44255
1:24.74 steer 42012
1:24.75 steer 39344
1:24.76 steer 23860
1:24.77 steer 23663
1:24.78 steer 23504
1:24.79 steer 23378
1:24.80 steer 23277
1:24.82 steer 23777
1:24.83 steer 24754
1:24.84 steer 25711
1:24.85 steer 28177
1:24.86 steer 29310
1:24.87 steer 30459
1:24.88 steer 33186
1:24.89 steer 34418
1:24.90 steer 35548
1:24.91 steer 36535
1:24.92 steer 38016
1:24.93 steer 38548
1:24.94 steer 38975
1:24.95 steer 39599
1:24.97 steer 39987
1:24.98 steer 40138
1:24.99 steer 40358
1:25.01 steer 40498
1:25.04 steer 40608
1:25.09 steer 40186
1:25.10 steer 39214
1:25.11 steer 38021
1:25.12 steer 34899
1:25.13 steer 33762
1:25.14 steer 32867
1:25.15 steer 32151
1:25.16 steer 31271
1:25.18 steer 31534
1:25.19 steer 31796
1:25.20 steer 32046
1:25.21 steer 32477
1:25.22 steer 32617
1:25.23 steer 32716
1:25.25 steer 32846
1:25.26 steer 32952
1:25.30 steer 31759
1:25.31 steer 30470
1:25.32 steer 27626
1:25.34 steer 25449
1:25.35 steer 24651
1:25.36 steer 24039
1:25.37 steer 23548
1:25.38 steer 22842
1:25.39 steer 22631
1:25.40 steer 22488
1:25.42 steer 22397
1:25.44 steer 23218
1:25.45 steer 25326
1:25.46 steer 26383
1:25.47 steer 27470
1:25.48 steer 28367
1:25.49 steer 29110
1:25.50 steer 30170
1:25.51 steer 30553
1:25.52 steer 30860
1:25.53 steer 31239
1:25.54 steer 32174
1:25.55 steer 32989
1:25.56 steer 34310
1:25.57 steer 35583
1:25.58 steer 38714
1:25.59 steer 40243
1:25.60 steer 41973
1:25.61 steer 44411
1:25.62 steer 63558
1:25.63 steer 65536
1:25.80 steer 65047
1:25.81 steer 63377
1:25.82 steer 47769
1:25.83 steer 43528
1:25.84 steer 23140
1:25.85 steer 22543
1:25.86 steer 21715
1:25.87 steer 20502
1:25.89 steer 19747
1:25.91 steer 20197
1:25.92 steer 21215
1:25.93 steer 22192
1:25.94 steer 23431
1:25.95 steer 24502
1:25.96 steer 26060
1:25.97 steer 26633
1:25.98 steer 27092
1:25.99 steer 27459
1:26.00 steer 27938
1:26.01 steer 28094
1:26.03 steer 27502
1:26.04 steer 26601
1:26.05 steer 24881
1:26.06 steer 24209
1:26.07 steer 23670
1:26.08 steer 22917
1:26.09 steer 22651
1:26.10 steer 22280
1:26.11 steer 22208
1:26.16 steer 23300
1:26.17 steer 24532
1:26.18 steer 26257
1:26.19 steer 27906
1:26.20 steer 32032
1:26.21 steer 33762
1:26.22 steer 35466
1:26.23 steer 37124
1:26.24 steer 40227
1:26.25 steer 41574
1:26.26 steer 43172
1:26.27 steer 45345
1:26.28 steer 49757
1:26.29 steer 52384
1:26.30 steer 54804
1:26.31 steer 65536
1:26.45 steer 65130
1:26.46 steer 62373
1:26.47 steer 59733
1:26.48 steer 43766
1:26.49 steer 42239
1:26.50 steer 21316
1:26.51 steer 19190
1:26.52 steer 2054
1:26.53 steer 923
1:26.54 steer 0
1:27.08 steer 15367
1:27.09 steer 19768
1:27.10 steer 38058
1:27.11 steer 39060
1:27.12 steer 40771
1:27.13 steer 43636
1:27.14 steer 65536
1:27.43 steer 64024
1:27.44 steer 47907
1:27.45 steer 45335
1:27.46 steer 0
1:27.49 steer -8146
1:27.51 steer -30206
1:27.52 steer -33119
1:27.53 steer -65536
1:27.68 steer -63967
1:27.69 steer -46427
1:27.70 steer -30874
1:27.71 steer 0
1:27.73 steer 10142
1:27.74 steer 42262
1:27.75 steer 62409
1:27.76 steer 65536
1:28.00 steer 65311
1:28.01 steer 46624
1:28.02 steer 44161
1:28.03 steer 19029
1:28.04 steer 0
1:28.10 steer -14311
1:28.11 steer -30415
1:28.12 steer -65536
1:28.34 steer -65038
1:28.36 steer -62494
1:28.37 steer -22722
1:28.38 steer -1153
