0.00-17.09 press up
13.23 steer -47126
13.24 steer -48249
13.25 steer -49933
13.26 steer -51055
13.37 steer -48810
13.38 steer -47126
13.39 steer -42635
13.41 steer -35900
13.42 steer -22428
13.44 steer -8395
13.45 steer -2782
13.46 steer 0
13.49 steer 2326
13.50 steer 4606
13.51 steer 6316
13.52 steer 9167
13.53 steer 10877
13.54 steer 12587
13.55 steer 17720
13.56 steer 19430
13.57 steer 22851
13.58 steer 25701
13.59 steer 27984
13.60 steer 29694
13.61 steer 30264
13.62 steer 33115
13.63 steer 35395
13.64 steer 35965
13.65 steer 36535
13.67 steer 37676
13.68 steer 38248
13.69 steer 39388
13.71 steer 39958
13.72 steer 40528
13.73 steer 41668
13.74 steer 42238
13.76 steer 42809
13.77 steer 43949
13.78 steer 45659
13.80 steer 46229
13.81 steer 46799
13.83 steer 47939
13.84 steer 48509
13.88 steer 49080
13.89 steer 50222
13.97 steer 48509
13.99 steer 46799
14.00 steer 44519
14.01 steer 41668
14.02 steer 38248
14.03 steer 34255
14.04 steer 25131
14.05 steer 21141
14.06 steer 15440
14.07 steer 9167
14.08 steer 0
14.12 steer -3343
14.13 steer -5588
14.14 steer -6711
14.15 steer -8956
14.16 steer -11201
14.17 steer -11763
14.19 steer -12324
14.23 steer -13447
14.28 steer -11763
14.30 steer -10640
14.31 steer -7833
14.33 steer 0
15.05 steer 5176
15.06 steer 11447
15.08 steer 16580
15.09 steer 17150
15.11 steer 18860
15.12 steer 19430
15.13 steer 17720
15.16 steer 17150
15.17 steer 16580
15.20 steer 13157
15.21 steer 10307
15.22 steer 8026
15.23 steer 6316
15.24 steer 2896
15.25 steer 1753
15.26 steer 0
15.54-15.67 press down
15.73 steer 2326
15.74 steer 2896
15.75 steer 4036
15.76 steer 4606
15.77 steer 5176
15.78 steer 6316
15.79 steer 6886
15.80 steer 8597
15.81 steer 9167
15.82 steer 10307
15.83 steer 11447
15.85 steer 13157
15.86 steer 14870
15.87 steer 16580
15.89 steer 17720
15.90 steer 18860
15.91 steer 19430
15.92 steer 20571
15.93 steer 21141
15.95 steer 21711
15.98 steer 22851
16.01 steer 23421
16.02 steer 23991
16.03 steer 25131
16.05 steer 27984
16.06 steer 29694
16.07 steer 33115
16.08 steer 41668
16.09 steer 46229
16.10 steer 50792
16.11 steer 62766
16.12 steer 65536
16.64 steer 64476
16.65 steer 61624
16.66 steer 61054
16.68 steer 62766
16.71 steer 63336
16.72 steer 65536
17.17-22.18 press up
18.49 steer 65047
18.50 steer 61054
18.51 steer 57063
18.52 steer 50792
18.53 steer 39388
18.54 steer 33115
18.55 steer 20571
18.56 steer 14300
18.57 steer 4036
18.58 steer -2782
18.59 steer -17937
18.60 steer -30848
18.61 steer -44319
18.62 steer -56668
18.63 steer -65536
18.86 steer -65088
18.88 steer -53300
18.89 steer -44319
18.90 steer -31409
18.91 steer -2782
18.92 steer 0
18.93 steer 4606
18.94 steer 11447
18.95 steer 21711
18.96 steer 26844
18.97 steer 29124
18.98 steer 33115
18.99 steer 39958
19.00 steer 42809
19.01 steer 45659
19.02 steer 46799
19.03 steer 50222
19.05 steer 52502
19.06 steer 54783
19.08 steer 56493
19.09 steer 57063
19.10 steer 58203
19.12 steer 59343
19.14 steer 60484
19.16 steer 61054
19.17 steer 61624
19.19 steer 62766
19.20 steer 63336
19.21 steer 64476
19.22 steer 65047
19.23 steer 65536
19.32-19.47 press down
19.69 steer 61054
19.70 steer 58773
19.71 steer 48509
19.73 steer 38248
19.74 steer 30264
19.75 steer 25131
19.76 steer 18860
19.77 steer 4606
19.78 steer 0
19.83 steer -1098
19.85 steer -6711
19.86 steer -10640
19.87 steer -16253
19.89 steer -20183
19.90 steer -22989
19.91 steer -25234
19.92 steer -30848
19.93 steer -33093
19.94 steer -34777
19.95 steer -40390
19.97 steer -45442
19.98 steer -47126
19.99 steer -51055
20.01 steer -53862
20.02 steer -56107
20.03 steer -59475
20.05 steer -62843
20.06 steer -63966
20.07 steer -65088
20.08 steer -65536
20.14 steer -62282
20.16 steer -58352
20.17 steer -54423
20.18 steer -50494
20.19 steer -44881
20.20 steer -27480
20.21 steer -13447
20.22 steer -1098
20.23 steer 8597
20.24 steer 14870
20.25 steer 20571
20.26 steer 25131
20.27 steer 33685
20.29 steer 42238
20.30 steer 44519
20.31 steer 46799
20.32 steer 48509
20.33 steer 50222
20.37 steer 48509
20.40 steer 47939
20.41 steer 42809
20.42 steer 40528
20.43 steer 37676
20.44 steer 27984
20.45 steer 23991
20.46 steer 19430
20.47 steer 12587
20.48 steer 0
20.52 steer -2782
20.53 steer -5027
20.54 steer -8395
20.55 steer -11763
20.56 steer -19060
20.57 steer -21866
20.58 steer -24673
20.59 steer -26357
20.60 steer -28602
20.61 steer -30286
20.62 steer -31409
20.65 steer -29164
20.66 steer -28602
20.67 steer -28041
20.69 steer -20744
20.70 steer -16253
20.71 steer -11763
20.72 steer -1098
20.73 steer 0
21.11 steer 4606
21.12 steer 10307
21.13 steer 14300
21.14 steer 17150
21.15 steer 21141
21.16 steer 26844
21.17 steer 29124
21.18 steer 29694
21.19 steer 33115
21.20 steer 36535
21.21 steer 38248
21.22 steer 39388
21.23 steer 41668
21.25 steer 42809
21.28 steer 43949
21.30 steer 42238
21.31 steer 43949
21.34 steer 44519
21.35 steer 45659
21.38 steer 47939
21.39 steer 51932
21.41 steer 56493
21.42 steer 58773
21.43 steer 61054
21.44 steer 65536
21.90 steer 62766
21.91 steer 60484
21.92 steer 54783
21.93 steer 52502
21.94 steer 50792
21.95 steer 48509
21.96 steer 51932
21.97 steer 52502
21.99 steer 53072
22.01 steer 58203
22.02 steer 61054
22.03 steer 65536
22.33-26.12 press up
22.94 steer 61624
22.95 steer 58203
22.96 steer 46229
22.97 steer 39958
22.98 steer 34255
22.99 steer 29694
23.00 steer 25701
23.02 steer 27414
23.03 steer 27984
23.05 steer 33115
23.06 steer 35965
23.07 steer 37676
23.08 steer 39388
23.09 steer 40528
23.12 steer 36535
23.13 steer 34255
23.14 steer 29694
23.15 steer 26844
23.16 steer 19430
23.17 steer 14300
23.18 steer 8597
23.19 steer 4606
23.20 steer 0
23.45 steer -1098
23.46 steer -3343
23.47 steer -11763
23.48 steer -16253
23.49 steer -20183
23.50 steer -24673
23.51 steer -28041
23.52 steer -34777
23.53 steer -37022
23.54 steer -39267
23.55 steer -42635
23.56 steer -45442
23.58 steer -48810
23.59 steer -49933
23.60 steer -50494
23.61 steer -51055
23.63 steer -51616
23.67 steer -47687
23.68 steer -44319
23.69 steer -39829
23.70 steer -31970
23.71 steer -20744
23.72 steer 0
23.75 steer 11447
23.76 steer 16580
23.77 steer 17720
23.78 steer 19430
23.80 steer 17720
23.81 steer 16580
23.82 steer 11447
23.83 steer 8026
23.84 steer 0
23.89 steer -2220
23.90 steer -2782
23.91 steer -5588
23.92 steer -6711
23.93 steer -8395
23.94 steer -9517
23.95 steer -11763
23.96 steer -17376
23.97 steer -20744
23.98 steer -24673
23.99 steer -29164
24.00 steer -33093
24.01 steer -36461
24.02 steer -43197
24.03 steer -46003
24.05 steer -51055
24.06 steer -58352
24.08 steer -65536
24.44 steer -53862
24.45 steer -45442
24.46 steer -36461
24.47 steer -17937
24.48 steer -9517
24.49 steer -2782
24.50 steer 0
24.51 steer 2896
24.52 steer 10307
24.53 steer 16580
24.54 steer 22851
24.55 steer 29124
24.56 steer 38248
24.57 steer 57063
24.58 steer 65536
25.30-25.71 press down
26.19-26.30 press up
26.39-35.43 press up
28.08 steer 60484
28.09 steer 54783
28.10 steer 48509
28.11 steer 38248
28.12 steer 35395
28.13 steer 34255
28.14 steer 35965
28.15 steer 36535
28.16 steer 42809
28.17 steer 47939
28.18 steer 53072
28.19 steer 59343
28.20 steer 61624
28.21 steer 62766
28.22 steer 63336
28.24 steer 61624
28.25 steer 61054
28.32 steer 60484
28.38 steer 62766
28.39 steer 65047
28.41 steer 65536
28.59 steer 65047
28.60 steer 64476
28.74 steer 63336
28.75 steer 62766
28.76 steer 60484
28.77 steer 59343
28.78 steer 58773
28.79 steer 56493
28.80 steer 54783
28.81 steer 48509
28.83 steer 43949
28.84 steer 40528
28.85 steer 39388
28.86 steer 35395
28.87 steer 27414
28.88 steer 23991
28.89 steer 20571
28.90 steer 16580
28.91 steer 10307
28.92 steer 4036
28.93 steer 0
29.03 steer -3343
29.04 steer -6711
29.05 steer -12324
29.06 steer -26357
29.08 steer -40390
29.09 steer -46003
29.10 steer -51055
29.11 steer -62843
29.12 steer -65536
29.49 steer -63966
29.50 steer -56668
29.51 steer -47126
29.52 steer -16815
29.53 steer -2782
29.54 steer 4606
29.55 steer 25701
29.56 steer 31405
29.57 steer 35965
29.58 steer 41668
29.59 steer 45659
29.60 steer 43949
29.61 steer 42809
29.62 steer 42238
29.63 steer 39388
29.64 steer 31975
29.65 steer 21141
29.66 steer 13157
29.67 steer 0
29.78 steer -5027
29.80 steer -11201
29.81 steer -22989
29.82 steer -26357
29.83 steer -35900
29.84 steer -40390
29.85 steer -44319
29.86 steer -53862
29.88 steer -60036
29.89 steer -65536
31.72 steer -62843
31.73 steer -59475
31.74 steer -52739
31.75 steer -40390
31.77 steer -28602
31.78 steer -14569
31.80 steer -9517
31.81 steer 0
31.84 steer 2326
31.85 steer 2896
31.86 steer 6316
31.87 steer 10877
31.89 steer 16580
31.90 steer 17720
31.91 steer 21711
31.93 steer 23991
31.94 steer 25131
31.96 steer 25701
32.01 steer 23991
32.02 steer 23421
32.03 steer 21141
32.04 steer 10307
32.05 steer 2896
32.06 steer 0
32.08 steer -1098
32.09 steer -3343
32.10 steer -6150
32.11 steer -8395
32.12 steer -14008
32.13 steer -16815
32.14 steer -21866
32.15 steer -25796
32.16 steer -30286
32.16-32.27 press down
32.17 steer -36461
32.18 steer -39829
32.19 steer -42635
32.20 steer -47126
32.21 steer -48810
32.22 steer -51055
32.23 steer -53862
32.24 steer -58352
32.25 steer -59475
32.26 steer -61159
32.27 steer -63966
32.28 steer -64527
32.30 steer -65088
32.31 steer -65536
32.47 steer -64527
32.48 steer -56668
32.49 steer -51616
32.50 steer -47687
32.51 steer -37022
32.53 steer -26357
32.54 steer -19621
32.55 steer -14569
32.56 steer -6150
32.57 steer -2782
32.58 steer 0
32.87 steer -2782
32.88 steer -5027
32.89 steer -6711
32.90 steer -8395
32.91 steer -9517
32.92 steer -14008
32.94 steer -15131
32.95 steer -17376
32.96 steer -19060
32.98 steer -19621
32.99 steer -20183
33.00 steer -17937
33.01 steer -19621
33.04 steer -20183
33.07 steer -20744
33.08 steer -22428
33.09 steer -21866
33.11 steer -24673
33.15 steer -25234
33.17 steer -25796
33.18 steer -23550
33.19 steer -25234
33.20 steer -24673
33.26 steer -23550
33.27 steer -22989
33.28 steer -21866
33.29 steer -20744
33.30 steer -19621
33.31 steer -15131
33.32 steer -12324
33.33 steer -11201
33.34 steer -7833
33.35 steer -3904
33.37 steer 0
33.48 steer 8597
33.49 steer 13157
33.50 steer 17720
33.51 steer 21141
33.52 steer 25131
33.53 steer 25701
33.54 steer 26844
33.60 steer 25131
33.64 steer 23991
33.65 steer 23421
33.66 steer 21711
33.67 steer 20571
33.69 steer 19430
33.70 steer 16580
33.72 steer 10307
33.73 steer 8026
33.74 steer 4036
33.75 steer 0
33.79 steer -2782
33.80 steer -11201
33.81 steer -15131
33.82 steer -20183
33.83 steer -25234
33.84 steer -33093
33.85 steer -37022
33.86 steer -39829
33.87 steer -43197
33.88 steer -47687
33.89 steer -48249
33.90 steer -50494
33.91 steer -52739
33.93 steer -53300
33.94 steer -53862
33.96 steer -54423
34.05 steer -55546
34.06 steer -56668
34.07 steer -61720
34.08 steer -65536
34.64-34.74 press down
35.47 press up
36.30 steer -65088
36.31 steer -48249
36.32 steer -40390
36.33 steer -30848
36.34 steer -17376
36.35 steer -8395
36.36 steer 0
36.41 steer 1753
36.43 steer 0
36.56 steer -3343
36.57 steer -11201
36.58 steer -20183
36.59 steer -35900
36.60 steer -44319
36.61 steer -53862
36.62 steer -65536
38.98 steer -62282
38.99 steer -56668
39.00 steer -48810
39.01 steer -33654
39.02 steer -12324
39.03 steer -2782
39.05 steer 0
39.06 steer 9167
39.08 steer 23421
39.09 steer 27984
39.10 steer 31405
39.11 steer 35965
39.12 steer 39958
39.13 steer 43949
39.14 steer 50222
39.16 steer 57063
39.17 steer 61054
39.18 steer 65536
39.65 steer 61624
39.66 steer 53072
39.67 steer 48509
39.68 steer 42809
39.69 steer 38248
39.70 steer 33115
39.71 steer 23991
39.72 steer 20571
39.73 steer 14870
39.74 steer 10877
39.75 steer 6316
39.76 steer 2326
39.77 steer 0
40.25 steer 1753
40.26 steer 4036
40.27 steer 4606
40.28 steer 2896
40.35 steer 0
40.88-40.97 press down
41.03 steer -2782
41.05 steer -5027
41.06 steer -6711
41.07 steer -8956
41.08 steer -11201
41.10 steer -12324
41.11 steer -13447
41.12 steer -14569
41.15 steer -15131
41.16 steer -16815
41.17 steer -17376
41.18 steer -17937
41.19 steer -19060
41.20 steer -20183
41.21 steer -20744
41.22 steer -21866
41.24 steer -22428
41.25 steer -20744
41.28 steer -22989
41.29 steer -23550
41.31 steer -24673
41.32 steer -25234
41.33 steer -23550
41.34 steer -25234
41.36 steer -23550
41.41 steer -24673
41.45 steer -22989
41.46 steer -24673
41.47 steer -25234
41.48 steer -23550
41.49 steer -25234
41.51 steer -23550
41.52 steer -22989
41.57 steer -22428
41.58 steer -21866
41.60 steer -17937
41.61 steer -14008
41.62 steer -9517
41.63 steer -5027
41.64 steer 0
42.04 steer -2220
42.05 steer -3343
42.06 steer -5027
42.07 steer -5588
42.08 steer -3904
42.09 steer -6150
42.11 steer -6711
42.12 steer -5027
42.18 steer -3904
42.19 steer -2782
42.20 steer 0
42.52 steer -1098
42.53 steer -2220
42.54 steer -2782
42.55 steer -3904
42.57 steer -5027
42.58 steer -3343
42.59 steer -2782
42.62 steer -5027
42.64 steer -3343
42.67 steer -2782
42.76 steer -2220
42.77 steer 0
43.52 steer -1098
43.53 steer -2220
43.54 steer -2782
43.55 steer -3904
43.56 steer -5027
43.57 steer -5588
43.58 steer -6150
43.59 steer -6711
43.60 steer -7833
43.62 steer -8395
43.63 steer -8956
43.64 steer -9517
43.65 steer -10640
43.66 steer -11201
43.67 steer -11763
43.68 steer -13447
43.72 steer -14569
43.73 steer -15131
43.74 steer -13447
43.84 steer -12324
43.87 steer -11763
43.89 steer -6711
43.90 steer -3343
43.91 steer 0
44.16 steer 1753
44.17 steer 4606
44.18 steer 6886
44.19 steer 11447
44.20 steer 14870
44.21 steer 17720
44.22 steer 20571
44.23 steer 22851
44.24 steer 23421
44.28 steer 21711
44.30 steer 21141
44.35 steer 19430
44.36 steer 15440
44.37 steer 10877
44.38 steer 8597
44.39 steer 4036
44.41 steer 0
44.99 steer -1098
45.01 steer -3904
45.02 steer -5588
45.03 steer -6711
45.05 steer -6150
45.10 steer -5588
45.11 steer -5027
45.12 steer 0
