0.00-37.74 press up
10.54 steer -53542
10.55 steer -54113
10.56 steer -55826
10.72 steer -54113
10.76 steer -53542
10.86 steer -55826
10.88 steer -56969
10.95 steer -53542
10.96 steer -50686
10.97 steer -48402
10.98 steer -46688
10.99 steer -46117
11.00 steer -45546
11.04 steer -47831
11.05 steer -48402
11.06 steer -49544
11.07 steer -52971
11.08 steer -54113
11.09 steer -54684
11.10 steer -55826
11.27 steer -54113
11.30 steer -53542
11.31 steer -52971
11.32 steer -50686
11.33 steer -49544
11.43 steer -51257
11.46 steer -51828
11.47 steer -53542
11.80 steer -51828
11.81 steer -49544
11.82 steer -45546
11.83 steer -35266
11.84 steer 15850
11.87 steer 0
12.00 steer 3285
12.01 steer 14136
12.02 steer 27272
12.03 steer 53544
12.04 steer 64395
12.05 steer 65536
12.18 steer 63253
12.19 steer 59255
12.20 steer 42121
12.21 steer 34697
12.22 steer 27272
12.23 steer 14136
12.24 steer 6711
12.25 steer 0
12.29 steer -6138
12.30 steer -11278
12.31 steer -20987
12.32 steer -25557
12.33 steer -30697
12.34 steer -34695
12.35 steer -37550
12.36 steer -40406
12.37 steer -40977
12.40 steer -38692
12.41 steer -32410
12.42 steer 0
12.43 steer 12423
12.44 steer 0
12.65 steer 2714
12.66 steer 8996
12.67 steer 23845
12.68 steer 32983
12.69 steer 40979
12.70 steer 48404
12.71 steer 56971
12.72 steer 65536
13.03-13.10 press down
13.12 steer 63253
13.13 steer 57542
13.14 steer 46690
13.15 steer 35268
13.16 steer 10138
13.17 steer 0
13.27 steer -4996
13.28 steer -7852
13.29 steer -11278
13.30 steer -12992
13.31 steer -16418
13.32 steer -17561
13.33 steer -18132
13.35 steer -16418
13.36 steer -15276
13.37 steer -14705
13.38 steer -7852
13.39 steer 0
13.65 steer 4998
13.66 steer 12994
13.67 steer 36981
13.68 steer 48404
13.69 steer 60969
13.70 steer 65536
13.79 steer 61540
13.80 steer 51831
13.81 steer 42693
13.82 steer 32983
13.83 steer 14136
13.84 steer 6140
13.85 steer 0
14.03 steer -4425
14.04 steer -6138
14.05 steer -7852
14.06 steer -8994
14.07 steer -9565
14.08 steer -11849
14.09 steer -12992
14.10 steer -16418
14.11 steer -19845
14.12 steer -31268
14.13 steer -40406
14.14 steer -50686
14.15 steer -64964
16.00 steer -59253
16.01 steer -54113
16.02 steer -49544
16.03 steer -44404
16.04 steer -43261
16.05 steer -42690
16.06 steer -41548
16.07 steer -40977
16.08 steer -38692
16.14 steer -40406
16.15 steer -40977
16.16 steer -45546
16.17 steer -49544
16.18 steer -56397
16.19 steer -64964
16.31 steer -38692
16.32 steer 17563
16.33 steer 21561
16.34 steer -14705
16.35 steer 0
16.43 steer 3285
16.44 steer 11852
16.45 steer 17563
16.46 steer 22132
16.47 steer 33555
16.48 steer 39266
16.49 steer 44406
16.50 steer 46690
16.52 steer 32412
16.53 steer 14136
16.54 steer 0
16.80 steer -3854
16.81 steer -10136
16.82 steer -19845
16.83 steer -39835
16.84 steer -47831
16.85 steer -54113
16.86 steer -59253
16.87 steer -64964
16.99-17.07 press down
17.32 steer -58682
17.33 steer -49544
17.34 steer -33552
17.35 steer 14136
17.36 steer -12421
17.37 steer 1000
17.38 steer 0
17.47 steer 4427
17.48 steer 20419
17.49 steer 30699
17.50 steer 40979
17.51 steer 60969
17.52 steer 65536
17.81 steer 63253
17.82 steer 55257
17.83 steer 42121
17.84 steer 6711
17.85 steer 0
18.43 steer 1571
18.44 steer 6140
18.45 steer 8425
18.46 steer 10138
18.47 steer 11852
18.48 steer 12994
18.49 steer 14136
18.50 steer 14707
18.51 steer 15850
18.52 steer 17563
18.54 steer 15850
18.56 steer 12423
18.57 steer 10138
18.58 steer 7283
18.59 steer 1571
18.60 steer 0
18.72 steer -998
18.73 steer -4425
18.74 steer -7852
18.75 steer -11849
18.76 steer -16418
18.77 steer -16990
18.78 steer -17561
18.80 steer -15276
18.81 steer -11278
18.82 steer -3854
18.83 steer 0
19.17 steer -1569
19.18 steer -3854
19.19 steer -4425
19.20 steer -7852
19.21 steer -10136
19.22 steer -11849
19.23 steer -12992
19.24 steer -16990
19.25 steer -17561
19.26 steer -18132
19.27 steer -19274
19.28 steer -17561
19.29 steer -16990
19.31 steer -16418
19.32 steer -7280
19.33 steer 0
19.52 steer 4427
19.53 steer 11852
19.54 steer 18134
19.55 steer 27843
19.56 steer 30699
19.57 steer 32412
19.59 steer 30699
19.60 steer 29557
19.61 steer 28985
19.62 steer 26130
19.63 steer 24988
19.68 steer 27272
19.69 steer 25559
19.70 steer 24988
19.71 steer 23274
19.72 steer 21561
19.73 steer 19847
19.74 steer 16421
19.75 steer 12994
19.76 steer 3285
19.77 steer 0
20.08 steer -2711
20.09 steer -7280
20.10 steer -11849
20.11 steer -15276
20.12 steer -22130
20.13 steer -24985
20.14 steer -27270
20.15 steer -27841
20.16 steer -29554
20.17 steer -27841
20.18 steer -27270
20.19 steer -20416
20.20 steer 0
20.32 steer 1000
20.33 steer 4998
20.34 steer 8425
20.35 steer 19847
20.36 steer 25559
20.37 steer 33555
20.38 steer 40979
20.39 steer 57542
20.40 steer 64967
20.41 steer 65536
20.91 steer 63253
20.92 steer 39266
20.93 steer 25559
20.94 steer 12994
20.95 steer 0
21.16 steer -1569
21.17 steer -4996
21.18 steer -9565
21.19 steer -20987
21.20 steer -27841
21.21 steer -35837
21.22 steer -41548
21.23 steer -48402
21.24 steer -59824
21.25 steer -64964
21.36 steer -59824
21.37 steer -53542
21.38 steer -48973
21.39 steer -44404
21.42 steer -46117
21.43 steer -46688
21.48 steer -47831
21.49 steer -48402
21.50 steer -51828
21.51 steer -58111
21.52 steer -64964
22.32 steer -63251
22.33 steer -59253
22.34 steer -55826
22.35 steer -53542
22.36 steer -50686
22.37 steer -48973
22.38 steer -47831
22.39 steer -45546
22.40 steer -44404
22.47 steer -43833
22.48 steer -43261
22.49 steer -42690
22.54 steer -44404
22.55 steer -47831
22.56 steer -51257
22.57 steer -54684
22.58 steer -58682
22.59 steer -64964
22.75 steer -56397
22.76 steer -52971
22.77 steer -48973
22.78 steer -46688
22.79 steer -46117
22.80 steer -47831
22.81 steer -48402
22.82 steer -52971
22.83 steer -64964
23.47 steer -54684
23.48 steer 25559
23.49 steer 0
23.50 steer -12992
23.51 steer 0
23.63 steer 8425
23.64 steer 18134
23.65 steer 26130
23.66 steer 33555
23.67 steer 42693
23.68 steer 46690
23.69 steer 51260
23.70 steer 57542
23.71 steer 64395
23.72 steer 65536
24.01 steer 61540
24.02 steer 53544
24.03 steer 46119
24.04 steer 32412
24.05 steer 27272
24.06 steer 21561
24.07 steer 15850
24.08 steer 3285
24.09 steer 0
24.11 steer -2140
24.12 steer -23272
24.13 steer -32410
24.14 steer -35837
24.17 steer -31268
24.18 steer -19845
24.19 steer 0
24.52 steer -9565
24.53 steer -16990
24.54 steer -24414
24.55 steer -38121
24.56 steer -44404
24.57 steer -49544
24.58 steer -56397
24.59 steer -62109
24.60 steer -64964
24.77-24.85 press down
25.04 steer -61538
25.05 steer -54684
25.06 steer -45546
25.07 steer -24414
25.08 steer 0
25.09 steer -8994
25.10 steer 0
25.39 steer -3854
25.40 steer -4996
25.41 steer -7852
25.42 steer -10136
25.43 steer -12992
25.44 steer -18132
25.45 steer -22130
25.46 steer -24414
25.47 steer -29554
25.48 steer -31268
25.49 steer -34695
25.50 steer -38121
25.51 steer -43261
25.52 steer -45546
25.53 steer -46688
25.56 steer -44404
25.57 steer -40977
25.58 steer -35837
25.59 steer -23272
25.60 steer -16418
25.61 steer -7280
25.62 steer 0
25.79 steer -6138
25.80 steer -11278
25.81 steer -19274
25.82 steer -27270
25.83 steer -38692
25.84 steer -58111
25.85 steer -64964
26.59 steer -54113
26.60 steer -46688
26.61 steer -42690
26.62 steer -38121
26.63 steer -37550
26.64 steer -39835
26.65 steer -40977
26.66 steer -45546
26.67 steer -48973
26.68 steer -54684
26.69 steer -56969
26.70 steer -58682
26.71 steer -59253
26.75 steer -54113
26.76 steer -50686
26.77 steer -46688
26.78 steer -44404
26.79 steer -43833
26.80 steer -45546
26.81 steer -46688
26.82 steer -50686
26.83 steer -54684
26.84 steer -64964
27.48 steer -62109
27.49 steer -54684
27.50 steer -46688
27.51 steer -30697
27.52 steer -20416
27.53 steer -12992
27.54 steer -8994
27.55 steer -7852
27.56 steer -10136
27.57 steer -12992
27.58 steer -18132
27.59 steer -25557
27.60 steer -42690
27.61 steer -49544
27.62 steer -56969
27.63 steer -64393
27.64 steer -64964
27.73 steer -59824
27.74 steer -50686
27.75 steer -28412
27.76 steer -12992
27.77 steer 0
27.90 steer -4996
27.91 steer -23272
27.92 steer -33552
27.93 steer -43833
27.94 steer -51828
27.95 steer -64964
28.04 steer -61538
28.05 steer -54684
28.06 steer -46688
28.07 steer -31268
28.08 steer -22701
28.09 steer -14705
28.10 steer -9565
28.11 steer -6138
28.12 steer -2140
28.15 steer -3854
28.16 steer -4996
28.17 steer -7280
28.18 steer -11849
28.19 steer -19274
28.20 steer -37550
28.21 steer -46688
28.22 steer -56397
28.23 steer -64964
28.33 steer -61538
28.34 steer -54113
28.35 steer -46688
28.36 steer -30697
28.37 steer -22130
28.38 steer -14134
28.39 steer -9565
28.40 steer -7280
28.41 steer -6709
28.46 steer -6138
28.48 steer -7852
28.49 steer -8994
28.50 steer -11278
28.51 steer -17561
28.52 steer -35266
28.53 steer -45546
28.54 steer -54113
28.55 steer -64964
28.68 steer -49544
28.69 steer -44404
28.70 steer -39835
28.71 steer -31268
28.72 steer -29554
28.73 steer -27841
28.76 steer -29554
28.77 steer -30126
28.78 steer -30697
28.79 steer -36408
28.80 steer -42690
28.81 steer -48402
28.82 steer -55826
28.83 steer -64964
28.96 steer -54684
28.97 steer -47831
28.98 steer -42690
28.99 steer -30126
29.00 steer -24414
29.01 steer -19845
29.02 steer -16418
29.03 steer -11849
29.04 steer -10136
29.05 steer -9565
29.06 steer -8994
29.07 steer -7852
29.08 steer -7280
29.09 steer -6709
29.14 steer -6138
29.15 steer -7852
29.17 steer -10136
29.18 steer -15276
29.19 steer -30697
29.20 steer -40406
29.21 steer -48973
29.22 steer -58111
29.23 steer -64964
29.33 steer -63251
29.34 steer -54684
29.35 steer -37550
29.36 steer -27841
29.37 steer -16990
29.38 steer -8994
29.39 steer 0
29.49 steer -998
29.50 steer -3854
29.51 steer -10136
29.52 steer -14705
29.53 steer -19274
29.54 steer -22701
29.55 steer -30126
29.56 steer -32981
29.57 steer -38121
29.58 steer -43833
29.59 steer -59253
29.60 steer -64964
29.71 steer -58111
29.72 steer -47831
29.73 steer -40406
29.74 steer -28412
29.75 steer -7852
29.76 steer -1569
29.77 steer 0
29.87 steer -4425
29.88 steer -9565
29.89 steer -16418
29.90 steer -24414
29.91 steer -41548
29.92 steer -48973
29.93 steer -55826
29.94 steer -60966
29.95 steer -64964
29.99 steer -63251
30.00 steer -49544
30.01 steer -43261
30.02 steer -34695
30.03 steer -12421
30.04 steer -4425
30.05 steer 0
30.07 steer -998
30.08 steer -9565
30.09 steer -17561
30.10 steer -26128
30.11 steer -38692
30.12 steer -59253
30.13 steer -64964
30.24 steer -60966
30.25 steer -35837
30.26 steer 14707
30.27 steer -14134
30.28 steer 0
30.56 steer -6138
30.57 steer -14134
30.58 steer -31268
30.59 steer -40977
30.60 steer -48402
30.61 steer -54113
30.62 steer -59253
30.63 steer -64964
31.11 steer -40406
31.12 steer 8996
31.13 steer 19276
31.14 steer -12992
31.15 steer 0
31.27 steer 11852
31.28 steer 26130
31.29 steer 44406
31.30 steer 64967
31.31 steer 65536
31.37 steer 51260
31.38 steer 32983
31.39 steer 0
31.58 steer 4998
31.59 steer 16421
31.60 steer 17563
31.61 steer 15850
31.62 steer 14707
31.63 steer 4998
31.64 steer 0
32.88 steer 14136
32.89 steer 24988
32.90 steer 38124
32.91 steer 50117
32.92 steer 65536
33.16 steer 49546
33.17 steer 38695
33.18 steer 25559
33.19 steer 16421
33.20 steer 3285
33.21 steer 0
33.24 steer -2711
33.25 steer -9565
33.26 steer -15276
33.27 steer -20416
33.28 steer -30126
33.29 steer -36408
33.30 steer -41548
33.31 steer -48973
33.32 steer -50686
33.33 steer -51257
33.35 steer -47831
33.36 steer -37550
33.37 steer 0
33.38 steer 15850
33.39 steer 0
33.79 steer -2711
33.80 steer -8994
33.81 steer -16990
33.82 steer -25557
33.83 steer -38692
33.84 steer -42690
33.85 steer -45546
33.86 steer -46117
33.87 steer -47831
33.91 steer -46117
33.97 steer -45546
33.98 steer -44404
33.99 steer -42690
34.00 steer -36408
34.01 steer -32410
34.02 steer -27841
34.03 steer -16990
34.04 steer -14134
34.06 steer -16418
34.07 steer -18132
34.08 steer -37550
34.09 steer -46117
34.10 steer -52971
34.11 steer -60966
34.12 steer -63251
34.13 steer -63822
34.15 steer -62109
34.16 steer -61538
34.17 steer -58111
34.18 steer -54684
34.19 steer -47831
34.20 steer -43833
34.21 steer -40977
34.22 steer -38692
34.23 steer -38121
34.24 steer -39835
34.25 steer -40406
34.26 steer -41548
34.27 steer -45546
34.28 steer -46117
34.31 steer -44404
34.32 steer -43833
34.33 steer -40406
34.34 steer -38121
34.35 steer -35266
34.36 steer -34695
34.39 steer -36408
34.40 steer -37550
34.41 steer -40406
34.42 steer -42690
34.43 steer -43833
34.44 steer -45546
34.47 steer -43833
34.48 steer -42690
34.49 steer -40977
34.50 steer -38121
34.51 steer -35837
34.52 steer -27270
34.53 steer -19845
34.54 steer -1569
34.55 steer 2714
34.56 steer 0
34.76 steer -2140
34.77 steer -3854
34.78 steer -4425
34.79 steer -6138
34.81 steer -6709
34.85 steer -7280
34.86 steer -7852
34.87 steer -8994
34.88 steer -11278
34.90 steer -12421
34.91 steer -12992
34.94 steer -14134
34.95 steer -14705
34.96 steer -17561
34.97 steer -19274
34.98 steer -19845
34.99 steer -20416
35.04 steer -14705
35.05 steer -11849
35.06 steer -8994
35.07 steer -4996
35.08 steer 0
35.14 steer -998
35.15 steer -2140
35.16 steer -6709
35.17 steer -7852
35.18 steer -9565
35.19 steer -10136
35.20 steer -12421
35.21 steer -12992
35.23 steer -14134
35.24 steer -14705
35.25 steer -15276
35.27 steer -16418
35.28 steer -17561
35.29 steer -18132
35.30 steer -19274
35.32 steer -19845
35.35 steer -18132
35.36 steer -17561
35.37 steer -16990
35.38 steer -16418
35.41 steer -12992
35.42 steer -11278
35.43 steer -7852
35.44 steer 0
35.74 steer -998
35.75 steer -2140
35.76 steer -4425
35.78 steer -4996
35.79 steer -6138
35.82 steer -4425
35.83 steer -3854
35.84 steer 0
36.21 steer -2140
36.22 steer -4425
36.23 steer -9565
36.24 steer -11849
36.25 steer -12992
36.26 steer -14705
36.29 steer -12992
36.30 steer -12421
36.31 steer -11849
36.32 steer -3854
36.33 steer 0
36.74 steer -998
36.75 steer -3854
36.76 steer -9565
36.77 steer -12421
36.78 steer -16418
36.79 steer -19274
36.80 steer -24414
36.81 steer -25557
36.82 steer -26128
36.86 steer -24414
36.87 steer -11849
36.88 steer 1000
36.89 steer 0
37.13 steer 6140
37.14 steer 15850
37.15 steer 27272
37.16 steer 56971
37.17 steer 65536
37.47 steer 55829
37.48 steer 46690
37.49 steer 42693
37.50 steer 38695
37.52 steer 46119
37.53 steer 55257
37.54 steer 65536
38.07 press up
39.65 steer 63253
39.66 steer 58684
39.67 steer 48404
39.68 steer 27843
39.69 steer 16421
39.70 steer 0
39.88 steer -3854
39.89 steer -10136
39.90 steer -18132
39.91 steer -26128
39.92 steer -35266
39.93 steer -37550
39.95 steer -20987
39.96 steer 8996
39.97 steer 0
40.21 steer 4998
40.22 steer 14707
40.23 steer 44406
40.24 steer 61540
40.25 steer 65536
40.35 steer 46119
40.36 steer 36981
40.37 steer 28985
40.38 steer 23845
40.39 steer 22132
40.40 steer 23845
40.41 steer 24988
40.42 steer 32412
40.43 steer 40979
40.44 steer 65536
40.55 steer 56971
40.56 steer 45548
40.57 steer 33555
40.58 steer 24988
40.59 steer 18134
40.60 steer 12423
40.61 steer 10709
40.62 steer 10138
40.63 steer 8996
40.64 steer 7283
40.65 steer 6140
40.66 steer 4427
40.67 steer 4998
40.68 steer 6140
40.69 steer 6711
40.70 steer 11852
40.71 steer 30699
40.72 steer 45548
40.73 steer 58684
40.74 steer 65536
40.81 steer 63253
40.82 steer 49546
40.83 steer 36981
40.84 steer 23845
40.85 steer 25559
40.86 steer 26130
40.87 steer 38695
40.88 steer 46690
40.89 steer 56971
40.90 steer 65536
40.97 steer 56971
40.98 steer 44406
40.99 steer 29557
41.00 steer 12423
41.01 steer 10709
41.02 steer 12423
41.03 steer 17563
41.04 steer 23845
41.05 steer 31270
41.06 steer 36981
41.07 steer 39266
41.08 steer 40979
41.09 steer 43835
41.10 steer 48404
41.11 steer 60969
41.12 steer 65536
41.18 steer 63253
41.19 steer 58684
41.20 steer 40408
41.21 steer 27843
41.22 steer 17563
41.23 steer 6140
41.25 steer 8425
41.26 steer 14707
41.27 steer 38695
41.28 steer 53544
41.29 steer 65536
41.67 steer 55829
41.68 steer 23845
41.69 steer 10709
41.70 steer 3285
41.71 steer 0
41.72 steer 2714
41.73 steer 4427
41.74 steer 12423
41.75 steer 40408
41.76 steer 55257
41.77 steer 65536
41.91 steer 63253
41.92 steer 54115
41.93 steer 42121
41.94 steer 31270
41.95 steer 22132
41.96 steer 11852
41.97 steer 10138
41.98 steer 8996
41.99 steer 11852
42.01 steer 15850
42.02 steer 21561
42.03 steer 40979
42.04 steer 51831
42.05 steer 63253
42.06 steer 65536
42.13 steer 59255
42.14 steer 48404
42.15 steer 27843
42.16 steer 20419
42.17 steer 15850
42.18 steer 12994
42.19 steer 12423
42.21 steer 14136
42.23 steer 14707
42.24 steer 19276
42.25 steer 23274
42.26 steer 28985
42.27 steer 38124
42.28 steer 40408
42.29 steer 42693
42.30 steer 45548
42.31 steer 48404
42.32 steer 56971
42.33 steer 61540
42.34 steer 65536
42.46 steer 56971
42.47 steer 36981
42.48 steer 26130
42.49 steer 16421
42.50 steer 10138
42.51 steer 6711
42.59 steer 8425
42.60 steer 10138
42.63 steer 14136
42.64 steer 18134
42.65 steer 23845
42.66 steer 31270
42.67 steer 38124
42.68 steer 50117
42.69 steer 56971
42.70 steer 62682
42.71 steer 65536
42.84 steer 63253
42.85 steer 62682
42.86 steer 52402
42.87 steer 28985
42.88 steer 14707
42.89 steer 1000
42.90 steer 0
43.11 steer -7852
43.12 steer -11849
43.13 steer -14705
43.14 steer -16990
43.15 steer -17561
43.16 steer -15276
43.17 steer -14705
43.18 steer 0
43.40 steer 4427
43.41 steer 7283
43.42 steer 10138
43.43 steer 10709
43.44 steer 8425
43.45 steer 3285
43.46 steer 0
43.64 steer 1000
43.65 steer 8425
43.66 steer 19276
43.67 steer 31270
43.68 steer 48404
43.69 steer 52402
43.71 steer 44406
43.72 steer 32983
43.73 steer 19276
43.74 steer 4998
43.75 steer 0
43.85 steer -1569
43.86 steer -4996
43.87 steer -7852
43.88 steer -12421
43.89 steer -14705
43.90 steer -15276
43.92 steer -2711
43.93 steer 0
44.66 steer -2711
44.67 steer -12421
44.68 steer -18132
44.69 steer -25557
44.70 steer -32981
44.71 steer -45546
44.72 steer -48973
44.73 steer -51257
44.74 steer -53542
44.75 steer -54684
44.76 steer -56969
44.77 steer -58111
44.78 steer -60966
44.79 steer -64964
47.02 steer -56969
47.03 steer -40406
47.04 steer -29554
47.05 steer 0
47.06 steer 3285
47.07 steer 0
47.19 steer -4425
47.20 steer -7280
47.21 steer -10136
47.22 steer -12992
47.23 steer -19274
47.24 steer -20987
47.25 steer -24414
47.26 steer -26128
47.27 steer -28412
47.28 steer -31268
47.29 steer -32981
47.30 steer -33552
47.35 steer -26128
47.36 steer -19845
47.37 steer -11278
47.38 steer 2714
47.39 steer 0
47.50 steer -1569
47.51 steer -4425
47.52 steer -12421
47.53 steer -16418
47.54 steer -19845
47.55 steer -22701
47.56 steer -25557
47.57 steer -26128
47.59 steer -24414
47.61 steer -19274
47.62 steer -2140
47.63 steer 0
