0.00-38.12 press up
13.21 steer 1016
13.22 steer 17574
13.23 steer 19556
13.24 steer 21447
13.25 steer 23654
13.26 steer 25565
13.27 steer 29334
13.28 steer 31014
13.29 steer 32479
13.30 steer 33650
13.31 steer 34599
13.32 steer 35977
13.33 steer 36461
13.34 steer 36808
13.35 steer 37075
13.36 steer 37381
13.51 steer 37515
13.52 steer 37859
13.53 steer 37995
13.54 steer 38101
13.61 steer 38326
13.62 steer 38539
13.63 steer 39001
13.64 steer 40597
13.65 steer 41348
13.66 steer 42241
13.67 steer 44542
13.68 steer 46124
13.69 steer 47771
13.70 steer 49731
13.71 steer 53835
13.72 steer 65536
14.25 steer 63271
14.26 steer 39446
14.27 steer 6254
14.28 steer 4047
14.29 steer 1711
14.30 steer 0
14.31 steer -5598
14.32 steer -7943
14.33 steer -32468
14.34 steer -35363
14.35 steer -65536
14.43 steer -64849
14.44 steer -47653
14.45 steer -32841
14.46 steer -30834
14.47 steer -11414
14.48 steer -8903
14.49 steer -6156
14.50 steer -3820
14.51 steer 0
14.92 steer 14932
14.93 steer 15770
14.94 steer 17836
14.95 steer 33735
14.96 steer 35028
14.97 steer 36908
14.98 steer 39215
14.99 steer 57689
15.00 steer 58642
15.01 steer 65536
15.13 steer 64907
15.14 steer 62807
15.15 steer 48244
15.16 steer 43677
15.17 steer 20701
15.18 steer 19063
15.19 steer 0
15.45 steer 14216
15.46 steer 16307
15.47 steer 38955
15.48 steer 54348
15.49 steer 56046
15.50 steer 65536
15.68 steer 61160
15.69 steer 40730
15.70 steer 39070
15.71 steer 18814
15.72 steer 0
15.84 steer -751
15.85 steer -2654
15.86 steer -5196
15.87 steer -22768
15.88 steer -37935
15.89 steer -39379
15.90 steer -41935
15.91 steer -59526
15.92 steer -65536
16.10 steer -63678
16.11 steer -22776
16.12 steer -20314
16.13 steer 0
16.20 steer 18341
16.21 steer 19661
16.22 steer 22401
16.23 steer 41390
16.24 steer 43446
16.25 steer 46295
16.26 steer 62991
16.27 steer 65536
16.54-16.62 press down
16.90 steer 65144
16.91 steer 40670
16.92 steer 38208
16.93 steer 16723
16.94 steer 14501
16.95 steer 0
17.14 steer 13063
17.15 steer 16970
17.16 steer 33495
17.17 steer 34597
17.18 steer 36377
17.19 steer 40133
17.20 steer 41664
17.21 steer 42875
17.22 steer 43857
17.23 steer 44755
17.24 steer 43922
17.25 steer 42221
17.26 steer 39581
17.27 steer 22132
17.28 steer 17830
17.29 steer 15034
17.30 steer 0
17.36 steer 731
17.37 steer 3409
17.38 steer 21879
17.39 steer 41066
17.40 steer 42659
17.41 steer 45310
17.42 steer 62198
17.43 steer 65536
17.48 steer 64542
17.49 steer 62411
17.50 steer 46799
17.51 steer 29359
17.52 steer 27374
17.53 steer 11414
17.54 steer 9909
17.55 steer 5185
17.56 steer 2869
17.57 steer 942
17.58 steer 0
17.64 steer 740
17.65 steer 20312
17.66 steer 22736
17.67 steer 38939
17.68 steer 42310
17.69 steer 44639
17.70 steer 46528
17.71 steer 48039
17.72 steer 49835
17.73 steer 48871
17.74 steer 46684
17.75 steer 28757
17.76 steer 24456
17.77 steer 6243
17.78 steer 5540
17.79 steer 2382
17.80 steer 676
17.81 steer 0
17.90 steer 18910
17.91 steer 22739
17.92 steer 25236
17.93 steer 27990
17.94 steer 44495
17.95 steer 47753
17.96 steer 62978
17.97 steer 65536
18.13 steer 64778
18.14 steer 63175
18.15 steer 44955
18.16 steer 43990
18.17 steer 42821
18.18 steer 41344
18.19 steer 39835
18.21 steer 40735
18.22 steer 42421
18.23 steer 44702
18.24 steer 50135
18.25 steer 52768
18.26 steer 65536
19.06 steer 64155
19.07 steer 47264
19.08 steer 32546
19.09 steer 30581
19.10 steer 14925
19.11 steer 11223
19.12 steer 8700
19.13 steer 6005
19.14 steer 3787
19.15 steer 0
19.20 steer 2820
19.21 steer 18685
19.22 steer 19974
19.23 steer 39310
19.24 steer 40721
19.25 steer 42615
19.26 steer 44955
19.27 steer 47533
19.28 steer 51775
19.29 steer 53355
19.30 steer 54620
19.31 steer 55631
19.32 steer 55940
19.33 steer 54737
19.34 steer 52655
19.35 steer 30137
19.36 steer 28152
19.37 steer 13047
19.38 steer 11578
19.39 steer 7125
19.40 steer 4983
19.41 steer 3107
19.42 steer 1514
19.43 steer 0
19.50 steer 951
19.51 steer 19079
19.52 steer 20567
19.53 steer 23121
19.54 steer 38846
19.55 steer 41633
19.56 steer 43395
19.57 steer 45266
19.58 steer 46815
19.59 steer 48053
19.60 steer 49797
19.62 steer 48791
19.63 steer 44082
19.64 steer 24854
19.65 steer 23588
19.66 steer 21030
19.67 steer 3565
19.68 steer 2451
19.69 steer 1114
19.70 steer 0
19.85 steer 2554
19.86 steer 5060
19.87 steer 7769
19.88 steer 12736
19.89 steer 15081
19.90 steer 16996
19.91 steer 19752
19.92 steer 20747
19.93 steer 21476
19.94 steer 21723
19.95 steer 20730
19.96 steer 19643
19.97 steer 18490
19.98 steer 17145
19.99 steer 13703
20.00 steer 11763
20.01 steer 9540
20.02 steer 7449
20.03 steer 3091
20.04 steer 1385
20.05 steer 0
20.24 steer 1240
20.25 steer 1834
20.26 steer 2294
20.27 steer 2674
20.28 steer 3376
20.29 steer 3951
20.30 steer 4931
20.31 steer 7832
20.32 steer 9554
20.33 steer 11389
20.34 steer 12872
20.35 steer 14354
20.36 steer 17238
20.37 steer 18332
20.38 steer 19205
20.39 steer 19919
20.40 steer 20890
20.42 steer 20285
20.43 steer 17747
20.44 steer 15825
20.45 steer 13881
20.46 steer 11945
20.47 steer 8416
20.48 steer 6718
20.49 steer 4667
20.50 steer 2745
20.51 steer 0
20.63 steer -16478
20.64 steer -17754
20.65 steer -20201
20.66 steer -37546
20.67 steer -40110
20.68 steer -42390
20.69 steer -44853
20.70 steer -47553
20.71 steer -65536
21.91 steer -46208
21.92 steer -43902
21.93 steer -26643
21.94 steer -24641
21.95 steer -9380
21.96 steer -5231
21.97 steer -3202
21.98 steer -1507
21.99 steer 0
21.99-22.06 press down
22.04 steer 16634
22.05 steer 19054
22.06 steer 33737
22.07 steer 34797
22.08 steer 37724
22.09 steer 39757
22.10 steer 41724
22.11 steer 44073
22.12 steer 49524
22.13 steer 52311
22.14 steer 65536
22.85 steer 65082
22.86 steer 62873
22.87 steer 39006
22.88 steer 18694
22.89 steer 16343
22.90 steer 13749
22.91 steer 0
22.95 steer 15947
22.96 steer 38384
22.97 steer 40373
22.98 steer 58095
22.99 steer 65536
23.55 steer 64831
23.56 steer 48608
23.57 steer 45793
23.58 steer 20850
23.59 steer 0
23.99 steer 802
24.00 steer 17718
24.01 steer 18514
24.02 steer 20010
24.03 steer 24894
24.04 steer 27683
24.05 steer 30048
24.06 steer 32297
24.07 steer 35961
24.08 steer 37250
24.09 steer 38257
24.10 steer 38479
24.11 steer 35741
24.12 steer 20899
24.13 steer 19730
24.14 steer 17527
24.15 steer 11996
24.16 steer 9396
24.17 steer 6598
24.18 steer 4249
24.19 steer 2140
24.20 steer 0
24.29 steer 14158
24.30 steer 15507
24.31 steer 18367
24.32 steer 39375
24.33 steer 41246
24.34 steer 43479
24.35 steer 47273
24.36 steer 48628
24.37 steer 49699
24.39 steer 45573
24.40 steer 25385
24.41 steer 23990
24.42 steer 7783
24.43 steer 5289
24.44 steer 3229
24.45 steer 1176
24.46 steer 0
24.54 steer -967
24.55 steer -2178
24.56 steer -5043
24.57 steer -6089
24.58 steer -6951
24.59 steer -8183
24.60 steer -8627
24.61 steer -8972
24.62 steer -9258
24.63 steer -9674
24.64 steer -9823
24.65 steer -9943
24.66 steer -10038
24.67 steer -10169
24.70 steer -9289
24.71 steer -6365
24.72 steer -4509
24.73 steer -2785
24.74 steer -1225
24.75 steer 0
24.91 steer 1745
24.92 steer 4223
24.93 steer 6896
24.94 steer 9263
24.95 steer 12674
24.96 steer 13901
24.97 steer 14867
24.98 steer 15654
24.99 steer 16763
25.00 steer 17158
25.01 steer 17298
25.02 steer 16207
25.03 steer 11407
25.04 steer 0
25.18 steer -1065
25.19 steer -4858
25.20 steer -6836
25.21 steer -8652
25.22 steer -10289
25.23 steer -12778
25.24 steer -13692
25.25 steer -14423
25.26 steer -14994
25.27 steer -15452
25.28 steer -16025
25.29 steer -15512
25.30 steer -13654
25.31 steer 0
25.76 steer 16183
25.77 steer 16858
25.78 steer 18114
25.79 steer 20379
25.80 steer 21199
25.81 steer 21841
25.82 steer 22165
25.83 steer 20105
25.84 steer 17710
25.85 steer 15076
25.86 steer 12754
25.87 steer 8034
25.88 steer 5743
25.89 steer 3749
25.90 steer 2125
25.91 steer 0
25.97 steer 1427
25.98 steer 3527
25.99 steer 6129
26.00 steer 11336
26.01 steer 13938
26.02 steer 16154
26.03 steer 19650
26.04 steer 20976
26.05 steer 21959
26.06 steer 22543
26.07 steer 22834
26.08 steer 21721
26.09 steer 20925
26.10 steer 19612
26.11 steer 16027
26.12 steer 14058
26.13 steer 12349
26.14 steer 10792
26.15 steer 9534
26.16 steer 7674
26.17 steer 7011
26.18 steer 6467
26.19 steer 6147
26.21 steer 6694
26.22 steer 7500
26.23 steer 8525
26.24 steer 10905
26.25 steer 12129
26.26 steer 13325
26.27 steer 15278
26.28 steer 16718
26.29 steer 18541
26.30 steer 21323
26.31 steer 37381
26.32 steer 39110
26.33 steer 41204
26.34 steer 43730
26.35 steer 61040
26.36 steer 61849
26.37 steer 65536
27.12-27.31 press down
30.08 steer 64560
30.09 steer 61722
30.10 steer 39566
30.11 steer 14856
30.12 steer 12792
30.13 steer 10080
30.14 steer 0
30.24 steer 20874
30.25 steer 39090
30.26 steer 40450
30.27 steer 59213
30.28 steer 65536
30.65 steer 64451
30.66 steer 48059
30.67 steer 18534
30.68 steer 3767
30.69 steer 1702
30.70 steer 0
30.71 steer -6625
30.72 steer -28510
30.73 steer -30448
30.74 steer -45806
30.75 steer -50082
30.76 steer -65536
30.81 steer -65027
30.82 steer -62673
30.83 steer -14316
30.84 steer 0
30.87 steer 18734
30.88 steer 20187
30.89 steer 22728
30.90 steer 25065
30.91 steer 26937
30.92 steer 29337
30.94 steer 25530
30.95 steer 3687
30.96 steer 0
31.36-31.46 press down
31.76 steer -1267
31.77 steer -2189
31.78 steer -2987
31.79 steer -5323
31.80 steer -7007
31.81 steer -8836
31.82 steer -10707
31.83 steer -16034
31.84 steer -18763
31.85 steer -21021
31.86 steer -23168
31.87 steer -27019
31.88 steer -28543
31.89 steer -29752
31.90 steer -30730
31.91 steer -31512
31.92 steer -32641
31.93 steer -33003
31.94 steer -32890
31.95 steer -32310
31.96 steer -28883
31.97 steer -10356
31.98 steer -8763
31.99 steer -4003
32.00 steer -2069
32.01 steer 0
32.14 steer -905
32.15 steer -15983
32.16 steer -19132
32.17 steer -21505
32.18 steer -37052
32.19 steer -39295
32.20 steer -41066
32.21 steer -43068
32.22 steer -44939
32.23 steer -48735
32.24 steer -50957
32.25 steer -53313
32.26 steer -65536
34.20 steer -64949
34.21 steer -32890
34.22 steer -13027
34.23 steer 0
34.43 steer -15234
34.44 steer -30946
34.45 steer -32217
34.46 steer -33766
34.47 steer -36201
34.48 steer -37055
34.49 steer -36839
34.50 steer -35383
34.51 steer -14670
34.52 steer 0
34.59 steer 2036
34.60 steer 2671
34.61 steer 2987
34.63 steer 1982
34.64 steer 1571
34.65 steer 1242
34.66 steer 980
34.67 steer 0
34.70 steer 1380
34.71 steer 3916
34.72 steer 25937
34.73 steer 45239
34.74 steer 47024
34.75 steer 62924
34.76 steer 65536
34.96-35.07 press down
36.27 steer 62767
36.28 steer 60029
36.29 steer 42170
36.30 steer 40448
36.31 steer 23088
36.32 steer 6349
36.33 steer 5165
36.34 steer 3358
36.35 steer 0
36.44 steer -14083
36.45 steer -16803
36.46 steer -19492
36.47 steer -35539
36.48 steer -37377
36.49 steer -38806
36.50 steer -40215
36.51 steer -41533
36.52 steer -43606
36.53 steer -44362
36.54 steer -44953
36.55 steer -45399
36.56 steer -44399
36.57 steer -42235
36.58 steer -39712
36.59 steer -23870
36.60 steer -21839
36.61 steer -19703
36.62 steer -3758
36.63 steer -729
36.64 steer 0
36.67-36.80 press down
36.93 steer 2207
36.94 steer 3705
36.95 steer 4916
36.96 steer 7563
36.97 steer 9776
36.98 steer 24485
36.99 steer 26101
37.00 steer 45266
37.01 steer 46395
37.02 steer 48713
37.03 steer 51402
37.04 steer 55666
37.05 steer 57224
37.06 steer 58471
37.07 steer 59711
37.08 steer 58815
37.09 steer 57000
37.10 steer 54455
37.11 steer 37604
37.12 steer 22472
37.13 steer 20990
37.14 steer 18103
37.15 steer 15234
37.16 steer 0
37.25-37.66 press down
37.33 steer -14018
37.34 steer -15776
37.35 steer -18583
37.36 steer -36586
37.37 steer -38579
37.38 steer -41321
37.39 steer -58829
37.40 steer -65536
38.19-52.28 press up
40.28 steer -12354
40.29 steer 0
40.43 steer -22685
40.44 steer -43630
40.45 steer -61951
40.46 steer -65536
40.77 steer -63742
40.78 steer -34015
40.79 steer -16832
40.80 steer 0
40.92 steer -16921
40.93 steer -19523
40.94 steer -40970
40.95 steer -42481
40.96 steer -47673
40.97 steer -50539
40.98 steer -53335
40.99 steer -65536
41.03 steer -63153
41.04 steer -43690
41.05 steer -27290
41.06 steer -6829
41.07 steer -4207
41.08 steer 0
41.26 steer -16350
41.27 steer -21412
41.28 steer -38241
41.29 steer -38721
41.30 steer -39284
41.31 steer -39797
41.32 steer -40557
41.33 steer -40828
41.34 steer -41019
41.35 steer -39504
41.36 steer -37188
41.37 steer -16425
41.38 steer -14323
41.39 steer 0
41.51 steer -16374
41.52 steer -17850
41.53 steer -19819
41.54 steer -21407
41.55 steer -22679
41.56 steer -23805
41.57 steer -22601
41.58 steer -20599
41.59 steer -1431
41.60 steer 0
41.67 steer 1069
41.68 steer 2678
41.69 steer 3211
41.70 steer 3394
41.71 steer 3474
41.74 steer 3631
41.75 steer 5300
41.76 steer 7267
41.77 steer 9583
41.78 steer 11729
41.79 steer 15027
41.80 steer 15992
41.81 steer 16398
41.82 steer 15481
41.83 steer 13549
41.84 steer 9174
41.85 steer 6576
41.86 steer 4285
41.87 steer 0
42.10 steer 765
42.11 steer 18454
42.12 steer 19663
42.13 steer 22323
42.14 steer 40917
42.15 steer 42681
42.16 steer 65536
42.22 steer 64591
42.23 steer 45597
42.24 steer 23170
42.25 steer 20983
42.26 steer 3769
42.27 steer 0
42.53 steer -1376
42.54 steer -3865
42.55 steer -6436
42.56 steer -11683
42.57 steer -27741
42.58 steer -28168
42.59 steer -29023
42.60 steer -32826
42.61 steer -35050
42.62 steer -37299
42.63 steer -41306
42.64 steer -42801
42.65 steer -43984
42.66 steer -44917
42.67 steer -44628
42.68 steer -43719
42.69 steer -41690
42.70 steer -39012
42.71 steer -13085
42.72 steer 0
42.89 steer 18376
42.90 steer 19839
42.91 steer 36428
42.92 steer 38972
42.93 steer 55442
42.94 steer 56773
42.95 steer 65536
43.18 steer 64109
43.19 steer 44822
43.20 steer 18794
43.21 steer 3858
43.22 steer 1920
43.23 steer 0
43.24 steer -5825
43.25 steer -7740
43.26 steer -23134
43.27 steer -24510
43.28 steer -42841
43.29 steer -44037
43.30 steer -45875
43.31 steer -48177
43.32 steer -53662
43.33 steer -65536
43.49 steer -64958
43.50 steer -62535
43.51 steer -16076
43.52 steer -13356
43.53 steer 0
43.58 steer 18710
43.59 steer 37877
43.60 steer 39264
43.61 steer 41873
43.62 steer 59958
43.63 steer 65536
43.88 steer 63767
43.89 steer 44813
43.90 steer 42750
43.91 steer 22499
43.92 steer 5736
43.93 steer 4534
43.94 steer 2518
43.95 steer 0
43.97 steer -5911
43.97-44.08 press down
43.98 steer -7358
43.99 steer -9280
44.00 steer -28010
44.01 steer -28383
44.02 steer -29286
44.03 steer -30728
44.04 steer -33288
44.05 steer -34232
44.06 steer -34657
44.07 steer -33795
44.08 steer -13987
44.09 steer -11747
44.10 steer 0
44.13 steer 18859
44.14 steer 21387
44.15 steer 41995
44.16 steer 60795
44.17 steer 65536
44.28 steer 64967
44.29 steer 49748
44.30 steer 46924
44.31 steer 17838
44.32 steer 0
44.60 steer 18796
44.61 steer 21019
44.62 steer 39137
44.63 steer 41019
44.64 steer 58480
44.65 steer 65536
44.78 steer 65109
44.79 steer 64109
44.80 steer 63418
44.81 steer 62618
44.82 steer 61887
44.83 steer 60740
44.84 steer 60358
44.85 steer 60053
44.86 steer 59809
44.87 steer 59446
44.88 steer 59324
44.89 steer 59213
44.91 steer 59078
44.92 steer 58989
44.94 steer 58164
44.95 steer 56689
44.96 steer 52333
44.97 steer 36815
44.98 steer 35590
44.99 steer 17843
45.00 steer 16585
45.01 steer 14481
45.02 steer 12363
45.03 steer 7876
45.04 steer 5936
45.05 steer 4047
45.06 steer 2414
45.07 steer 0
45.36 steer -1689
45.37 steer -3482
45.38 steer -5485
45.39 steer -7618
45.40 steer -12378
45.41 steer -27548
45.42 steer -27961
45.43 steer -29017
45.44 steer -29914
45.45 steer -31250
45.46 steer -32710
45.47 steer -34283
45.48 steer -37608
45.49 steer -39486
45.50 steer -41368
45.51 steer -44506
45.52 steer -45882
45.53 steer -47008
45.54 steer -47911
45.55 steer -49293
45.56 steer -49942
45.57 steer -50639
45.58 steer -51480
45.59 steer -53848
45.60 steer -55377
45.61 steer -57089
45.62 steer -65536
45.80 steer -64740
