0.00-26.97 press up
6.84 steer 0
7.05 steer 1936
7.06 steer 2977
7.07 steer 4029
7.09 steer 6653
7.10 steer 8208
7.11 steer 10271
7.12 steer 13399
7.13 steer 15507
7.14 steer 18118
7.15 steer 20705
7.16 steer 21230
7.17 steer 22293
7.20 steer 22798
7.23 steer 23307
7.26 steer 23834
7.29 steer 24875
7.32 steer 25942
7.34 steer 26425
7.35 steer 26962
7.48 steer 26442
7.49 steer 26429
7.59 steer 25916
7.60 steer 26455
7.61 steer 25930
7.65 steer 24882
7.66 steer 24341
7.67 steer 23825
7.68 steer 23319
7.70 steer 22269
7.71 steer 18627
7.73 steer 13912
7.74 steer 10298
7.75 steer 8740
7.76 steer 3527
7.77 steer 2469
7.78 steer 0
7.86 steer 902
7.87 steer 2974
7.88 steer 4039
7.89 steer 6117
7.90 steer 11847
7.91 steer 13421
7.92 steer 18102
7.93 steer 22291
7.94 steer 23302
7.95 steer 24891
7.96 steer 25926
7.97 steer 27471
7.98 steer 29564
7.99 steer 30594
8.00 steer 31650
8.01 steer 32693
8.04 steer 33218
8.05 steer 33204
8.07 steer 34243
8.08 steer 35840
8.09 steer 37399
8.10 steer 39466
8.11 steer 41028
8.12 steer 44684
8.13 steer 46768
8.14 steer 50927
8.15 steer 55102
8.16 steer 58765
8.17 steer 63960
8.18 steer 65536
8.65 steer 64494
8.66 steer 59265
8.67 steer 54070
8.68 steer 48354
8.69 steer 43112
8.70 steer 32707
8.71 steer 22783
8.72 steer 16554
8.73 steer 8194
8.74 steer 5057
8.75 steer 3509
8.76 steer 2974
8.79 steer 4049
8.80 steer 5083
8.81 steer 7156
8.82 steer 10274
8.83 steer 11837
8.84 steer 14450
8.85 steer 16526
8.86 steer 17070
8.90 steer 16005
8.91 steer 15492
8.92 steer 11332
8.93 steer 6617
8.94 steer 3505
8.95 steer 0
9.08 steer 1404
9.09 steer 4009
9.10 steer 5051
9.11 steer 6632
9.12 steer 8192
9.13 steer 9251
9.14 steer 10817
9.15 steer 11849
9.32 steer 11308
9.45 steer 11842
9.51 steer 12869
9.53 steer 13423
9.57 steer 13951
9.59 steer 15514
9.60 steer 17074
9.62 steer 17594
9.65 steer 18088
9.66 steer 18639
9.67 steer 19685
9.69 steer 20189
9.71 steer 20192
9.73 steer 20721
9.74 steer 21235
9.75 steer 21732
9.76 steer 22778
9.78 steer 23312
9.80 steer 23844
9.81 steer 24341
9.83 steer 24882
9.84 steer 26954
9.85 steer 27482
9.86 steer 28015
9.87 steer 31122
9.88 steer 32694
9.89 steer 35284
9.90 steer 37904
9.91 steer 39489
9.92 steer 41058
9.93 steer 41544
9.94 steer 43136
9.95 steer 44172
9.96 steer 46785
9.97 steer 48857
9.98 steer 53037
9.99 steer 55094
10.00 steer 55613
10.01 steer 57209
10.02 steer 59280
10.03 steer 61892
10.04 steer 62948
10.05 steer 63974
10.06 steer 65028
10.07 steer 65536
10.17 steer 64483
10.18 steer 59297
10.19 steer 56683
10.20 steer 47810
10.21 steer 43112
10.22 steer 42092
10.23 steer 38952
10.26 steer 44690
10.27 steer 47301
10.28 steer 53038
10.29 steer 60854
10.30 steer 64479
10.31 steer 65536
11.23 steer 55634
11.24 steer 45213
11.25 steer 43636
11.26 steer 31638
11.28 steer 22782
11.29 steer 20195
11.30 steer 15478
11.31 steer 9228
11.32 steer 7149
11.33 steer 6645
11.34 steer 6128
11.39 steer 7664
11.40 steer 14437
11.41 steer 21246
11.42 steer 28011
11.43 steer 41048
11.44 steer 44703
11.45 steer 61897
11.46 steer 65536
11.92-12.08 press down
13.28 steer 56687
13.29 steer 23842
13.30 steer 16553
13.31 steer 0
13.32 steer -3996
13.33 steer -10176
13.34 steer -17972
13.35 steer -20008
13.36 steer -21067
13.37 steer -22098
13.39 steer -21586
13.40 steer -18979
13.42 steer -18468
13.43 steer -17418
13.45 steer -16917
13.46 steer -14843
13.48 steer -14352
13.49 steer -17435
13.50 steer -18463
13.51 steer -21567
13.52 steer -24152
13.53 steer -25705
13.54 steer -27770
13.55 steer -28307
13.56 steer -27794
13.58 steer -26246
13.59 steer -22092
13.60 steer -17936
13.61 steer -16929
13.62 steer -11747
13.64 steer -12264
13.65 steer -15388
13.66 steer -16415
13.67 steer -19503
13.68 steer -21054
13.69 steer -21561
13.70 steer -23144
13.71 steer -23644
13.75 steer -21074
13.76 steer -20042
13.80 steer -21043
13.81 steer -21568
13.84 steer -22105
13.92 steer -22589
14.00 steer -23121
14.12 steer -22097
14.13 steer -21076
14.14 steer -20016
14.16 steer -18972
14.17 steer -17434
14.17-14.27 press down
14.18 steer -16422
14.19 steer -14342
14.20 steer -10715
14.21 steer -7611
14.22 steer -5555
14.23 steer 0
14.28 steer 1929
14.29 steer 3495
14.30 steer 4033
14.31 steer 6621
14.32 steer 8715
14.33 steer 11831
14.34 steer 16557
14.35 steer 21741
14.36 steer 23325
14.37 steer 26978
14.38 steer 28008
14.39 steer 31131
14.40 steer 32718
14.41 steer 33723
14.42 steer 35314
14.43 steer 36848
14.44 steer 37405
14.45 steer 38431
14.46 steer 39456
14.47 steer 39985
14.48 steer 40521
14.67 steer 39992
14.68 steer 39494
14.69 steer 38414
14.70 steer 35833
14.71 steer 24887
14.72 steer 22785
14.73 steer 11329
14.74 steer 4019
14.75 steer 0
14.92 steer -898
14.93 steer -5561
14.94 steer -7608
14.95 steer -10180
14.96 steer -12274
14.97 steer -13290
14.98 steer -18985
14.99 steer -22081
15.00 steer -27261
15.01 steer -33971
15.02 steer -36049
15.03 steer -50532
15.04 steer -65536
15.60 steer -61932
15.61 steer -35543
15.62 steer -9177
15.63 steer -1410
15.64 steer 10290
15.65 steer 28011
15.66 steer 33203
15.67 steer 48315
15.68 steer 50955
15.69 steer 52490
15.71 steer 50960
15.72 steer 49883
15.73 steer 47822
15.74 steer 47276
15.75 steer 46761
15.76 steer 45733
15.79 steer 46240
15.81 steer 47798
15.82 steer 48333
15.83 steer 49392
15.84 steer 49916
15.89 steer 49378
15.93 steer 48869
16.10 steer 49883
16.12 steer 50932
16.12-16.23 press down
16.13 steer 52517
16.14 steer 53026
16.21 steer 52489
16.42 steer 51443
16.43 steer 50959
16.44 steer 49904
16.45 steer 47809
16.46 steer 44666
16.47 steer 43645
16.48 steer 41033
16.49 steer 35843
16.50 steer 31152
16.51 steer 24353
16.52 steer 21735
16.53 steer 17061
16.54 steer 9775
16.55 steer 3498
16.56 steer 2452
16.57 steer 0
16.62 steer -8140
16.63 steer -11226
16.64 steer -24676
16.65 steer -37072
16.66 steer -48479
16.67 steer -62963
16.68 steer -65536
17.14 steer -60381
17.15 steer -50003
17.16 steer -40711
17.17 steer -30895
17.18 steer -26230
17.19 steer -21047
17.20 steer -18975
17.23 steer -20041
17.24 steer -21077
17.25 steer -21558
17.26 steer -22112
17.32 steer -20008
17.33 steer -18993
17.34 steer -15873
17.35 steer -12280
17.36 steer -10198
17.37 steer -5008
17.38 steer 0
17.40 steer 2978
17.41 steer 3491
17.42-17.52 press down
17.43 steer 3490
17.44 steer 3496
17.45 steer 2475
17.49 steer 3513
17.50 steer 5083
17.51 steer 8731
17.52 steer 10277
17.53 steer 18089
17.54 steer 22271
17.55 steer 25916
17.56 steer 29048
17.57 steer 32698
17.58 steer 33751
17.59 steer 36362
17.60 steer 37382
17.61 steer 39460
17.62 steer 41048
17.63 steer 42098
17.64 steer 42613
17.65 steer 43135
17.66 steer 43624
17.67 steer 44692
17.68 steer 46234
17.69 steer 46755
17.70 steer 47303
17.74 steer 46762
17.75 steer 46265
17.78 steer 45721
17.79 steer 44694
17.80 steer 43653
17.81 steer 42097
17.82 steer 36364
17.83 steer 33236
17.84 steer 22271
17.85 steer 7174
17.86 steer 0
17.88 steer -6578
17.89 steer -12787
17.90 steer -27249
17.91 steer -36055
17.92 steer -52609
17.93 steer -65536
20.00 steer -56748
20.01 steer -40193
20.02 steer -31907
20.03 steer -24683
20.04 steer -8116
20.05 steer -1397
20.06 steer 0
20.08 steer 2997
20.09 steer 4018
20.10 steer 5063
20.12 steer 6115
20.14 steer 5062
20.15 steer 4536
20.16 steer 4015
20.17 steer 3522
20.20 steer 2971
20.22 steer 3488
20.23 steer 2982
20.24 steer 1944
20.26 steer 1415
20.28 steer 905
20.29 steer 892
20.36 steer 0
20.72 steer 905
20.73 steer 2469
20.74 steer 2987
20.75 steer 3525
20.76 steer 4042
20.77 steer 5067
20.78 steer 7690
20.79 steer 12891
20.80 steer 18083
20.81 steer 27468
20.82 steer 39983
20.83 steer 43104
20.84 steer 53529
20.85 steer 61380
20.86 steer 64513
20.87 steer 65536
21.18 steer 62944
21.19 steer 57184
21.20 steer 49368
21.21 steer 27473
21.22 steer 20690
21.23 steer 0
21.25 steer -8131
21.26 steer -28830
21.27 steer -32933
21.28 steer -42266
21.29 steer -47960
21.30 steer -50529
21.31 steer -53131
21.34 steer -52611
21.35 steer -51567
21.36 steer -46395
21.37 steer -42795
21.38 steer -39152
21.39 steer -36557
21.40 steer -35034
21.41 steer -32957
21.42 steer -30378
21.43 steer -25206
21.44 steer -18996
21.45 steer -9144
21.46 steer 0
21.48 steer 3513
21.49 steer 6635
21.50 steer 8180
21.51 steer 10794
21.53 steer 10289
21.54 steer 9756
21.58 steer 10280
21.59 steer 10794
21.60 steer 11312
21.61 steer 11856
21.62 steer 14962
21.63 steer 16015
21.64 steer 18117
21.65 steer 21209
21.66 steer 22784
21.67 steer 23829
21.68 steer 26425
21.69 steer 27480
21.70 steer 29066
21.71 steer 29564
21.73 steer 30107
21.91 steer 29581
21.95 steer 29070
21.96 steer 28545
21.98 steer 27484
21.99 steer 26981
22.00 steer 26454
22.01 steer 23818
22.02 steer 23327
22.03 steer 22810
22.04 steer 21213
22.05 steer 20190
22.06 steer 17599
22.07 steer 15494
22.08 steer 13428
22.09 steer 11856
22.10 steer 11333
22.12 steer 10802
22.14 steer 9232
22.16 steer 8728
22.21 steer 8719
22.48 steer 8185
22.49 steer 8703
22.57 steer 9259
22.60 steer 9782
22.64 steer 10270
22.65 steer 10794
22.67 steer 11845
22.70 steer 11852
22.72 steer 12878
22.74 steer 13399
22.74-22.84 press down
22.77 steer 13931
22.95 steer 14455
22.96 steer 13925
22.97 steer 14472
22.98 steer 13929
23.00 steer 14454
23.01 steer 13912
23.12 steer 13411
23.14 steer 12894
23.15 steer 11341
23.16 steer 10817
23.17 steer 8204
23.18 steer 6098
23.19 steer 4547
23.20 steer 2463
23.21 steer 909
23.22 steer 0
23.40 steer -9151
23.41 steer -12253
23.42 steer -26217
23.43 steer -37607
23.44 steer -42784
23.45 steer -61405
23.46 steer -65536
23.86 steer -58804
23.87 steer -47436
23.88 steer -36563
23.89 steer -30903
23.90 steer -18981
23.91 steer -9679
23.92 steer -5035
23.93 steer 0
24.06 steer 1426
24.07 steer 2448
24.08 steer 3004
24.09 steer 3523
24.10 steer 4563
24.11 steer 7163
24.12 steer 13922
24.13 steer 17062
24.14 steer 23324
24.15 steer 26977
24.16 steer 27481
24.17 steer 28004
24.18 steer 27501
24.19 steer 26973
24.20 steer 21745
24.21 steer 17051
24.22 steer 11324
24.23 steer 2975
24.24 steer 0
24.29 steer -2947
24.30 steer -5012
24.31 steer -12256
24.32 steer -17430
24.33 steer -21046
24.34 steer -29863
24.35 steer -38638
24.35-24.48 press down
24.36 steer -41246
24.37 steer -51063
24.38 steer -53639
24.39 steer -59347
24.40 steer -65536
27.07-27.65 press up
27.71-32.23 press up
29.13 steer -63977
29.14 steer -54695
29.15 steer -41742
29.16 steer -36562
29.17 steer -32445
29.18 steer -28797
29.19 steer -28293
29.21 steer -29326
29.22 steer -29865
29.23 steer -32936
29.24 steer -34492
29.25 steer -35001
29.26 steer -35528
29.29 steer -34498
29.30 steer -33476
29.31 steer -28808
29.32 steer -25200
29.33 steer -23624
29.34 steer -18486
29.35 steer -11728
29.36 steer -10726
29.37 steer -5522
29.38 steer -5043
29.39 steer 0
29.45 steer 2458
29.46 steer 4035
29.47 steer 3519
29.50 steer 4037
29.51 steer 4025
29.53 steer 4552
29.54 steer 5060
29.55 steer 6109
29.56 steer 7176
29.57 steer 13419
29.58 steer 16019
29.59 steer 22791
29.60 steer 28531
29.61 steer 30093
29.62 steer 36887
29.63 steer 38422
29.64 steer 42065
29.65 steer 43654
29.66 steer 44699
29.67 steer 46259
29.68 steer 47307
29.70 steer 47827
29.74 steer 48321
29.76 steer 49911
29.77 steer 51475
29.78 steer 53041
29.79 steer 53545
29.85 steer 53013
29.88 steer 52498
29.89 steer 50933
29.90 steer 49915
29.92 steer 49387
30.01 steer 48872
30.03 steer 48339
30.04 steer 47798
30.06 steer 47277
30.07 steer 46252
30.08 steer 44690
30.09 steer 43650
30.10 steer 42095
30.11 steer 41023
30.12 steer 36353
30.13 steer 33239
30.14 steer 30091
30.15 steer 24867
30.16 steer 23327
30.17 steer 18638
30.18 steer 16004
30.19 steer 11847
30.20 steer 8707
30.21 steer 5088
30.22 steer 3512
30.23 steer 0
30.36 steer -1409
30.37 steer -5542
30.38 steer -6066
30.39 steer -9661
30.40 steer -12767
30.41 steer -15382
30.42 steer -20003
30.43 steer -24669
30.44 steer -29835
30.45 steer -34515
30.46 steer -46420
30.47 steer -50545
30.48 steer -65536
31.00 steer -63487
31.01 steer -51040
31.02 steer -45894
31.03 steer -31410
31.04 steer -10729
31.05 steer -6047
31.06 steer 0
31.07 steer 8716
31.08 steer 12876
31.09 steer 23304
31.10 steer 35836
31.11 steer 40529
31.12 steer 54605
31.13 steer 62394
31.14 steer 65536
31.37-32.48 press down
32.54 press up
32.90 steer 53025
32.91 steer 49381
32.92 steer 38943
32.93 steer 29554
32.94 steer 27500
32.95 steer 29581
32.96 steer 44150
32.97 steer 54571
32.98 steer 64510
32.99 steer 65536
33.16 steer 64482
33.17 steer 62936
33.18 steer 63440
33.19 steer 65004
33.20 steer 65536
33.34 steer 57709
33.35 steer 47795
33.36 steer 46762
33.37 steer 51449
33.38 steer 53022
33.39 steer 60324
33.40 steer 65536
35.14 steer 55647
35.15 steer 40531
35.16 steer 28531
35.17 steer 20179
35.18 steer 3499
35.19 steer 3004
35.20 steer 0
35.35 steer -3453
35.36 steer -6578
35.37 steer -11218
35.38 steer -13287
35.39 steer -17428
35.40 steer -21048
35.41 steer -22599
35.42 steer -27788
35.43 steer -29842
35.44 steer -33979
35.45 steer -36069
35.46 steer -37591
35.48 steer -39664
35.53 steer -35523
35.54 steer -33482
35.55 steer -30387
35.56 steer -24667
35.57 steer -14841
35.58 steer -11760
35.59 steer -5538
35.60 steer 0
35.84 steer 886
35.85 steer 1949
35.87 steer 2476
35.88 steer 3495
35.89 steer 4041
35.90 steer 8188
35.91 steer 12904
35.92 steer 16528
35.93 steer 22777
35.94 steer 29046
35.95 steer 43625
35.96 steer 53559
35.97 steer 63440
35.98 steer 65536
36.04-36.17 press down
36.07 steer 57720
36.08 steer 56144
36.09 steer 43643
36.10 steer 23822
36.11 steer 18083
36.12 steer 0
36.14 steer -8119
36.15 steer -21560
36.16 steer -27255
36.17 steer -46907
36.18 steer -55201
36.19 steer -62936
36.20 steer -65536
37.14 steer -58793
37.15 steer -47968
37.16 steer -36049
37.17 steer -23629
37.18 steer -9659
37.19 steer -5534
37.20 steer 0
37.23 steer 2471
37.24 steer 4011
37.25 steer 5069
37.26 steer 11855
37.27 steer 13399
37.28 steer 19668
37.29 steer 23856
37.30 steer 24884
37.31 steer 32678
37.32 steer 34797
37.33 steer 37379
37.34 steer 43142
37.35 steer 44679
37.36 steer 46762
37.37 steer 47818
37.40 steer 47834
37.42 steer 47802
37.44 steer 47275
37.50 steer 48343
37.51 steer 48866
37.52 steer 49360
37.53 steer 49886
37.54 steer 50404
37.57 steer 49904
37.59 steer 49395
37.60 steer 48852
37.61 steer 48354
37.62 steer 46760
37.63 steer 45743
37.64 steer 44675
37.65 steer 44163
37.66 steer 43659
37.70 steer 46245
37.71 steer 48346
37.73 steer 48839
37.76 steer 48321
37.78 steer 47280
37.79 steer 45725
37.80 steer 44172
37.81 steer 42096
37.82 steer 39458
37.83 steer 37373
37.84 steer 36365
37.85 steer 35285
37.86 steer 34782
37.87 steer 34257
37.90 steer 36329
37.91 steer 36885
37.92 steer 39980
37.93 steer 41023
37.98 steer 40530
37.99 steer 40003
38.00 steer 39481
38.02 steer 38413
38.03 steer 37372
38.04 steer 35808
38.05 steer 34786
38.06 steer 33726
38.07 steer 32715
38.08 steer 31640
38.09 steer 31150
38.10 steer 30596
38.11 steer 31151
38.12 steer 33736
38.13 steer 37911
38.14 steer 44177
38.15 steer 50929
38.16 steer 53030
38.17 steer 57736
38.18 steer 60830
38.19 steer 62388
38.20 steer 64512
38.21 steer 65536
38.31 steer 63456
38.32 steer 60311
38.34 steer 55623
38.35 steer 50961
38.36 steer 47283
38.37 steer 43113
38.38 steer 39492
38.39 steer 31662
38.40 steer 28016
38.41 steer 24346
38.42 steer 17599
38.43 steer 11327
38.44 steer 9242
38.45 steer 5075
38.57 steer 6624
38.58 steer 7151
38.59 steer 7659
38.60 steer 9247
38.61 steer 10274
38.62 steer 16023
38.63 steer 17562
38.64 steer 23324
38.65 steer 28528
38.66 steer 32712
38.67 steer 38451
38.68 steer 41018
38.69 steer 42613
38.70 steer 43660
38.71 steer 44677
38.72 steer 46261
38.73 steer 48340
38.74 steer 49915
38.75 steer 50929
38.76 steer 53023
38.77 steer 53554
38.85 steer 53009
38.87 steer 52499
38.88 steer 51455
38.89 steer 48355
38.90 steer 43128
38.91 steer 39990
38.92 steer 30628
38.93 steer 22801
38.94 steer 18109
38.95 steer 10786
38.96 steer 6626
38.99 steer 7697
39.00 steer 8706
39.01 steer 14462
39.02 steer 18101
39.03 steer 30111
39.04 steer 37408
39.05 steer 43136
39.06 steer 48874
39.07 steer 50955
39.09 steer 50928
39.10 steer 50402
39.11 steer 49382
39.12 steer 44168
39.13 steer 41043
39.14 steer 30599
39.15 steer 20168
39.16 steer 14985
39.17 steer 2989
39.18 steer 0
39.26 steer 1925
39.28 steer 4030
39.29 steer 5059
39.30 steer 7174
39.31 steer 10811
39.32 steer 12906
39.33 steer 15498
39.34 steer 22261
39.35 steer 24895
39.36 steer 27495
39.37 steer 33743
39.38 steer 34801
39.39 steer 36867
39.40 steer 37407
39.42 steer 36340
39.43 steer 35291
39.45 steer 29065
39.46 steer 21736
39.47 steer 16549
39.48 steer 0
39.52 steer -1922
39.53 steer -5547
39.54 steer -8143
39.56 steer -9153
39.59 steer -6566
39.60 steer -2954
39.61 steer 0
39.65 steer 1936
39.66 steer 4017
39.67 steer 7159
39.68 steer 11331
39.69 steer 17062
39.70 steer 25924
39.71 steer 36362
39.72 steer 42607
39.73 steer 47806
39.74 steer 50402
39.75 steer 52491
39.76 steer 53026
39.78 steer 53553
39.83 steer 53018
39.87 steer 52516
39.89 steer 50400
39.90 steer 48846
39.91 steer 47800
39.92 steer 44689
39.93 steer 41020
39.94 steer 39492
39.95 steer 28009
39.96 steer 19650
39.97 steer 16013
39.98 steer 6643
39.99 steer 0
40.23 steer 1440
40.24 steer 2991
40.25 steer 3491
40.26 steer 4041
40.28 steer 5071
40.29 steer 7687
40.30 steer 10793
40.31 steer 17056
40.32 steer 22293
40.33 steer 26457
40.34 steer 36349
40.35 steer 41044
40.36 steer 44162
40.37 steer 48321
40.38 steer 51442
40.39 steer 55091
40.40 steer 57179
40.41 steer 57731
40.42 steer 60332
40.45 steer 58771
40.47 steer 57181
40.48 steer 54049
40.49 steer 50422
40.50 steer 49899
40.51 steer 48849
40.53 steer 53037
40.54 steer 58752
40.55 steer 62918
40.56 steer 65536
41.78 steer 56672
41.79 steer 43111
41.80 steer 31138
41.81 steer 11318
41.82 steer 0
41.86 steer -903
41.87 steer -2456
41.88 steer -2954
41.89 steer -5023
41.90 steer -6567
41.91 steer -7623
41.92 steer -9684
41.93 steer -11730
41.94 steer -12248
41.95 steer -13319
41.96 steer -14832
41.99 steer -14344
42.00 steer -12276
42.01 steer -10694
42.02 steer -9675
42.03 steer -6557
42.04 steer -4006
42.05 steer -1403
42.06 steer 0
42.39 steer 919
42.40 steer 1930
42.42 steer 3502
42.43 steer 3505
42.48 steer 4035
42.50 steer 6643
42.51 steer 10292
42.52 steer 12873
42.53 steer 20198
42.54 steer 31649
42.55 steer 40509
42.56 steer 48847
42.57 steer 65536
42.68 steer 58763
42.69 steer 54586
42.70 steer 32691
42.71 steer 9236
42.72 steer 2970
42.73 steer 0
42.74 steer -14315
42.75 steer -28817
42.76 steer -48472
42.77 steer -53111
42.78 steer -65536
42.84 steer -54143
42.85 steer -28809
42.86 steer -12256
42.87 steer 0
42.88 steer 13406
42.89 steer 29036
42.90 steer 58235
42.91 steer 64503
42.92 steer 65536
43.03 steer 58760
43.04 steer 43140
43.05 steer 22810
43.06 steer 0
43.07 steer -18974
43.08 steer -42791
43.09 steer -65536
43.18 steer -55710
43.19 steer -35550
43.20 steer 0
43.21 steer 4566
43.22 steer 11864
43.23 steer 43117
43.24 steer 55622
43.25 steer 65536
43.34 steer 47814
43.35 steer 24900
43.36 steer 4012
43.37 steer -11728
43.38 steer -19502
43.39 steer -50026
43.40 steer -65536
43.48 steer -62948
43.49 steer -56727
43.50 steer -24694
43.51 steer 7157
43.53 steer 44161
43.54 steer 65536
43.66 steer 54584
43.67 steer 22784
43.68 steer 0
43.69 steer -3462
43.70 steer -30384
43.71 steer -65536
43.80 steer -59321
43.81 steer -29336
43.82 steer 0
43.83 steer 13943
43.84 steer 43654
43.85 steer 65536
43.96 steer 60857
43.97 steer 46759
43.98 steer 8188
43.99 steer -16412
44.00 steer -43808
44.01 steer -65536
44.11 steer -61922
44.12 steer -27777
44.13 steer -2437
44.14 steer 9221
44.15 steer 23844
44.16 steer 38417
44.17 steer 54580
44.18 steer 60844
44.19 steer 62397
44.20 steer 34792
44.21 steer 6641
44.22 steer 0
