0.00-20.56 press up
6.03 steer 15261
6.04 steer 7747
6.05 steer 3703
6.06 steer 0
6.28 steer -1818
6.29 steer -8645
6.30 steer -23436
6.32 steer -33108
6.33 steer -34246
6.34 steer -34815
6.35 steer -36521
6.36 steer -37090
6.49 steer -34815
6.50 steer -34246
6.51 steer -29126
6.52 steer -27419
6.53 steer -18316
6.54 steer -4663
6.55 steer 0
6.63 steer 3125
6.64 steer 4858
6.65 steer 5436
6.66 steer 7169
6.67 steer 8903
6.68 steer 11216
6.69 steer 11794
6.70 steer 12949
6.71 steer 15261
6.72 steer 16994
6.73 steer 17572
6.74 steer 19305
6.75 steer 21039
6.76 steer 22194
6.77 steer 25085
6.78 steer 26241
6.79 steer 29130
6.80 steer 29708
6.82 steer 30286
6.83 steer 32019
6.85 steer 32597
6.86 steer 33752
6.88 steer 34330
6.97 steer 35488
7.05 steer 33752
7.09 steer 32597
7.10 steer 29708
7.11 steer 27397
7.13 steer 25663
7.14 steer 23352
7.15 steer 18150
7.16 steer 16994
7.17 steer 8903
7.18 steer 0
7.40 steer -4663
7.41 steer -7507
7.42 steer -10920
7.43 steer -18885
7.44 steer -24005
7.45 steer -28557
7.46 steer -30832
7.47 steer -34246
7.48 steer -41073
7.49 steer -45624
7.50 steer -65536
7.72 steer -51882
7.73 steer -49037
7.74 steer -45624
7.75 steer -38228
7.76 steer -34246
7.77 steer -29694
7.78 steer -22299
7.79 steer -1818
7.80 steer 0
7.87 steer 814
7.88 steer 3125
7.89 steer 8903
7.90 steer 22194
7.91 steer 30286
7.92 steer 42421
7.93 steer 52246
7.94 steer 65536
8.57-8.91 press down
10.54 steer 62649
10.55 steer 54557
10.56 steer 48202
10.57 steer 41844
10.58 steer 35488
10.59 steer 30286
10.60 steer 22194
10.61 steer 21616
10.62 steer 19883
10.63 steer 18150
10.65 steer 12949
10.66 steer 9480
10.67 steer 7169
10.68 steer 3703
10.69 steer 3125
10.70 steer 0
10.76 steer 814
10.77 steer 3703
10.78 steer 7169
10.79 steer 17572
10.80 steer 26241
10.81 steer 38377
10.82 steer 60338
10.83 steer 65536
11.02 steer 60915
11.03 steer 58024
11.04 steer 56869
11.05 steer 56291
11.06 steer 55135
11.07 steer 54557
11.08 steer 56291
11.10 steer 59180
11.11 steer 62649
11.12 steer 65536
11.12-12.02 press down
11.38 steer 44733
11.39 steer 44155
11.40 steer 41844
11.41 steer 43577
11.42 steer 44733
11.43 steer 51091
11.44 steer 53980
11.45 steer 59180
11.46 steer 63227
11.47 steer 64382
11.50 steer 58024
11.51 steer 54557
11.52 steer 47624
11.54 steer 52246
11.55 steer 60338
11.56 steer 65536
13.68 steer 60915
13.69 steer 32597
13.70 steer 16994
13.71 steer 4858
13.72 steer 0
14.01 steer -1818
14.02 steer -9783
14.03 steer -13196
14.04 steer -21161
14.05 steer -22299
14.06 steer -24574
14.11 steer -27419
14.12 steer -33108
14.13 steer -34246
14.14 steer -39366
14.15 steer -45624
14.16 steer -49606
14.17 steer -51882
14.19 steer -49606
14.20 steer -44486
14.21 steer -41641
14.22 steer -34246
14.23 steer -30832
14.24 steer -27419
14.25 steer -26281
14.26 steer -21161
14.27 steer -17178
14.28 steer -16041
14.30 steer -19454
14.31 steer -20023
14.32 steer -27419
14.33 steer -31970
14.34 steer -34815
14.35 steer -38228
14.36 steer -41073
14.37 steer -42210
14.49 steer -40504
14.50 steer -39366
14.51 steer -36521
14.52 steer -34246
14.53 steer -31401
14.54 steer -29126
14.55 steer -19454
14.56 steer -14334
14.57 steer -13765
14.58 steer -11489
14.59 steer -6369
14.60 steer -1249
14.61 steer 0
14.85 steer -1249
14.86 steer -2387
14.87 steer -7507
14.88 steer -9214
14.89 steer -10920
14.90 steer -12058
14.91 steer -13765
14.93 steer -14334
15.01 steer -14903
15.02 steer -16041
15.03 steer -16610
15.04 steer -18316
15.05 steer -19454
15.06 steer -20023
15.07 steer -21730
15.09 steer -23436
15.10 steer -25712
15.11 steer -27419
15.12 steer -29694
15.13 steer -30832
15.14 steer -31401
15.22 steer -30832
15.23 steer -33677
15.25 steer -34246
15.30 steer -34815
15.32 steer -35952
15.34 steer -36521
15.35 steer -41073
15.36 steer -43348
15.37 steer -45624
15.38 steer -48468
15.39 steer -51313
15.40 steer -58140
15.41 steer -59278
15.42 steer -61553
15.47 steer -59278
15.51 steer -57002
15.52 steer -55864
15.53 steer -54157
15.54 steer -53020
15.55 steer -49606
15.56 steer -48468
15.60 steer -55864
15.61 steer -57002
15.62 steer -60984
15.63 steer -62122
15.66 steer -54726
15.67 steer -50744
15.68 steer -47331
15.69 steer -42210
15.70 steer -43917
15.71 steer -51313
15.72 steer -58709
15.73 steer -65536
15.81 steer -63829
15.82 steer -61553
15.84 steer -63260
15.85 steer -65536
16.30 steer -42210
16.32 steer -13765
16.33 steer -6938
16.34 steer 0
16.36 steer 3125
16.37 steer 3703
16.38 steer 7169
16.39 steer 11216
16.40 steer 12949
16.41 steer 15261
16.42 steer 17572
16.43 steer 18150
16.44 steer 22194
16.45 steer 25085
16.46 steer 29708
16.47 steer 39532
16.48 steer 63227
16.49 steer 65536
16.63 steer 49935
16.64 steer 34330
16.65 steer 19883
16.66 steer 0
16.67 steer -7507
16.68 steer -36521
16.69 steer -65536
16.91-17.57 press down
18.49 steer -62122
18.50 steer -43348
18.51 steer -29126
18.52 steer -12058
18.53 steer 0
18.55 steer 3125
18.56 steer 5436
18.57 steer 7169
18.58 steer 7747
18.59 steer 10636
18.60 steer 12949
18.61 steer 15261
18.62 steer 19305
18.63 steer 32597
18.64 steer 44733
18.65 steer 56869
18.66 steer 65536
18.73 steer 63227
18.74 steer 62649
18.75 steer 58602
18.76 steer 48779
18.77 steer 40110
18.78 steer 23352
18.79 steer 17572
18.80 steer 7747
18.81 steer 0
18.87 steer -8645
18.88 steer -12058
18.89 steer -14334
18.90 steer -17178
18.91 steer -20023
18.94 steer -26281
18.95 steer -33677
18.96 steer -49037
18.97 steer -65536
19.32-19.67 press down
20.60 press up
21.04 steer -63829
21.05 steer -60415
21.06 steer -27419
21.07 steer -9214
21.08 steer 0
21.11 steer 4858
21.12 steer 8903
21.13 steer 15261
21.14 steer 23352
21.15 steer 29130
21.16 steer 58024
21.17 steer 65536
21.23 steer 63227
21.24 steer 59180
21.25 steer 50513
21.26 steer 38377
21.27 steer 27974
21.28 steer 23352
21.29 steer 19883
21.30 steer 18150
21.32 steer 19883
21.38 steer 7169
21.40 steer 0
21.42 steer 3125
21.43 steer 8903
21.44 steer 18150
21.45 steer 27974
21.46 steer 41844
21.47 steer 52824
21.48 steer 54557
21.50 steer 48202
21.51 steer 39532
21.52 steer 32019
21.53 steer 29130
21.54 steer 27397
21.55 steer 29130
21.56 steer 34330
21.57 steer 42421
21.58 steer 49935
21.59 steer 53980
21.60 steer 58602
21.61 steer 60338
21.66 steer 63227
21.67 steer 65536
21.74 steer 62649
21.75 steer 45888
21.76 steer 37799
21.77 steer 33752
21.78 steer 35488
21.79 steer 40688
21.80 steer 44733
21.81 steer 50513
21.82 steer 55135
21.87 steer 58024
21.88 steer 60338
21.89 steer 65536
22.01 steer 58602
22.02 steer 36066
22.03 steer 31441
22.04 steer 22194
22.05 steer 21616
22.06 steer 21039
22.07 steer 17572
22.09 steer 19305
22.11 steer 11216
22.12 steer 5436
22.13 steer 3703
22.14 steer 814
22.15 steer 0
22.32 steer -1249
22.33 steer -2387
22.34 steer -5800
22.35 steer -9214
22.36 steer -12058
22.37 steer -20023
22.38 steer -33108
22.39 steer -65536
22.80-23.73 press down
24.57 steer -63829
24.58 steer -51313
24.59 steer -18316
24.60 steer -4663
24.61 steer 0
24.62 steer 6591
24.63 steer 29130
24.64 steer 44155
24.65 steer 60915
24.66 steer 65536
24.83 steer 63227
24.84 steer 32019
24.85 steer 12949
24.86 steer -28557
24.87 steer -47331
24.88 steer -65536
25.18 steer -63260
25.19 steer -49606
25.20 steer -43348
25.21 steer -35952
25.22 steer -29694
25.23 steer -24574
25.24 steer -4663
25.25 steer -3525
25.26 steer 0
25.65 steer -1818
25.66 steer -10920
25.67 steer -13196
25.68 steer -14903
25.69 steer -16041
25.71 steer -14334
25.72 steer -9783
25.73 steer -6938
25.74 steer -4663
25.75 steer 0
