0.00-19.68 press up
5.94 steer 3766
5.95 steer 3210
5.96 steer 1540
5.97 steer 0
6.28 steer 984
6.29 steer 3210
6.30 steer 3766
6.31 steer 5992
6.32 steer 7105
6.33 steer 5436
6.35 steer 4879
6.38 steer 3210
6.39 steer 1540
6.40 steer 0
6.65 steer 1540
6.66 steer 2097
6.67 steer 4879
6.68 steer 5436
6.70 steer 5992
6.71 steer 7105
6.75 steer 7662
6.80 steer 8775
6.81 steer 9332
6.82 steer 9888
6.83 steer 11001
6.86 steer 12669
6.90 steer 13225
6.91 steer 13782
6.93 steer 14895
6.95 steer 15451
6.97 steer 16008
7.04 steer 17678
7.06 steer 18791
7.08 steer 19347
7.10 steer 19904
7.11 steer 21017
7.13 steer 21573
7.14 steer 22686
7.15 steer 25469
7.16 steer 27139
7.17 steer 27695
7.18 steer 29365
7.19 steer 31034
7.20 steer 31591
7.21 steer 32704
7.22 steer 33817
7.23 steer 34930
7.24 steer 36600
7.25 steer 37713
7.26 steer 40496
7.27 steer 43278
7.28 steer 44391
7.29 steer 44948
7.30 steer 45504
7.31 steer 46618
7.32 steer 47174
7.47 steer 48285
7.55 steer 46618
7.69 steer 45504
7.70 steer 44391
7.71 steer 40496
7.72 steer 38826
7.73 steer 36600
7.74 steer 33261
7.75 steer 27695
7.76 steer 26582
7.77 steer 24913
7.78 steer 22686
7.79 steer 19347
7.80 steer 17121
7.81 steer 13782
7.82 steer 9888
7.83 steer 2097
7.84 steer 0
7.92 steer -1084
7.93 steer -4475
7.94 steer -10129
7.95 steer -11825
7.96 steer -13521
7.97 steer -14086
7.99 steer -12390
8.03 steer -7301
8.04 steer -3910
8.05 steer 0
8.28 steer -1084
8.29 steer -2779
8.30 steer -3910
8.31 steer -4475
8.32 steer -7301
8.34 steer -8434
8.35 steer -8999
8.36 steer -10129
8.40 steer -10695
8.44 steer -11825
8.49 steer -12390
8.54 steer -13521
8.63 steer -14086
8.72 steer -15217
8.83 steer -15782
8.86 steer -16914
8.87 steer -17480
8.88 steer -18610
8.90 steer -19175
8.91 steer -20306
8.95 steer -21436
8.96 steer -23132
8.98 steer -24828
8.99 steer -25393
9.00 steer -28221
9.01 steer -28787
9.02 steer -30482
9.03 steer -31613
9.08 steer -32178
9.10 steer -33308
9.11 steer -33874
9.12 steer -35006
9.13 steer -36137
9.14 steer -37832
9.15 steer -41224
9.16 steer -49139
9.17 steer -54794
9.18 steer -61011
9.19 steer -65536
9.71 steer -50835
9.72 steer -43487
9.73 steer -36702
9.74 steer -29917
9.75 steer -21436
9.76 steer -2214
9.77 steer 0
9.94 steer -3910
9.95 steer -7301
9.96 steer -10129
9.97 steer -12390
9.98 steer -15217
9.99 steer -15782
10.00 steer -17480
10.05 steer -11825
10.06 steer -8999
10.07 steer -6171
10.08 steer -1084
10.09 steer 0
10.27 steer 984
10.29 steer 1540
10.30 steer 3210
10.31 steer 7105
10.32 steer 9888
10.33 steer 11558
10.34 steer 13225
10.35 steer 14895
10.36 steer 16008
10.37 steer 17121
10.38 steer 17678
10.40 steer 18791
10.42 steer 19347
10.43 steer 19904
10.44 steer 21017
10.45 steer 21573
10.47 steer 23799
10.49 steer 24913
10.50 steer 25469
10.51 steer 26582
10.60 steer 27139
10.64 steer 27695
10.65 steer 29365
10.67 steer 30478
10.68 steer 31034
10.81 steer 31591
10.82 steer 32704
11.00 steer 31034
11.08 steer 27139
11.09 steer 23243
11.10 steer 19904
11.11 steer 11558
11.12 steer 4879
11.13 steer 2097
11.14 steer 0
11.38 steer 984
11.39 steer 3766
11.40 steer 5436
11.41 steer 7105
11.42 steer 7662
11.43 steer 8775
11.45 steer 9332
11.47 steer 9888
11.48 steer 11001
11.50 steer 11558
11.51 steer 12669
11.52 steer 13225
11.53 steer 13782
11.54 steer 14895
11.55 steer 15451
11.56 steer 16008
11.58 steer 17121
11.60 steer 19347
11.63 steer 21017
11.67 steer 21573
11.72 steer 22686
11.73 steer 23243
11.74 steer 23799
11.76 steer 24913
11.79 steer 25469
11.90 steer 26582
11.91 steer 27139
12.01 steer 27695
12.03 steer 29365
12.07 steer 30478
12.08 steer 31034
12.12 steer 31591
12.13 steer 32704
12.17 steer 33261
12.19 steer 33817
12.21 steer 34930
12.24 steer 35487
12.27 steer 36600
12.28 steer 37156
12.31 steer 37713
12.32 steer 38826
12.35 steer 39383
12.36 steer 40496
12.41 steer 41052
12.43 steer 41609
12.45 steer 42722
12.47 steer 44391
12.48 steer 44948
12.49 steer 45504
12.50 steer 46618
12.51 steer 51068
12.52 steer 54407
12.53 steer 58303
12.54 steer 61085
12.55 steer 65536
13.87 steer 63312
13.88 steer 51624
13.89 steer 44391
13.90 steer 35487
13.91 steer 19904
13.92 steer 12669
13.93 steer 3210
13.94 steer 0
14.15 steer 984
14.16 steer 3766
14.17 steer 7105
14.18 steer 9888
14.19 steer 13782
14.20 steer 15451
14.21 steer 16008
14.22 steer 18791
14.23 steer 19347
14.24 steer 19904
14.27 steer 21017
14.28 steer 21573
14.29 steer 22686
14.30 steer 23243
14.31 steer 23799
14.32 steer 26582
14.33 steer 27139
14.34 steer 27695
14.35 steer 29365
14.37 steer 30478
14.38 steer 31034
14.39 steer 31591
14.40 steer 33261
14.42 steer 33817
14.43 steer 34930
14.44 steer 35487
14.47 steer 36600
14.50 steer 37156
14.54 steer 37713
14.55 steer 38826
14.56 steer 39383
14.57 steer 40496
14.59 steer 41609
14.60 steer 43278
14.61 steer 44391
14.62 steer 44948
14.63 steer 45504
14.67 steer 46618
14.68 steer 47174
14.69 steer 48285
14.70 steer 48842
14.72 steer 49398
14.88 steer 50511
14.91 steer 51068
14.92 steer 51624
14.93 steer 52737
14.94 steer 53294
14.95 steer 54407
14.98 steer 54963
14.99 steer 55520
15.00 steer 56633
15.01 steer 57190
15.02 steer 58303
15.03 steer 62755
15.04 steer 65536
16.37 steer 63312
16.38 steer 58303
16.39 steer 43278
16.40 steer 34930
16.41 steer 24913
16.42 steer 17121
16.43 steer 1540
16.44 steer 0
16.71 steer 4879
16.72 steer 7662
16.73 steer 11558
16.74 steer 13782
16.75 steer 14895
16.79 steer 13225
16.86 steer 12669
16.87 steer 9888
16.88 steer 7662
16.89 steer 5992
16.90 steer 3766
16.91 steer 2097
16.92 steer 1540
16.94 steer 0
17.83 steer -3910
17.84 steer -4475
17.85 steer -7301
17.86 steer -8999
17.87 steer -10129
17.89 steer -10695
17.91 steer -11825
17.94 steer -13521
17.96 steer -14086
17.97 steer -15782
17.98 steer -17480
17.99 steer -19175
18.00 steer -21436
18.01 steer -22002
18.02 steer -23132
18.03 steer -24828
18.04 steer -25393
18.06 steer -26526
18.07 steer -28221
18.08 steer -29917
18.09 steer -30482
18.11 steer -32178
18.12 steer -33308
18.13 steer -33874
18.14 steer -35006
18.16 steer -36137
18.18 steer -36702
18.19 steer -37832
18.20 steer -38398
18.21 steer -39528
18.22 steer -40093
18.23 steer -41224
18.24 steer -41789
18.25 steer -42920
18.27 steer -43487
18.30 steer -44617
18.32 steer -45183
18.34 steer -46313
18.36 steer -48009
18.41 steer -49139
18.45 steer -49705
18.47 steer -51400
18.48 steer -52533
18.53 steer -53098
18.55 steer -54794
18.56 steer -55924
18.57 steer -59316
18.58 steer -62709
18.59 steer -65536
18.69 steer -59316
18.70 steer -49705
18.71 steer -42920
18.72 steer -35006
18.73 steer -33874
18.75 steer -40093
18.76 steer -45183
18.77 steer -49705
18.78 steer -54794
18.79 steer -64405
18.80 steer -65536
19.00 steer -57620
19.01 steer -48009
19.02 steer -39528
19.03 steer -31613
19.04 steer -10695
19.05 steer 0
19.07 steer 2097
19.08 steer 21573
19.09 steer 32704
19.10 steer 41052
19.11 steer 58859
19.12 steer 65536
19.21-20.04 press down
20.19-36.25 press up
21.27 steer 58859
21.28 steer 47174
21.29 steer 36600
21.30 steer 24913
21.31 steer 14895
21.32 steer 0
21.41 steer 2097
21.42 steer 7662
21.43 steer 18791
21.44 steer 24913
21.45 steer 31591
21.46 steer 38826
21.47 steer 54407
21.48 steer 63312
21.49 steer 65536
22.57 steer 58303
22.58 steer 36600
22.59 steer 26582
22.60 steer 18791
22.61 steer 13225
22.62 steer 7105
22.63 steer 2097
22.64 steer 0
22.71 steer -4475
22.72 steer -7301
22.73 steer -8999
22.74 steer -13521
22.75 steer -24828
22.76 steer -33874
22.77 steer -44617
22.78 steer -55924
22.79 steer -65536
23.47 steer -50835
23.48 steer -42920
23.49 steer -33874
23.50 steer -25393
23.51 steer -2214
23.52 steer 0
23.53 steer 4879
23.54 steer 15451
23.55 steer 36600
23.56 steer 48285
23.57 steer 58303
23.58 steer 65536
23.63 steer 63312
23.64 steer 60529
23.65 steer 51624
23.66 steer 44948
23.67 steer 23799
23.68 steer 13225
23.69 steer 0
23.83 steer -8999
23.84 steer -13521
23.85 steer -19175
23.86 steer -24828
23.87 steer -31613
23.88 steer -48009
23.89 steer -59881
23.90 steer -65536
24.16-24.23 press down
24.29 steer -58185
24.30 steer -50835
24.31 steer -44617
24.32 steer -31613
24.33 steer -23697
24.34 steer -16914
24.35 steer -6171
24.36 steer -1084
24.37 steer 0
24.56 steer 3210
24.57 steer 7662
24.58 steer 21017
24.59 steer 31034
24.60 steer 40496
24.61 steer 49398
24.62 steer 64981
24.63 steer 65536
27.01 steer 63312
27.02 steer 60529
27.03 steer 48285
27.04 steer 40496
27.05 steer 33261
27.06 steer 25469
27.07 steer 14895
27.08 steer 9888
27.09 steer 5436
27.10 steer 2097
27.11 steer 0
27.39 steer -6171
27.40 steer -8434
27.41 steer -10129
27.42 steer -10695
27.43 steer -13521
27.44 steer -15782
27.45 steer -18610
27.46 steer -21436
27.47 steer -29917
27.48 steer -35006
27.49 steer -41224
27.50 steer -46313
27.51 steer -51400
27.52 steer -59881
27.53 steer -62709
27.54 steer -64405
27.55 steer -65536
27.71 steer -61011
27.72 steer -53098
27.73 steer -49139
27.74 steer -46878
27.75 steer -46313
27.76 steer -48009
27.78 steer -49139
27.79 steer -57620
27.80 steer -65536
28.69 steer -61011
28.70 steer -53098
28.71 steer -40093
28.72 steer -33874
28.73 steer -28221
28.74 steer -21436
28.75 steer -8434
28.76 steer -2779
28.77 steer 0
28.86 steer 984
28.87 steer 2097
28.88 steer 13225
28.89 steer 17678
28.90 steer 23243
28.91 steer 34930
28.92 steer 38826
28.93 steer 41609
28.94 steer 45504
28.95 steer 47174
28.96 steer 48842
28.97 steer 49398
28.98 steer 50511
28.99 steer 51624
29.00 steer 53294
29.06 steer 51624
29.07 steer 48285
29.08 steer 47174
29.09 steer 46618
29.11 steer 45504
29.13 steer 44948
29.14 steer 44391
29.15 steer 41609
29.16 steer 39383
29.17 steer 37156
29.18 steer 35487
29.19 steer 33261
29.20 steer 32704
29.29 steer 34930
29.30 steer 36600
29.31 steer 37713
29.38 steer 38826
29.40 steer 39383
29.41 steer 40496
29.43 steer 41052
29.44 steer 41609
29.47 steer 42722
29.57 steer 41052
29.91 steer 44948
29.92 steer 48285
29.93 steer 53294
29.94 steer 60529
29.95 steer 65536
30.39 steer 57190
30.40 steer 55520
30.41 steer 54407
30.47 steer 56633
30.48 steer 57190
30.49 steer 63312
30.50 steer 65536
30.71 steer 54963
30.72 steer 50511
30.73 steer 47174
30.74 steer 45504
30.75 steer 48285
30.76 steer 56633
30.77 steer 65536
31.74 steer 63312
31.75 steer 55520
31.76 steer 51624
31.77 steer 48285
31.78 steer 44948
31.79 steer 41052
31.83 steer 44948
31.84 steer 48842
31.85 steer 54407
31.86 steer 65536
32.07 steer 62755
32.08 steer 52737
32.09 steer 50511
32.11 steer 52737
32.12 steer 58859
32.13 steer 65536
33.88 steer 59416
33.89 steer 51624
33.90 steer 42722
33.91 steer 23799
33.92 steer 14895
33.93 steer 3766
33.94 steer 0
33.99 steer -2214
34.00 steer -5605
34.01 steer -8434
34.02 steer -10695
34.03 steer -14086
34.04 steer -15217
34.05 steer -15782
34.06 steer -14086
34.08 steer -13521
34.09 steer -12390
34.10 steer -8999
34.11 steer -3910
34.12 steer 0
34.56 steer -1084
34.58 steer -2779
34.59 steer -3910
34.60 steer -4475
34.61 steer -5605
34.62 steer -6171
34.63 steer -8434
34.64 steer -8999
34.65 steer -10129
34.67 steer -10695
34.68 steer -11825
34.73 steer -10129
34.75 steer -8999
34.91 steer -10695
34.92 steer -11825
34.95 steer -12390
34.98 steer -13521
35.00 steer -14086
35.01 steer -15217
35.02 steer -15782
35.03 steer -17480
35.04 steer -18610
35.05 steer -19175
35.06 steer -20306
35.07 steer -22002
35.08 steer -23132
35.09 steer -23697
35.10 steer -24828
35.11 steer -27091
35.12 steer -28221
35.13 steer -28787
35.14 steer -29917
35.15 steer -32178
35.16 steer -33874
35.17 steer -36137
35.18 steer -38398
35.19 steer -48009
35.20 steer -54229
35.21 steer -61579
35.22 steer -65536
35.35 steer -61579
35.36 steer -59316
35.38 steer -61011
35.39 steer -61579
35.41 steer -65536
35.55 steer -50835
35.56 steer -45183
35.57 steer -41789
35.58 steer -37832
35.59 steer -36137
35.60 steer -33874
35.64 steer -36137
35.65 steer -37832
35.66 steer -39528
35.67 steer -40093
35.68 steer -42920
35.69 steer -45183
35.70 steer -49139
35.71 steer -58185
35.72 steer -64405
35.73 steer -65536
35.91 steer -46313
35.92 steer -33874
35.93 steer -23132
35.94 steer -10129
35.95 steer -1084
35.96 steer 0
36.00 steer 4879
36.01 steer 11558
36.02 steer 18791
36.03 steer 31034
36.04 steer 65536
36.10-36.88 press down
37.18-51.95 press up
38.30 steer 58859
38.31 steer 39383
38.32 steer 28808
38.33 steer 17121
38.34 steer 3766
38.35 steer 0
38.43 steer 9332
38.44 steer 14895
38.45 steer 19904
38.46 steer 27695
38.47 steer 44948
38.48 steer 53294
38.49 steer 63312
38.50 steer 65536
39.35 steer 54963
39.36 steer 48285
39.37 steer 40496
39.38 steer 33261
39.39 steer 17678
39.40 steer 8775
39.41 steer 984
39.42 steer 0
39.73 steer -2779
39.74 steer -11825
39.75 steer -23132
39.76 steer -46313
39.77 steer -55924
39.78 steer -64405
39.79 steer -65536
40.40 steer -61011
40.41 steer -44617
40.42 steer -29917
40.43 steer 0
40.44 steer 12669
40.45 steer 25469
40.46 steer 40496
40.47 steer 65536
40.55 steer 54407
40.56 steer 44948
40.57 steer 34930
40.58 steer 25469
40.59 steer 18791
40.60 steer 5436
40.61 steer 0
40.68 steer -7301
40.69 steer -11825
40.70 steer -18610
40.71 steer -31613
40.72 steer -37832
40.73 steer -42920
40.74 steer -49139
40.75 steer -56490
40.76 steer -65536
40.99-41.07 press down
41.20 steer -57620
41.21 steer -46878
41.22 steer -36702
41.23 steer -16914
41.24 steer -7301
41.25 steer 0
41.37 steer 984
41.38 steer 2097
41.39 steer 13225
41.40 steer 18791
41.41 steer 26582
41.42 steer 33817
41.43 steer 43278
41.44 steer 61085
41.45 steer 65536
41.93 steer 62198
41.94 steer 54407
41.95 steer 52737
41.96 steer 51624
41.97 steer 51068
41.98 steer 49398
41.99 steer 45504
42.02 steer 48285
42.03 steer 65536
44.01 steer 55520
44.02 steer 48285
44.03 steer 40496
44.04 steer 27695
44.05 steer 23243
44.06 steer 19904
44.07 steer 16008
44.08 steer 7662
44.09 steer 3210
44.10 steer 0
44.24 steer -2214
44.25 steer -4475
44.26 steer -6171
44.27 steer -11825
44.28 steer -14086
44.29 steer -17480
44.30 steer -22002
44.31 steer -24828
44.32 steer -26526
44.33 steer -27091
44.34 steer -28221
44.35 steer -32178
44.36 steer -33874
44.37 steer -36702
44.38 steer -38398
44.39 steer -40093
44.40 steer -43487
44.41 steer -44617
44.42 steer -46313
44.43 steer -48009
44.44 steer -53098
44.45 steer -56490
44.46 steer -64405
44.47 steer -65536
45.71 steer -54229
45.72 steer -36137
45.73 steer -27091
45.74 steer -18610
45.75 steer 0
45.82 steer 4879
45.83 steer 21017
45.84 steer 30478
45.85 steer 39383
45.86 steer 57190
45.87 steer 65536
46.11 steer 63312
46.12 steer 58859
46.13 steer 54963
46.14 steer 52737
46.15 steer 50511
46.16 steer 48842
46.17 steer 48285
46.19 steer 46618
46.20 steer 43278
46.21 steer 41609
46.22 steer 37156
46.23 steer 35487
46.24 steer 34930
46.47 steer 36600
46.53 steer 34930
46.55 steer 33817
46.70 steer 35487
46.77 steer 36600
46.78 steer 40496
46.79 steer 43278
46.80 steer 50511
46.81 steer 54963
46.82 steer 58303
46.83 steer 65536
46.96 steer 63312
46.97 steer 62755
46.98 steer 55520
46.99 steer 51624
47.00 steer 46618
47.05 steer 48842
47.06 steer 51624
47.07 steer 54407
47.08 steer 57190
47.09 steer 61085
47.10 steer 64981
47.11 steer 65536
47.36 steer 59416
47.37 steer 56633
47.38 steer 58303
47.39 steer 59416
47.40 steer 64981
47.41 steer 65536
48.71 steer 51624
48.72 steer 47174
48.73 steer 43278
48.74 steer 41052
48.75 steer 37713
48.79 steer 39383
48.80 steer 45504
48.81 steer 48285
48.82 steer 51624
48.83 steer 57190
48.84 steer 61085
48.85 steer 64425
48.86 steer 65536
49.49 steer 63312
49.50 steer 59416
49.51 steer 56633
49.52 steer 58303
49.53 steer 58859
49.55 steer 63312
49.56 steer 65536
49.84 steer 63312
49.85 steer 62198
49.86 steer 56633
49.89 steer 58303
49.91 steer 62755
49.92 steer 65536
50.05 steer 63312
50.06 steer 61085
50.07 steer 58859
50.08 steer 56633
50.16 steer 58303
50.31 steer 56633
50.32 steer 54963
50.33 steer 54407
50.34 steer 53294
50.35 steer 51624
50.36 steer 51068
50.38 steer 50511
50.40 steer 49398
50.41 steer 48842
50.42 steer 48285
50.43 steer 47174
50.44 steer 45504
50.47 steer 44948
50.49 steer 44391
50.66 steer 43278
50.67 steer 42722
50.68 steer 41609
50.69 steer 41052
50.70 steer 40496
50.71 steer 38826
50.72 steer 37713
50.73 steer 37156
50.74 steer 36600
50.75 steer 34930
50.76 steer 29365
50.77 steer 26582
50.78 steer 23799
50.79 steer 23243
50.80 steer 21017
50.83 steer 19904
50.85 steer 19347
50.86 steer 18791
50.87 steer 17678
50.88 steer 17121
50.89 steer 16008
50.90 steer 15451
50.91 steer 12669
50.92 steer 9332
50.93 steer 5992
50.94 steer 2097
50.96 steer 0
51.11 steer 3210
51.12 steer 7105
51.13 steer 13225
51.14 steer 17121
51.15 steer 18791
51.18 steer 17121
51.19 steer 9888
51.20 steer 7105
51.21 steer 4879
51.22 steer 3766
51.23 steer 2097
51.24 steer 0
51.66 steer 984
51.67 steer 1540
51.68 steer 2097
51.69 steer 3766
51.70 steer 5992
51.71 steer 9888
51.72 steer 13782
51.73 steer 14895
51.74 steer 15451
51.75 steer 17678
51.76 steer 19904
51.77 steer 22686
51.78 steer 27695
51.79 steer 44391
51.80 steer 55520
51.81 steer 65536
52.10-53.91 press up
52.61 steer 55520
52.62 steer 46618
52.63 steer 24913
52.64 steer 13225
52.65 steer 0
52.66 steer -11825
52.67 steer -49705
52.68 steer -65536
52.72-52.78 press down
54.13-54.31 press up
54.56-54.61 press up
54.82-54.92 press up
55.05 press up
